,alpha,n_restarts_optimizer,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
0,7.026479659944346e-06,1,0.6214103163185956,0.6384679765470684,0.642389339903383,0.5906454613906511,0.6206111796984972,0.6149376240533779,0.17519610433207083,0.1820176888204208,0.1923214872555353,0.17895104744681048,0.18322754211534206,0.1823427739940359,0.15048066680456362,0.15335846179533005,0.1609933337748916,0.1586276034876882,0.15824395112208797,0.1563408033969123,0.6384679765470684,0.642389339903383,0.5906454613906511,0.6206111796984972,0.6149376240533779,0.6214103163185956,0.631077202643431,0.6350787301569445,0.5822770551499148,0.6128553605441224,0.6070658207972289,0.6136708338583283,0.0002373001178105672,7.686996459960937e-05,0.00023048609495162964,0.00023273239533106485,0.00023870388666788738,0.00024265875418980916,0.00024191945791244508,7.176876068115234e-05,7.195512453715007e-05,8.159796396891276e-05,8.038242657979329e-05,7.864554723103841e-05
1,3.7689810725509502e-06,1,0.6241127255715485,0.618131038668059,0.6292297755194941,0.6302820049633139,0.6268091231581667,0.6161116855487085,0.18282446119642756,0.18465051344091266,0.18540349372864218,0.18430458478580733,0.17352617619048996,0.18214184586845594,0.16235941352519773,0.15321900448643458,0.15317911429823272,0.15010089327307855,0.15677962277709973,0.15512760967200867,0.618131038668059,0.6292297755194941,0.6302820049633139,0.6268091231581667,0.6161116855487085,0.6241127255715485,0.6103245181638285,0.6216501457175077,0.6227238858143527,0.6191800081290322,0.6082638835497043,0.6164284882748851,0.00024314594268798825,7.509072621663411e-05,0.00023554166158040363,0.00024176955223083495,0.0002456274628639221,0.0002465135852495829,0.0002462774515151978,7.060925165812175e-05,7.280508677164714e-05,7.32274850209554e-05,7.889151573181152e-05,7.992029190063476e-05
2,4.931805419784086e-06,9,0.6179927986894576,0.6179166608716053,0.6255866280770938,0.627491128871715,0.6029599365190932,0.6160096391077803,0.1814080883049298,0.1869660429957735,0.17723502737274374,0.190955552604974,0.18085132987007796,0.18348320822969982,0.1560662801086345,0.15543260986160795,0.1513525988971306,0.16451625119528332,0.1564527882327841,0.1567641056590881,0.6179166608716053,0.6255866280770938,0.627491128871715,0.6029599365190932,0.6160096391077803,0.6179927986894576,0.6101057578570556,0.617932521666404,0.6198759560377467,0.5948432742332825,0.6081597509805117,0.610183452155,0.0002417373259862264,7.141359647115071e-05,0.00023414522409439086,0.00023877153793970744,0.00024293651183446247,0.0002445196111996969,0.00024831374486287435,7.027864456176757e-05,7.05095132191976e-05,7.042447725931803e-05,7.264256477355957e-05,7.32127825419108e-05
3,5.849660103659197e-07,3,0.6173335619314546,0.6107274023354574,0.6420102306960347,0.6175026669743281,0.6024427757969092,0.6139847338545434,0.18841223557078193,0.17775033657619213,0.18040180051192672,0.18348373612702276,0.1843374366598709,0.18287710908915888,0.1534793882466641,0.157465908781208,0.15662702795740177,0.1610620457345655,0.15720454479675214,0.1571677831033183,0.6107274023354574,0.6420102306960347,0.6175026669743281,0.6024427757969092,0.6139847338545434,0.6173335619314546,0.6027695298107989,0.6346918708465499,0.6096833007114524,0.5943155412305768,0.6060934507306159,0.6095107386659988,0.00024745704730351763,7.913351058959962e-05,0.000234663188457489,0.0002418657143910726,0.0002536435921986898,0.0002541881799697876,0.0002529245615005493,7.720311482747396e-05,7.623473803202311e-05,8.191347122192383e-05,8.270819981892903e-05,7.760802904764811e-05
4,4.7896178803355465e-06,7,0.6181736806531948,0.6177191749259334,0.6255453665099044,0.612382138520547,0.6214083219816459,0.6138134013279434,0.18009783950768246,0.17976040605673846,0.1778495404004976,0.18460555131290388,0.19498956661352038,0.18346058077826857,0.15307488637358427,0.15666984991305613,0.1596985561313058,0.1563463656304256,0.15805247844587111,0.15676842729884857,0.6177191749259334,0.6255453665099044,0.612382138520547,0.6214083219816459,0.6138134013279434,0.6181736806531948,0.60990423471999,0.6178904165918786,0.6044580936521425,0.6136687987512877,0.6059186156651415,0.610368031876088,0.0002372710704803467,7.519046465555827e-05,0.0002337611714998881,0.0002317581574122111,0.00023912797371546427,0.0002409528692563375,0.00024075518051783245,7.136901219685872e-05,7.213552792867025e-05,7.845282554626465e-05,7.68585999806722e-05,7.713635762532553e-05
5,3.1564927054447582e-06,10,0.6263821970808631,0.6099967572077378,0.6287742664111664,0.6444589652410282,0.610328758670756,0.6383522378736273,0.1840145262274757,0.18126428251185903,0.1784573549590531,0.1815745526501209,0.18091792565083564,0.18124572839986888,0.16318034842707255,0.15874062920208135,0.14632881578858004,0.15911514714516248,0.14909754695350816,0.15529249750328092,0.6099967572077378,0.6287742664111664,0.6444589652410282,0.610328758670756,0.6383522378736273,0.6263821970808631,0.6020239481557665,0.6211853246682941,0.6371906647008108,0.602362736701504,0.6309590979323727,0.6187443544317496,0.0002369938095410665,7.542721430460612e-05,0.0002361095945040385,0.00023123472929000854,0.00023772746324539186,0.0002399750550587972,0.00023992220560709634,7.158954938252767e-05,7.292985916137695e-05,7.797638575236003e-05,7.715185483296713e-05,7.748842239379883e-05
6,2.4308910289681547e-07,9,0.6112979688154686,0.6029352733773399,0.6193595683157375,0.5975138613029582,0.5959581781443553,0.6407229629369526,0.18046979851559636,0.17775522462717527,0.19367099344579847,0.19800855246659366,0.17305868714730985,0.1845926512404947,0.1575684311211181,0.149681665994118,0.16462955052021713,0.1705849197130459,0.1511182376936134,0.15871656100842252,0.6029352733773399,0.6193595683157375,0.5975138613029582,0.5959581781443553,0.6407229629369526,0.6112979688154686,0.594818106904645,0.6115781625572858,0.5892858652818944,0.5876983794011393,0.6333782875625803,0.6033517603415091,0.00024699554840723674,8.003107706705729e-05,0.000240648090839386,0.00024319559335708618,0.0002488232652346293,0.00025044272343317667,0.00025186806917190554,8.017460505167643e-05,7.862607638041179e-05,8.206446965535481e-05,8.18173090616862e-05,7.747292518615722e-05
7,8.293890517389665e-06,1,0.6206599059061817,0.6298903127747444,0.6242631730009702,0.6142782690480342,0.6260807812865106,0.6087869934206487,0.17510393318756498,0.1750703894967144,0.18681609059022633,0.18507014500722546,0.19074196981905328,0.1825605056201569,0.15563464542977237,0.15409410880065746,0.16172874225935518,0.1549103696216317,0.15653539822887966,0.15658065286805928,0.6298903127747444,0.6242631730009702,0.6142782690480342,0.6260807812865106,0.6087869934206487,0.6206599059061817,0.6223241862897306,0.6165820112905982,0.6063929866435647,0.618436776815366,0.6007894532520759,0.6129050828582671,0.00024006209770838417,8.046706517537433e-05,0.00023885319630304971,0.00023615668217341106,0.0002410633365313212,0.00024301677942276,0.00024122049411137898,7.850209871927897e-05,7.970929145812988e-05,8.403937021891276e-05,8.126656214396159e-05,7.881800333658854e-05
8,6.568124578097276e-06,6,0.6186974708460657,0.6151327095543087,0.6242035710559553,0.6443900383213235,0.6235298655268411,0.5862311697719003,0.179806093679564,0.1878891857101457,0.17300336242814093,0.18151145797888535,0.1937014561456601,0.18318231118847922,0.14944972189655212,0.16097021555241778,0.14667777134157764,0.16003371265270716,0.1653576022412209,0.15649780473689512,0.6151327095543087,0.6242035710559553,0.6443900383213235,0.6235298655268411,0.5862311697719003,0.6186974708460657,0.607264894417429,0.6165211909071844,0.6371203287129008,0.6158337128629946,0.5777725224759255,0.6109025298752868,0.0002365880807240804,7.583252588907877e-05,0.00023151655991872152,0.00023198882738749186,0.0002386106053988139,0.00024067580699920654,0.00024014860391616822,7.170359293619792e-05,7.31972853342692e-05,7.886886596679688e-05,7.718841234842936e-05,7.820447285970052e-05
9,9.165056634968765e-06,5,0.6148640192073784,0.634793883523108,0.6175053278486728,0.601503834757981,0.6137038563843991,0.6068131935227312,0.17041449479623713,0.18240463729716483,0.18407762781397102,0.1870229778188039,0.19351707733966814,0.18348736301316904,0.14980951708239568,0.15873412913778534,0.1596239573508466,0.1601091147103109,0.16334088185880688,0.1583235200280291,0.634793883523108,0.6175053278486728,0.601503834757981,0.6137038563843991,0.6068131935227312,0.6148640192073784,0.6273280003924049,0.6096860159818654,0.5933574054855717,0.6058068313019678,0.5987753031007087,0.6069907112525037,0.00023676864306131995,7.432548205057779e-05,0.00023384769757588705,0.00023212273915608725,0.00023771981398264567,0.0002404076854387919,0.00023974527915318806,7.219076156616211e-05,7.330536842346191e-05,7.712761561075846e-05,7.516185442606608e-05,7.384181022644042e-05
