,epochs,arch_type,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
10,5000,8F_64,0.8658093262093111,0.883107008966908,0.8540549229578603,0.8606520892633076,0.8731550670658951,0.8580775427925843,0.07502104902695896,0.08700736631998601,0.0828707764013346,0.07968408373585914,0.08002782135928162,0.08092221936868406,0.08193660720313889,0.09945021697532662,0.09279331333910719,0.08685408540932793,0.09342283443644248,0.09089141147266862,0.883107008966908,0.8540549229578603,0.8606520892633076,0.8731550670658951,0.8580775427925843,0.8658093262093111,0.8807173737158056,0.8510713779416667,0.8578034096571061,0.8705619849616204,0.8551762319127053,0.8630660756377807,0.04557235868771871,9.180410703023276e-05,0.04514362911383311,0.04554493635892868,0.04611442099014918,0.04606921792030334,0.04498958905537923,8.850574493408204e-05,9.198546409606934e-05,9.529749552408854e-05,9.502530097961426e-05,8.820652961730956e-05
11,5000,8F_64,0.8591000527884483,0.8470190582400706,0.8463820944064234,0.8662065454655711,0.8690344796179545,0.8668580862122215,0.08461158404943957,0.0817133406274872,0.08097257272480343,0.0863321702776633,0.07956569026196601,0.08263907158827191,0.0916799197852829,0.09935023107471594,0.09119631289026141,0.09153413534367216,0.09245199549360239,0.09324251891750697,0.8470190582400706,0.8463820944064234,0.8662065454655711,0.8690344796179545,0.8668580862122215,0.8591000527884483,0.843891679532883,0.8432416942920743,0.8634714152195521,0.866357160632291,0.8641362753681783,0.8562196450089956,0.046860211690266926,0.00010940941174825032,0.04774535338083903,0.04790521711111069,0.04830823312203089,0.04545391370852788,0.04488834112882614,0.00010079383850097656,0.00013008991877237955,0.00010354797045389811,0.00011742035547892253,9.519497553507486e-05
12,5000,1F_16,0.8933789773256388,0.9226522668581344,0.880802595293521,0.9199667950653482,0.840135475917761,0.9033377534934288,0.06003132702956093,0.07376422635970274,0.06204919745218018,0.0773634687667257,0.06767065546837124,0.06817577501530817,0.06859101159756154,0.085637286404813,0.07366504374355892,0.11076953647711074,0.07703309934189742,0.08313919551298832,0.9226522668581344,0.880802595293521,0.9199667950653482,0.840135475917761,0.9033377534934288,0.8933789773256388,0.9210710525519974,0.8783658510746493,0.9183306818469226,0.8368673766179537,0.9013616939396318,0.891199331206231,0.009174946983655294,4.117870330810547e-05,0.008960710962613423,0.009821127851804097,0.009702945351600647,0.00879979391892751,0.00859015683333079,3.188729286193848e-05,3.683249155680339e-05,6.71227773030599e-05,3.255526224772135e-05,3.7495692571004235e-05
13,5000,1F_16,0.8751875833474536,0.9121325218970707,0.812737314482368,0.8622159805532676,0.8912641649976418,0.8975879348069196,0.06186225402899216,0.08318059046141126,0.07883670415596654,0.07183898451063445,0.07173056092626086,0.07348981881665304,0.07229249561348039,0.11307226750501809,0.10339661643885821,0.08368355277368054,0.0779266004193691,0.09007430655008128,0.9121325218970707,0.812737314482368,0.8622159805532676,0.8912641649976418,0.8975879348069196,0.8751875833474536,0.910336253179464,0.8089091164820075,0.8593992714674741,0.8890412859175255,0.89549433211132,0.8726360518315582,0.008661811848481495,3.965886433919271e-05,0.008758740524450939,0.00856200635433197,0.008800848523775736,0.008573506474494934,0.008613957365353902,6.272395451863606e-05,3.234227498372396e-05,3.558675448099772e-05,3.410180409749349e-05,3.353953361511231e-05
14,5000,1H_3F_32,0.7976027295390878,0.7980652546444738,0.8097974731929308,0.7951639288581999,0.7800789503133387,0.8049080406864962,0.10037455509782794,0.10707434967374113,0.1116498326337549,0.10098377045475639,0.10009587736349027,0.10403567704471413,0.1088091904534673,0.09963900361895706,0.10358356821318841,0.11690009186779672,0.10751645849121558,0.10728966252892502,0.7980652546444738,0.8097974731929308,0.7951639288581999,0.7800789503133387,0.8049080406864962,0.7976027295390878,0.7939371167496418,0.8059091762224285,0.7909764793629672,0.7755831196553491,0.8009197893887755,0.7934651362758325,0.014604830265045166,5.339662233988444e-05,0.01450784812370936,0.014176506499449413,0.014363185067971547,0.01482830435037613,0.015148307283719381,5.2424271901448566e-05,5.1198403040568036e-05,5.5039326349894204e-05,5.599816640218099e-05,5.2322944005330406e-05
15,5000,1F_16,0.891720506284998,0.9032026360146478,0.8909699953054094,0.9098703635529829,0.8457292528899043,0.9088302836620454,0.07206075477423894,0.0686635269862821,0.06242291620170255,0.07914043964775173,0.07234340851751317,0.07092620922549771,0.07791845274620098,0.08383464170019257,0.07569558092143637,0.10104229260120726,0.0725085870040926,0.08219991099462595,0.9032026360146478,0.8909699953054094,0.9098703635529829,0.8457292528899043,0.9088302836620454,0.891720506284998,0.9012238142636695,0.8887411025348215,0.9080278496903522,0.8425755067820317,0.9069665075188504,0.8895069561579451,0.008642616609732309,0.0001372790336608887,0.009593904415766397,0.008151135543982188,0.008450094163417816,0.008631650308767955,0.008386298616727194,3.092686335245768e-05,0.0005512813727060954,3.5079717636108396e-05,3.3158461252848304e-05,3.5948753356933594e-05
16,5000,1F_16,0.9045379835080493,0.9280809577288265,0.8754571540591289,0.9247158724531037,0.9198912758059998,0.8745446574931868,0.05863042151732298,0.0697555367402854,0.05994712611817627,0.06320979815280427,0.07164380920585948,0.06463733834688969,0.06459958748479457,0.08933704152324135,0.0691583075877329,0.0743654843365009,0.0957277881575296,0.07863764181795986,0.9280809577288265,0.8754571540591289,0.9247158724531037,0.9198912758059998,0.8745446574931868,0.9045379835080493,0.9266107217709831,0.8729111333584638,0.9231768442920087,0.9182536187526301,0.8719799826889589,0.902586460172609,0.008509691754976909,3.5436232884724936e-05,0.008460602164268494,0.008319380084673563,0.008272418280442556,0.008525736729303996,0.008970321516195933,3.570556640625e-05,3.552516301472982e-05,3.6089022954305014e-05,3.5018126169840494e-05,3.484328587849935e-05
17,5000,1F_16,0.9046624107908878,0.9068140572560206,0.8713683227628843,0.9080793720372012,0.9150156903035388,0.9220346115947942,0.06506134962427364,0.07979372292111618,0.06404644110817607,0.06284261871487208,0.062223262507693396,0.06679347897522628,0.07497823501059611,0.09791784631772164,0.0758938595979543,0.07286393877435682,0.06679863639185539,0.07769050321849685,0.9068140572560206,0.8713683227628843,0.9080793720372012,0.9150156903035388,0.9220346115947942,0.9046624107908878,0.904909063537234,0.8687387143696214,0.9062002450601082,0.9132783619962858,0.92044077060525,0.9027134311137,0.009248604893684387,5.6472698847452805e-05,0.008774470885594686,0.009626989463965098,0.009188114901383718,0.009355197151501973,0.00929825206597646,4.8248767852783204e-05,4.3148597081502277e-05,0.00011135101318359375,3.98107369740804e-05,3.980437914530436e-05
18,5000,1H_3F_4,0.7196622109715021,0.7432640949422051,0.6993365637765538,0.7111776832599286,0.7045683649945252,0.7399643478842974,0.11053005630003514,0.12277940464718023,0.13430805290612444,0.11508288314242696,0.11702933159226253,0.11994594571760589,0.122105085561209,0.1276867953825187,0.11926318036494334,0.13752924208063705,0.13519670369893597,0.1283562014176488,0.7432640949422051,0.6993365637765538,0.7111776832599286,0.7045683649945252,0.7399643478842974,0.7196622109715021,0.7380156607672588,0.6931901221501802,0.7052733088120906,0.6985288767150266,0.7346484572107226,0.7139312851310556,0.014508990069230399,7.126919428507487e-05,0.011314435005187988,0.012570291260878245,0.016178333759307863,0.016242837607860564,0.016239052712917326,5.3084294001261394e-05,6.512165069580078e-05,7.260839144388835e-05,7.268269856770834e-05,9.28489367167155e-05
19,5000,1F_16,0.9007509403738954,0.9240760001219941,0.889618026524483,0.9158931763381399,0.9207541202913013,0.853413378593558,0.06262431315266939,0.07543934979816093,0.06510148026050343,0.061726627725752485,0.0736197979869236,0.06770231378480197,0.07230348991456498,0.08078031303098492,0.0732625275241865,0.06731936056187729,0.09710015684421765,0.07815316957516626,0.9240760001219941,0.889618026524483,0.9158931763381399,0.9207541202913013,0.853413378593558,0.9007509403738954,0.9225238910955271,0.8873614955505371,0.9141737864166027,0.9191341023074778,0.8504167185307347,0.8987219987801758,0.01455078943570455,5.774728457132976e-05,0.014271764953931173,0.014235087235768636,0.014220971365769703,0.015177493194739024,0.014848630428314209,4.934191703796387e-05,4.800597826639811e-05,8.240381876627604e-05,5.626320838928223e-05,5.2721500396728515e-05
