,alpha,n_restarts_optimizer,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
0,7.026479659944346e-06,1,0.665414938030503,0.6725770577022201,0.6876522160433292,0.6355437856056585,0.6853479330508405,0.645953697750467,0.12690410465292667,0.13055520267237625,0.13623172807696088,0.1221634592051988,0.13894619507629632,0.1309601379367518,0.1182133926785437,0.12101514958487157,0.1262305843574271,0.11123121204336703,0.12879312211070576,0.12109669215498302,0.6725770577022201,0.6876522160433292,0.6355437856056585,0.6853479330508405,0.645953697750467,0.665414938030503,0.6658835733622315,0.681266912112358,0.6280932326708508,0.6789155228236005,0.6387159539225378,0.6585750389783157,0.00024542136987050375,7.801747322082519e-05,0.00023657917976379394,0.00023483107487360635,0.00024627079566319786,0.0002528655529022217,0.0002565602461496989,7.67815113067627e-05,7.303357124328613e-05,7.757941881815592e-05,8.264382680257161e-05,8.004903793334961e-05
1,3.7689810725509502e-06,1,0.6680658242664302,0.6656761329136802,0.6808532487753319,0.6650069278711126,0.6669163840509941,0.6618764277210321,0.13332891705768352,0.12966911749086976,0.12885361364841508,0.13715704596968017,0.12419712600108679,0.13064116403354706,0.1236853120780313,0.11606420473025275,0.12288092886867068,0.12022224559324189,0.11906396771963994,0.12038333179796731,0.6656761329136802,0.6808532487753319,0.6650069278711126,0.6669163840509941,0.6618764277210321,0.6680658242664302,0.6588415734502461,0.6743289540313864,0.6581586878957351,0.6601071789549326,0.6549641911497415,0.6612801170964084,0.0002442392905553182,7.739496231079101e-05,0.00023279001315434773,0.00024313420057296752,0.00024779309829076133,0.00024943530559539794,0.00024804383516311644,7.894396781921387e-05,7.623791694641113e-05,7.94517993927002e-05,7.771611213684081e-05,7.462501525878906e-05
2,4.931805419784086e-06,9,0.6628121366206692,0.6644628345890274,0.6637142965045637,0.6771074131788708,0.6493197636880881,0.6594563751427958,0.12743132707860808,0.13380492606456615,0.1312157868546451,0.13657971487402482,0.13006108131064092,0.13181856723649701,0.12075423499550937,0.1210172095727249,0.1146578394783046,0.12741494236058504,0.12169323453209425,0.12110749218784363,0.6644628345890274,0.6637142965045637,0.6771074131788708,0.6493197636880881,0.6594563751427958,0.6628121366206692,0.6576034717526873,0.6568396313564457,0.670506542579461,0.6421508321110132,0.6524946656056809,0.6559190286810577,0.00023997998237609863,7.49986966451009e-05,0.0002321957548459371,0.00023388346036275228,0.0002417918046315511,0.0002442090710004171,0.0002478198210398356,7.46468702952067e-05,7.188876469930013e-05,7.483323415120443e-05,7.477919260660807e-05,7.884542147318522e-05
3,5.849660103659197e-07,3,0.6646298336384125,0.6670664826350603,0.6834739349351352,0.6732375587266777,0.6477617503887264,0.6516094415064635,0.13233633695873004,0.126905680582064,0.12743232099253196,0.13606464119907946,0.13371442132063185,0.13129068021060747,0.11806054725227413,0.11652084223697298,0.11872586463470601,0.124166126038831,0.12613047688619106,0.12072077140979505,0.6670664826350603,0.6834739349351352,0.6732375587266777,0.6477617503887264,0.6516094415064635,0.6646298336384125,0.6602603459938691,0.6770032146953083,0.6665575769629981,0.6405609684545948,0.6444873176531033,0.6577738847519746,0.00024095932642618812,7.818388938903809e-05,0.0002332255244255066,0.00023806720972061157,0.00024226019779841106,0.00024464269479115803,0.0002466010053952535,7.451335589090984e-05,7.710138956705729e-05,8.159518241882325e-05,7.907748222351074e-05,7.863203684488932e-05
4,4.7896178803355465e-06,7,0.6630616179971398,0.664223511210158,0.6695867026159238,0.669571050532022,0.6599541268143498,0.6519726988132453,0.12880741116317215,0.13089132700912998,0.1309558782434371,0.133876749062618,0.13446633440561395,0.13179953997679425,0.1195537435471044,0.11984496460742869,0.11994170083982118,0.12471395770962398,0.12246354226609196,0.12130358179401406,0.664223511210158,0.6695867026159238,0.669571050532022,0.6599541268143498,0.6519726988132453,0.6630616179971398,0.6573592559026995,0.6628320866557723,0.6628161145974125,0.6530025927798903,0.6448580010036353,0.656173610187882,0.0002419095039367676,7.773892084757486e-05,0.00023472766081492107,0.00023872097333272298,0.00024269193410873414,0.0002460009853045146,0.0002474059661229452,7.492224375406901e-05,7.724324862162273e-05,8.128722508748372e-05,7.83693790435791e-05,7.68725077311198e-05
5,3.1564927054447582e-06,10,0.6659448261582486,0.6526337926559118,0.6693609521274868,0.6843519077824183,0.6517718485332635,0.6716056296921624,0.137895032036104,0.12663528682759917,0.1307089630072835,0.13086450305980274,0.12955934838906513,0.1311326266639709,0.12365934169781505,0.12338578965651954,0.11628996686599453,0.12435934184969223,0.11637915180539837,0.12081471837508392,0.6526337926559118,0.6693609521274868,0.6843519077824183,0.6517718485332635,0.6716056296921624,0.6659448261582486,0.6455326095415522,0.6626017211658681,0.6778991358801849,0.6446530447554086,0.6648922865172151,0.6591157595720458,0.0002440431316693624,7.670036951700846e-05,0.00023681074380874634,0.00023987323045730592,0.0002456323305765788,0.0002481864889462789,0.000249712864557902,7.431228955586751e-05,7.537523905436197e-05,7.980982462565104e-05,7.79859224955241e-05,7.60185718536377e-05
6,2.4308910289681547e-07,9,0.6568740479057975,0.6659834993002327,0.6516553903798235,0.6630915650994962,0.6229230294108963,0.6807167553385389,0.13073672498954958,0.13115831342222356,0.13227316542985834,0.1411190722660226,0.1277289502288872,0.13260324526730827,0.11655574744438842,0.1187783321468151,0.12049642151729965,0.137492978861219,0.12012945583836955,0.12269058716161833,0.6659834993002327,0.6516553903798235,0.6630915650994962,0.6229230294108963,0.6807167553385389,0.6568740479057975,0.6591552233063703,0.6445342058560719,0.6562041694967602,0.615214471238717,0.6741896702687986,0.6498595480333437,0.0002380128900210063,7.89178212483724e-05,0.00023173590501149495,0.00023420015970865884,0.00024060159921646118,0.00024116297562917075,0.0002423638105392456,7.581750551859538e-05,7.48292605082194e-05,7.89801279703776e-05,8.208592732747396e-05,8.287628491719564e-05
7,8.293890517389665e-06,1,0.6664110859164509,0.6546364575902153,0.6722167120640037,0.6586845212372195,0.6828174064271729,0.6637003322636432,0.12489394573767915,0.13193309016059893,0.13758049593049856,0.12630591204387254,0.1359777855136718,0.1313382458772642,0.12320909456774658,0.11955638818165674,0.12218271999632337,0.1151433478400938,0.12093957323861132,0.12020622476488636,0.6546364575902153,0.6722167120640037,0.6586845212372195,0.6828174064271729,0.6637003322636432,0.6664110859164509,0.6475762148152282,0.6655158612033019,0.6517070327446244,0.6763332648209142,0.6568253816455234,0.6595915510459184,0.00024098187685012818,7.607579231262207e-05,0.000235061248143514,0.00023700763781865438,0.00024168560902277628,0.0002443543076515198,0.00024680058161417645,7.309397061665853e-05,7.354736328125e-05,7.904330889383952e-05,7.822990417480469e-05,7.646441459655761e-05
8,6.568124578097276e-06,6,0.6675910280507422,0.662592730522723,0.6629081002346067,0.6800805929370555,0.6841175536388561,0.6482561629204698,0.12842785930128006,0.13730992929316702,0.12455366169168178,0.1301562125510356,0.13256030186813375,0.13060159294105964,0.11890114058422141,0.12706292032862082,0.11163906272325855,0.11990923700746066,0.1250588202310942,0.12051423617493114,0.662592730522723,0.6629081002346067,0.6800805929370555,0.6841175536388561,0.6482561629204698,0.6675910280507422,0.6556951372795761,0.6560169540724521,0.6735405028437755,0.6776599908512347,0.6410654882271916,0.660795614654846,0.000250104824701945,7.239262262980143e-05,0.00024862398703893025,0.00024821728467941287,0.00024898866812388104,0.00025202025969823204,0.0002526739239692688,7.20210870107015e-05,7.282058397928874e-05,7.66889254252116e-05,7.38529364267985e-05,6.657958030700683e-05
9,9.165056634968765e-06,5,0.6594432639802223,0.6864908470496314,0.6591101406533832,0.6466986102716572,0.6546681036028568,0.6502486183235834,0.12129535302803658,0.13844621765172194,0.12916483183996022,0.1341137286919425,0.13726308418336297,0.13205664307900483,0.11298290546397036,0.12318907116893363,0.1242847123657522,0.12455740019143839,0.12621277430339353,0.12224537269869762,0.6864908470496314,0.6591101406533832,0.6466986102716572,0.6546681036028568,0.6502486183235834,0.6594432639802223,0.6800818013334399,0.6521413530687846,0.6394760946383691,0.6476085077650957,0.6430986752569445,0.6524812864125268,0.00023979010184605915,7.400441169738771e-05,0.00023980339368184406,0.00023598551750183104,0.00023811042308807373,0.00023797005414962768,0.00024708112080891925,7.143855094909668e-05,7.126768430074056e-05,7.672746976216634e-05,7.723808288574218e-05,7.33502705891927e-05
