,p,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
0,7.621159939554872,0.5322148007839799,0.514868100333246,0.5679720294268138,0.5257455783542654,0.539580505734732,0.5129077900708419,0.15872492862087634,0.15986725154012738,0.15793631819040238,0.15606190758243238,0.16655092570868527,0.15982826632850475,0.16011675636520323,0.1536090527857312,0.15598674816039393,0.15064586178821526,0.16500634871319367,0.15707295356254744,0.514868100333246,0.5679720294268138,0.5257455783542654,0.539580505734732,0.5129077900708419,0.5322148007839799,0.5049505827932101,0.5591401118001047,0.5160504283376575,0.5301681821722394,0.5029501980450328,0.5226519006296488,1.211384932200114e-06,0.00033030144373575845,1.2433528900146484e-06,9.124477704366048e-07,8.676449457804362e-07,8.832414944966634e-07,2.150237560272217e-06,0.0003117517630259196,0.00023344953854878743,0.0003054718176523844,0.00038991332054138183,0.000410920778910319
1,2.493213854513786,0.16741873472126156,0.1642853692081485,0.16242334870656638,0.17115732808242323,0.17530227043305424,0.16392535717611545,0.2401294728241229,0.24412510796811537,0.2414905021234728,0.24067707859904203,0.22790258925255946,0.23886495015346249,0.18488745346688606,0.18290472283981482,0.17978477510543908,0.1693748957181972,0.1817539345595948,0.1797411563379864,0.1642853692081485,0.16242334870656638,0.17115732808242323,0.17530227043305424,0.16392535717611545,0.16741873472126156,0.14720091338276142,0.1453008277261214,0.1542133552323195,0.15844303234991397,0.14683354164990314,0.15039833406820388,1.3991395632425942e-06,0.000376780351003011,1.1505683263142904e-06,8.994340896606445e-07,8.337696393330892e-07,2.040266990661621e-06,2.071658770243327e-06,0.0003087508678436279,0.0003588541348775228,0.0003858490784962972,0.00041994531949361165,0.0004105023543039958
2,5.015135009390854,0.37413392722520544,0.3914446917411878,0.38380929763508953,0.3686150516684047,0.36464922295631885,0.36215137212502646,0.19530682590732573,0.2026567973994856,0.19157349981012753,0.20261920518096516,0.201247899642479,0.1986808455880766,0.15567859632430506,0.16946954165487085,0.16654100295232974,0.17725900608406445,0.16368800316067764,0.16652723003524955,0.3914446917411878,0.38380929763508953,0.3686150516684047,0.36464922295631885,0.36215137212502646,0.37413392722520544,0.3790040380800196,0.37121255414551724,0.355707693269803,0.35166079139835604,0.3491118771769861,0.36133939081413635,1.643796761830648e-06,0.0004101972579956054,1.18027130762736e-06,2.098878224690755e-06,2.015829086303711e-06,2.0470221837361654e-06,8.769830067952474e-07,0.0004067190488179525,0.00044002493222554525,0.00040229082107543944,0.0003978415330251058,0.0004041099548339844
3,3.165147163180139,0.21530830323175212,0.229530439407458,0.21946399362481384,0.21907867829281202,0.21185748518875724,0.1966109196449195,0.22241251101944576,0.23746538025354766,0.22215434373030377,0.23294669273109217,0.23327198471469965,0.22965018248981778,0.16305725487220007,0.18350329968327322,0.16935569959758195,0.18363921892422158,0.18369528909354466,0.1766501524341643,0.229530439407458,0.21946399362481384,0.21907867829281202,0.21185748518875724,0.1966109196449195,0.21530830323175212,0.21377978399500397,0.203507550564333,0.20311435825791213,0.19574554280760748,0.18018729278927903,0.19926690568282712,9.052356084187825e-07,0.00020699103673299155,1.1508663495381673e-06,8.754928906758626e-07,8.362531661987304e-07,8.449951807657877e-07,8.185704549153645e-07,0.0002134096622467041,0.00020990490913391113,0.00020448923110961915,0.00020232439041137696,0.00020482699076334636
4,5.945403789865167,0.4428580438782023,0.4602973441741123,0.43839025338372073,0.4293684013370128,0.4516018477683995,0.4346323727277662,0.1739208054296011,0.18354316747322466,0.17854936880115654,0.1822278793873393,0.194732656179367,0.18259477545413771,0.15405669423386764,0.16263475375942896,0.16486586774258674,0.16398340422973107,0.16865454018877316,0.1628390520308775,0.4602973441741123,0.43839025338372073,0.4293684013370128,0.4516018477683995,0.4346323727277662,0.4428580438782023,0.44926424047750124,0.42690930456021925,0.41770301942226695,0.4403909826461181,0.42307460181249057,0.4314684297837192,9.64025656382243e-07,0.0003106493949890137,1.2220939000447591e-06,9.170174598693848e-07,8.919835090637207e-07,9.068846702575684e-07,8.821487426757813e-07,0.0004526193936665853,0.00044391075770060224,0.00023442745208740234,0.0002123868465423584,0.0002099025249481201
5,9.111403239773605,0.5551872254665022,0.5539290653381128,0.5162405559774865,0.5591861070303015,0.5665596280182986,0.5800207709683121,0.15032320465757365,0.1605505365857259,0.15423380486669147,0.1492080730255853,0.14754899427103832,0.1523729226813229,0.16201343441582197,0.1662531109098509,0.15470883194605412,0.15197515206541365,0.149209880596909,0.15683208198680992,0.5539290653381128,0.5162405559774865,0.5591861070303015,0.5665596280182986,0.5800207709683121,0.5551872254665022,0.5448100683773929,0.5063510954523244,0.550174579405708,0.5576988367682468,0.5714351649233713,0.5460939489854088,1.1093219121297201e-06,0.00030617499351501466,1.178284486134847e-06,1.7629067103068035e-06,8.289019266764323e-07,8.853276570638021e-07,8.911887804667155e-07,0.000446246862411499,0.00044901291529337564,0.00021288712819417317,0.00021126468976338705,0.00021146337191263836
6,2.4678974872676083,0.16636506170720683,0.1758722365377431,0.17366506035679652,0.1512574274923394,0.15653211323938876,0.17449847090976633,0.2256138715799244,0.22928091565486616,0.251156353354444,0.2570662327249742,0.2331708705722618,0.2392576487772941,0.1735952154128193,0.16921927160067204,0.18279105440320925,0.1896990083059542,0.18228269879478484,0.17951744970348796,0.1758722365377431,0.17366506035679652,0.1512574274923394,0.15653211323938876,0.17449847090976633,0.16636506170720683,0.15902465023187073,0.15677235290242097,0.13390664236441452,0.13928915814377152,0.15762280080911417,0.14932312089031838,1.1556148529052733e-06,0.00021497535705566404,1.0870893796284993e-06,8.39531421661377e-07,2.208550771077474e-06,8.232394854227702e-07,8.196632067362468e-07,0.00021102348963419597,0.00020863771438598634,0.00025059819221496583,0.00020412882169087727,0.00020048856735229491
7,4.045558542619029,0.29252844351731966,0.293308774377148,0.30362394785183255,0.2772091853458254,0.3063271700266341,0.28217313998515825,0.2128990046696884,0.2053744091622539,0.22313840081114195,0.2157698937278191,0.22111459705704165,0.21565926108558903,0.16915107678660735,0.16725936261305097,0.1768078838362192,0.1709356152212467,0.17499082604844463,0.17182895290111377,0.293308774377148,0.30362394785183255,0.2772091853458254,0.3063271700266341,0.28217313998515825,0.29252844351731966,0.2788619350117745,0.2893879808573214,0.2624332232063874,0.29214646481423145,0.26749865562369635,0.2780656519026822,1.173873742421468e-06,0.00041033323605855305,1.1562307675679525e-06,8.675456047058105e-07,8.579095204671224e-07,8.491675059000651e-07,2.13851531346639e-06,0.00038384477297465005,0.00046570698420206704,0.0004069991906483968,0.0003918862342834473,0.0004032289981842041
8,5.831652620794645,0.43919113113659874,0.4459737292224031,0.4412925772887356,0.44940682409811394,0.4430788410572928,0.41620368401644825,0.17654077048000047,0.19150354190435195,0.17878865928078524,0.1861341735339796,0.18797855032247396,0.18418913910431828,0.1589429306337188,0.16473824889516234,0.15781140417479578,0.15943930230342676,0.16976104078472068,0.16213858535836487,0.4459737292224031,0.4412925772887356,0.44940682409811394,0.4430788410572928,0.41620368401644825,0.43919113113659874,0.43464780886579124,0.42987096047010676,0.438151086260256,0.4316937407041199,0.4042691767050298,0.42772655460106074,2.63438622156779e-06,0.00042852727572123214,4.3118993441263836e-06,9.452303250630696e-07,2.9067198435465494e-06,3.0524532000223795e-06,1.9556283950805665e-06,0.0005281166235605875,0.0004042768478393555,0.000419240395228068,0.00039694309234619143,0.000394059419631958
9,7.408699982034682,0.5152224854757668,0.5198656592928852,0.5187503252707166,0.4914244504296389,0.5252558615327273,0.5208161308528658,0.15200914755297162,0.1648391962190399,0.1629199017925126,0.16401619031308404,0.1729592541033438,0.16334873799619037,0.15535337579324246,0.15616245529127992,0.1633435348896191,0.162018420628561,0.1591764519305023,0.15921084770664098,0.5198656592928852,0.5187503252707166,0.4914244504296389,0.5252558615327273,0.5208161308528658,0.5152224854757668,0.5100503065015983,0.5089121717839169,0.4810276759920846,0.5155507002693418,0.5110202084852924,0.5053122126064469,8.776783943176269e-07,0.0004134382406870524,1.1130174001057942e-06,8.707245190938313e-07,7.850925127665202e-07,8.335709571838379e-07,7.859865824381511e-07,0.0005906343460083008,0.00046770532925923664,0.0004034137725830078,0.0003995180130004883,0.00020591974258422853
