,n_neighbors,weights,p,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
10,15,uniform,2.0,0.579600907721242,0.5426770683513861,0.6036292029600505,0.5821788238954324,0.5798931524962505,0.5896262909030903,0.14462351428512998,0.14627419844916212,0.1484985719357579,0.14759209097933546,0.14837872918434158,0.14707342096674542,0.15451573018362363,0.14867816978475643,0.15165981806585413,0.15535144823923397,0.15430014915351875,0.1529010630853974,0.5426770683513861,0.6036292029600505,0.5821788238954324,0.5798931524962505,0.5896262909030903,0.579600907721242,0.533328047602181,0.5955262224413462,0.573637334775748,0.571304937555799,0.5812370498312625,0.5710067184412673,1.3091365496317545e-06,4.700843493143717e-05,1.5451510747273762e-06,1.2647112210591634e-06,1.2493133544921876e-06,1.245737075805664e-06,1.2407700220743815e-06,4.7093629837036134e-05,4.7671000162760415e-05,4.729310671488444e-05,4.7024885813395185e-05,4.59595521291097e-05
11,3,uniform,2.0022686518905317,0.5384611859769362,0.4545235628038875,0.5780487894202764,0.5152932939855098,0.5536703534238291,0.5907699302511777,0.16368318045536323,0.15906079286985492,0.15355846440638912,0.15330362570663975,0.14274979088018447,0.15447117086368628,0.17289118564010733,0.15057501353655392,0.16022499879378194,0.16347177459651954,0.15124896522682665,0.15968238755875788,0.4545235628038875,0.5780487894202764,0.5152932939855098,0.5536703534238291,0.5907699302511777,0.5384611859769362,0.44337242609800454,0.5694228702942854,0.5053844686496087,0.5445460676335155,0.5824040685186636,0.5290259802388155,1.4826456705729166e-06,0.0010007270971934,1.5881657600402832e-06,1.3576944669087727e-06,1.6612807909647623e-06,1.3884902000427247e-06,1.4175971349080405e-06,0.0010070268313090006,0.0010251021385192871,0.0009910515944163004,0.000984667142232259,0.000995787779490153
12,15,uniform,9.999088799134741,0.5146061727724088,0.5387936362463751,0.5305461276946017,0.5020259017483524,0.481942079095689,0.519723119077026,0.154279650779486,0.15372075082330552,0.17726281613569722,0.16313580589537433,0.15658334969116436,0.1609964746650055,0.1493242349638475,0.1631663988251569,0.1609242940950652,0.1746055892809645,0.16072346092269746,0.16174879561754635,0.5387936362463751,0.5305461276946017,0.5020259017483524,0.481942079095689,0.519723119077026,0.5146061727724088,0.5293652267658921,0.520949114972856,0.4918458520396305,0.471351457203267,0.5099048523460622,0.5046833006655416,1.9132494926452635e-06,0.0009014243284861248,4.189511140187581e-06,1.3674298922220866e-06,1.353323459625244e-06,1.3048450152079264e-06,1.3511379559834798e-06,0.0008997035026550293,0.0008960421880086264,0.0008948957920074463,0.0009193658828735351,0.0008971142768859863
13,15,distance,2.016751028365767,0.5874154984122214,0.5877492495829972,0.5666632160391782,0.6163921993196453,0.6053240050836152,0.5609488220356711,0.14589140183676969,0.1462452668891586,0.14095485186046036,0.14227479981827884,0.14968939706995102,0.1450111434949237,0.15298135485103476,0.15795034682815148,0.1469806966240621,0.15012542139800364,0.15383172684049445,0.1523739093083493,0.5877492495829972,0.5666632160391782,0.6163921993196453,0.6053240050836152,0.5609488220356711,0.5874154984122214,0.5793216362865679,0.557804542431802,0.6085501318440674,0.5972556712863466,0.5519733294708126,0.5789810622639193,1.3855497042338052e-06,0.0013348625500996909,1.576244831085205e-06,1.3284881909688314e-06,1.366734504699707e-06,1.3385216395060222e-06,1.3177593549092611e-06,0.0013708229859670004,0.0013234655062357584,0.00135183056195577,0.00136336088180542,0.0012648328145345052
14,3,uniform,10.0,0.4629168154000065,0.43281025018802965,0.47933727437868356,0.4332838227204693,0.4697156190232915,0.49943711068955843,0.16827156892549353,0.16999854728650618,0.17386731461637783,0.16470917181798556,0.16561668007256722,0.16849265654378606,0.174976418108806,0.17210070760763974,0.17283028496465966,0.17299332608989376,0.16201072377373263,0.17098229210894636,0.43281025018802965,0.47933727437868356,0.4332838227204693,0.4697156190232915,0.49943711068955843,0.4629168154000065,0.42121522974894343,0.46869340264536874,0.42169848349158623,0.4588750524615871,0.48920413850604005,0.4519372613707051,1.3735095659891764e-06,0.000574034611384074,1.579125722249349e-06,1.347661018371582e-06,1.3042489687601726e-06,1.3399124145507813e-06,1.2965997060139974e-06,0.0005658539136250814,0.0005836892127990723,0.0005732691287994385,0.0005627087752024333,0.0005846520264943441
15,15,distance,9.979608088938672,0.5128614246435721,0.514110916855895,0.5245727525483128,0.474953026661743,0.4895996819320252,0.5610707452198841,0.16652760019035417,0.15245185722720694,0.15775678269664425,0.1669999217355065,0.15627290898055515,0.16000181416605339,0.15691303451874616,0.157537813734052,0.17244588541748845,0.17312299821716085,0.15611129165975365,0.16322620470944021,0.514110916855895,0.5245727525483128,0.474953026661743,0.4895996819320252,0.5610707452198841,0.5128614246435721,0.5041779202669185,0.5148536265356719,0.4642195280585759,0.4791656038795282,0.5520977451221645,0.5029028847725717,1.389602820078532e-06,0.000916913350423177,1.5949209531148274e-06,1.3683239618937175e-06,1.3515353202819825e-06,1.2961030006408692e-06,1.337130864461263e-06,0.0009007688363393148,0.0009265661239624024,0.000907134215037028,0.0009300478299458821,0.0009200497468312581
16,3,distance,2.061394106034167,0.5237855475971748,0.5521977814386032,0.538745688121379,0.5350063703158032,0.484893437772437,0.5080844603376513,0.15282220670721655,0.146503137705872,0.16002265575232894,0.16088771236025914,0.15869518838781113,0.15578618018269758,0.16242119724364795,0.1527728665051445,0.16173993391169675,0.1696340244956082,0.17305102362223462,0.16392380915566637,0.5521977814386032,0.538745688121379,0.5350063703158032,0.484893437772437,0.5080844603376513,0.5237855475971748,0.5430433919620499,0.5293162984407258,0.5255005380224296,0.4743631502993011,0.49802826531900024,0.5140503288087013,1.4046827952067057e-06,0.0009805177847544352,1.5490253766377767e-06,1.3580918312072754e-06,1.404285430908203e-06,1.3496478398640951e-06,1.3623634974161783e-06,0.0009494690100351969,0.0010116751988728842,0.0009708642959594726,0.000990958611170451,0.0009796218077341716
17,15,uniform,2.066318024395735,0.5820957956647004,0.5454031444486056,0.5982945997112117,0.5939972724155953,0.5493777039901007,0.6234062577579883,0.15127043782309565,0.15118161600572907,0.14837114641745225,0.14392802322406026,0.13992801868591104,0.14693584843124965,0.1651915767757315,0.1537761583183628,0.14087361539719956,0.1632655250381294,0.1381445791745908,0.15225029094080283,0.5454031444486056,0.5982945997112117,0.5939972724155953,0.5493777039901007,0.6234062577579883,0.5820957956647004,0.5361098526826487,0.5900825642708958,0.5856973870135291,0.5401656638672407,0.6157075781891568,0.5735526092046943,1.377542813618978e-06,0.0013100402355194093,1.5473365783691407e-06,1.3114015261332193e-06,1.3592839241027832e-06,1.3409058252970377e-06,1.3287862141927083e-06,0.0013347168763478596,0.001318644682566325,0.0013128916422526042,0.0013219098250071208,0.0012620381514231364
18,15,distance,9.997015383100752,0.5112002939985063,0.4936188369786175,0.521863425801555,0.5752474877464788,0.5133472303702356,0.45192448909564487,0.16862759290451607,0.15170168043097546,0.15905626920837226,0.15579533726211492,0.1678061815641725,0.16059741227403024,0.1697382292073359,0.15609926958751583,0.1492957088592099,0.1579790720210953,0.18240444782865456,0.1631033455007623,0.4936188369786175,0.521863425801555,0.5752474877464788,0.5133472303702356,0.45192448909564487,0.5112002939985063,0.4832669222320135,0.5120889132114675,0.566564301806032,0.5033986217917736,0.4407202197074809,0.5012077957497535,1.4122923215230308e-06,0.0009158018430074057,1.5329321225484212e-06,1.3613700866699219e-06,1.5026330947875977e-06,1.30842129389445e-06,1.3561050097147623e-06,0.0009309665362040202,0.0008881894747416178,0.0008994543552398682,0.00092269500096639,0.0009377038478851318
19,3,uniform,9.95149603933277,0.45976906663996286,0.46772260953347145,0.4776953058335748,0.4722430721287756,0.48445309115418034,0.3967312545498124,0.16413990137893303,0.1690302261670366,0.16702023143966707,0.16733830789085344,0.16738514993136688,0.16698276336157142,0.17348857737918688,0.1686365959582285,0.1647690612794987,0.17666066913008635,0.18198496081127186,0.17310797291165447,0.46772260953347145,0.4776953058335748,0.4722430721287756,0.48445309115418034,0.3967312545498124,0.45976906663996286,0.45684130001797174,0.4670178674519784,0.4614541741143724,0.47391380170588415,0.38439867372289205,0.44872516340261975,1.3733506202697754e-06,0.0005550524393717448,1.5638271967569988e-06,1.3030568758646648e-06,1.3423959414164226e-06,1.3524293899536134e-06,1.3050436973571777e-06,0.0005546959241231283,0.0005441741148630778,0.0005681991577148437,0.0005690471331278483,0.0005391458670298259
