,degree,kernel,C,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
0,3,poly,3.5161985122973514,0.6482654771995466,0.6521286821597135,0.6468932324112309,0.6363170224801327,0.6208956757706274,0.6850927731760292,0.13139866989697999,0.13399819129829524,0.1354489814803379,0.13525554882619198,0.1325652737064612,0.13373333304165327,0.12121039301667283,0.13367507475862478,0.12678184447850255,0.12080359896044104,0.11980061340550045,0.12445430492394834,0.6521286821597135,0.6468932324112309,0.6363170224801327,0.6208956757706274,0.6850927731760292,0.6482654771995466,0.6450171731067604,0.6396746954247483,0.6288822767727419,0.6131456725495841,0.6786551467332904,0.641074992917425,0.0005009058515230815,2.735718091328939e-05,0.0004692322015762329,0.000498443047205607,0.0005026465654373169,0.000496762990951538,0.0005374444524447123,2.7557214101155598e-05,2.7047793070475262e-05,2.648631731669108e-05,2.71300474802653e-05,2.85645325978597e-05
1,6,sigmoid,0.7367605430336118,-10.858401069628275,-11.29392681939336,-10.856639347891564,-8.556566964467088,-10.822018260196312,-12.76285395619306,0.7711511373216121,0.72139080982172,0.6585215367064318,0.7484441403912963,0.7518552321111771,0.7302725712704475,0.7883932841004766,0.7776337980649215,0.6861202346211349,0.7877245212767784,0.7997423983400881,0.7679228472806799,-11.29392681939336,-10.856639347891564,-8.556566964467088,-10.822018260196312,-12.76285395619306,-10.858401069628275,-11.54525070667227,-11.099023797933642,-8.751931195427233,-11.063694953760804,-13.044207018329885,-11.100821534424766,0.0001792004108428955,9.166304270426433e-05,0.00017421265443166097,0.00017643819252649944,0.00018515507380167644,0.00018493036429087322,0.0001752657691637675,9.162028630574545e-05,9.310642878214518e-05,9.153525034586589e-05,9.098251660664877e-05,9.107073148091635e-05
2,5,poly,0.3018510576831708,0.48357022909348624,0.40584639286837854,0.5228480596897502,0.49063253701378695,0.51382311845571,0.4847010374398054,0.1723003417601382,0.16296485467407912,0.1665817351319823,0.16859771698224066,0.1647815939232169,0.16704524849433144,0.15775866483765447,0.14009193855341626,0.14195123987761338,0.14122226769963106,0.14440361813312277,0.1450855458202876,0.40584639286837854,0.5228480596897502,0.49063253701378695,0.51382311845571,0.4847010374398054,0.48357022909348624,0.3937001521774426,0.5130936759014657,0.480219573545585,0.5038842384241402,0.4741668167401081,0.47301289135774827,0.00014005555709203083,2.8938849767049153e-05,0.00014197071393330893,0.0001377915342648824,0.0001377353072166443,0.00014077415068944294,0.00014200607935587565,2.8999646504720054e-05,2.8999646504720054e-05,2.8945207595825196e-05,2.869884173075358e-05,2.9050906499226887e-05
3,5,sigmoid,3.383676613794133,-221.63083707554588,-254.55926901136192,-187.30603857984622,-229.20528724445123,-228.3578731749666,-208.7257173671035,3.426081696119101,2.874189730104736,3.234306369148874,3.186613925278238,3.066600424567257,3.157558429043641,3.5219110371703675,3.0655160330494224,3.3030674691371344,3.4553353136833596,3.3069746477433593,3.3305609001567285,-254.55926901136192,-187.30603857984622,-229.20528724445123,-228.3578731749666,-208.7257173671035,-221.63083707554588,-259.78364929779525,-191.15556577398277,-233.91135785251495,-233.04662015639693,-213.01312555859454,-226.1820637278569,0.00018878028790156047,9.292451540629069e-05,0.0001864089568456014,0.0001919792095820109,0.00018264353275299072,0.00020223607619603476,0.00018063366413116456,9.289860725402832e-05,9.387811024983724e-05,9.274045626322429e-05,9.253303209940593e-05,9.257237116495768e-05
4,10,sigmoid,0.13125277487325965,0.39046764430316,0.3857425516431576,0.36004627359091934,0.43347559700380045,0.43682450788857485,0.3362492913893479,0.17714749420902962,0.18379516093573425,0.17653067806708492,0.17579903682939124,0.18509913507911058,0.17967430102407012,0.1584855290550497,0.16498613380788818,0.1513434299352648,0.1566452495855044,0.16977924218090118,0.16024791691292167,0.3857425516431576,0.36004627359091934,0.43347559700380045,0.43682450788857485,0.3362492913893479,0.39046764430316,0.37318532953024086,0.3469637442605804,0.42189417820319663,0.4253115506392783,0.32268028201400245,0.3780070169294597,0.00014856719970703124,8.310794830322267e-05,0.00015333781639734903,0.00014887909094492594,0.00014799604813257853,0.00014974008003870647,0.00014288296302159627,8.340040842692057e-05,8.305072784423828e-05,8.339842160542806e-05,8.330663045247396e-05,8.238355318705241e-05
5,8,rbf,0.680962464133158,0.8499302249089107,0.8181825005918486,0.8286545161096496,0.8823889736691399,0.8532987958481613,0.8671263383257543,0.07784939543109892,0.0727706746356659,0.06838379502910573,0.0689697945779002,0.06765870555897512,0.07112647304654918,0.10906960752160523,0.10442429258923663,0.08202634337925929,0.09472577064859092,0.08771658032860628,0.09559251889345968,0.8181825005918486,0.8286545161096496,0.8823889736691399,0.8532987958481613,0.8671263383257543,0.8499302249089107,0.8144656181507961,0.825151712350392,0.8799846596725976,0.850299793378277,0.8644100113409315,0.8468623589785989,0.00012881133953730268,4.334227244059245e-05,0.00013172099987665813,0.00012776742378870645,0.00013063013553619386,0.00012894441684087118,0.00012499372164408366,4.328449567159017e-05,4.3487548828125e-05,4.378358523050944e-05,4.3129523595174155e-05,4.302620887756348e-05
6,7,sigmoid,4.5833590944403575,-438.29037189895905,-467.03399877919236,-461.3427432951589,-366.2986002094267,-432.4246345545757,-464.3518826564416,4.440767939825653,4.43814962862069,3.9107622640394175,4.40862171738529,4.472860239956518,4.334232357965513,4.823441244468644,4.675499242720986,4.42825235111602,5.018344812940165,4.980476931188322,4.785202916486827,-467.03399877919236,-461.3427432951589,-366.2986002094267,-432.4246345545757,-464.3518826564416,-438.29037189895905,-476.60198512561533,-470.7943837032372,-373.8072598389209,-441.285104085504,-473.8650386903041,-447.2707542887163,0.00018927393356959026,9.27112102508545e-05,0.00020722458759943644,0.00019008795420328775,0.00018299986918767294,0.00018583893775939942,0.0001802183190981547,9.266972541809082e-05,9.34449831644694e-05,9.245673815409343e-05,9.252031644185384e-05,9.246428807576497e-05
7,10,poly,2.099424117804221,-4.183954973955639,-3.92420727063664,-2.764014979227068,-5.407913193209688,-3.498009412359938,-5.325630014344861,0.3455216242705154,0.3470224466374069,0.3289706182264268,0.3302937056503741,0.3827642770552337,0.34691453436799136,0.5652103345123718,0.4935534570347384,0.726233730164191,0.5524071786763127,0.6902125882692173,0.6055234577313662,-3.92420727063664,-2.764014979227068,-5.407913193209688,-3.498009412359938,-5.325630014344861,-4.183954973955639,-4.024872495930746,-2.8409624745434647,-5.538909715047024,-3.589961904605797,-5.45494442690387,-4.289930203406181,0.0002000071207682292,3.232288360595704e-05,0.00019777725140253703,0.0001991558074951172,0.00021261980136235556,0.00019041627645492555,0.00020006646712621053,3.2362937927246096e-05,3.2616058985392255e-05,3.248254458109538e-05,3.216346104939779e-05,3.198941548665365e-05
8,9,linear,4.1858403072906105,0.6709310911695445,0.6791172209972389,0.6640541018001448,0.6964933922592801,0.690014152195392,0.6249765885956671,0.12155654817855553,0.13322281525812438,0.11275881891759193,0.12567071963614979,0.12953275471785228,0.12454833134165477,0.11981252775679484,0.13088811559928934,0.1175884660826611,0.12223380746480823,0.13649646201397067,0.12540387578350481,0.6791172209972389,0.6640541018001448,0.6964933922592801,0.690014152195392,0.6249765885956671,0.6709310911695445,0.6725574367586816,0.6571863832679501,0.6902888278761649,0.6836771331602041,0.6173100111904677,0.6642039584506936,0.001217251698176066,2.1059036254882813e-05,0.0012629077831904094,0.0012289402882258097,0.0011532832185427349,0.0012077759703000386,0.001233351230621338,2.0358959833780924e-05,2.152840296427409e-05,1.9225676854451498e-05,2.064983050028483e-05,2.353231112162272e-05
9,9,sigmoid,0.6668438177965236,-8.984256724761117,-9.813689211657202,-7.937002820151278,-9.847687096547231,-7.425309890018749,-9.89759460543113,0.6740049178049273,0.6443295808542643,0.6825561815940088,0.6280295996994448,0.7076089747654908,0.6673058509436272,0.7024882285508667,0.6965604947080661,0.7215517250057331,0.6503288947272587,0.7633366155882655,0.706853191716038,-9.813689211657202,-7.937002820151278,-9.847687096547231,-7.425309890018749,-9.89759460543113,-8.984256724761117,-10.034752704910842,-8.119701344583671,-10.069445606187038,-7.597547911620495,-10.120373370789178,-9.188364187618244,0.00018022700150807698,9.182222684224445e-05,0.00018974930047988892,0.0001852641503016154,0.0001744614044825236,0.0001732913653055827,0.00017836878697077434,9.190082550048828e-05,9.352644284566243e-05,9.079853693644205e-05,9.166797002156576e-05,9.12173589070638e-05
10,3,rbf,5.0,0.8767969511205521,0.8782821939666273,0.8769551201940435,0.855944890414191,0.895872829620307,0.8769297214075921,0.06358172278433849,0.06670416728506114,0.06825603878392612,0.06188587748579253,0.06264712491883927,0.06461498625159151,0.08384990981515497,0.0910374608705251,0.09439993212984278,0.07635874439820915,0.08703346509871197,0.0865359024624888,0.8782821939666273,0.8769551201940435,0.855944890414191,0.895872829620307,0.8769297214075921,0.8767969511205521,0.8757939253594715,0.8744397223104464,0.8529999818706991,0.8937441651491719,0.8744138042983776,0.8742783197976334,0.0003709445794423421,4.091111818949381e-05,0.00036368648211161295,0.0003723229964574178,0.0003767983118693034,0.0003701589504877726,0.00037175615628560387,4.1607618331909176e-05,4.098971684773763e-05,4.085063934326172e-05,3.9991935094197594e-05,4.111568133036295e-05
