,degree,kernel,C,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
0,3,poly,3.5161985122973514,0.6178249362050059,0.6239045294200254,0.6074608115793085,0.5960749781394374,0.5992451298315797,0.6624392320546779,0.1502270455214127,0.158516085469239,0.15737076250511067,0.1531595905926658,0.1502957233484902,0.15391384148738368,0.1353064587672749,0.14492531875438497,0.14363099631068732,0.13162676051578107,0.1244313807466988,0.1359841830189654,0.6239045294200254,0.6074608115793085,0.5960749781394374,0.5992451298315797,0.6624392320546779,0.6178249362050059,0.6162160359839782,0.5994361603679826,0.5878175671303629,0.5910525260121231,0.65553850085307,0.6100121580695034,0.0004736852248509725,2.7314345041910804e-05,0.00046288182338078814,0.0005125615000724792,0.0004758882522583008,0.00046735525131225586,0.0004497392972310384,2.7344624201456705e-05,2.7262767155965168e-05,2.729336420694987e-05,2.698659896850586e-05,2.768437067667643e-05
1,6,sigmoid,0.7367605430336118,-10.755764214551869,-10.28582703788025,-11.218163853099432,-8.64926577266647,-11.043539502709084,-12.582024906404119,0.8168246044878725,0.7833545081495191,0.7224122332212949,0.8142535098269955,0.8072733564095366,0.7888236424190438,0.8018693824758871,0.8385440852257233,0.7412227934758252,0.8655588535829996,0.8469651145537583,0.8188320458628386,-10.28582703788025,-11.218163853099432,-8.64926577266647,-11.043539502709084,-12.582024906404119,-10.755764214551869,-10.516542411738108,-11.467938923350188,-8.846525038887929,-11.289744739561739,-12.859681292906417,-10.996086481288875,0.0001866886615753174,9.098513921101888e-05,0.0002202579379081726,0.00016829808553059895,0.00017833977937698365,0.00017741878827412923,0.00018912871678670247,9.11251703898112e-05,9.159127871195476e-05,9.084145228068033e-05,9.107589721679688e-05,9.029189745585123e-05
2,5,poly,0.3018510576831708,0.4652748026412839,0.37245773442297103,0.48502542083558975,0.4558107586882304,0.5177563749084697,0.49532372435115835,0.19309632675317545,0.17670351617289867,0.18046181312169968,0.1812946942819801,0.1739226749500826,0.18109580505596728,0.17909296247495674,0.16178619293218952,0.1621255462354862,0.15129826589661283,0.1539986046670077,0.1616603144412506,0.37245773442297103,0.48502542083558975,0.4558107586882304,0.5177563749084697,0.49532372435115835,0.4652748026412839,0.35962893171952237,0.4744978314829954,0.44468593603790463,0.5078979021638388,0.4850066624980305,0.45434345278045835,0.00014041364192962646,2.9096126556396487e-05,0.00014982054630915324,0.0001348040501276652,0.00014254758755366008,0.00013798038164774577,0.00013691564400990805,2.956549326578776e-05,2.873659133911133e-05,2.9198726018269857e-05,2.8995672861735024e-05,2.898414929707845e-05
3,5,sigmoid,3.383676613794133,-234.18682778905583,-244.94818843363817,-219.70025098698292,-222.28895875480936,-219.56834018380923,-264.42840058603934,3.7265250079180716,3.375604206290124,3.558357517773702,3.3746833559887124,3.553525249283456,3.517739067450813,3.8713401967349177,3.4599693015969306,3.5040697383573107,3.504304599551881,4.056302094776969,3.679197186203602,-244.94818843363817,-219.70025098698292,-222.28895875480936,-219.56834018380923,-264.42840058603934,-234.18682778905583,-249.97609007112308,-224.21201080273048,-226.8536393426419,-224.077403356221,-269.85453483992774,-238.99473568252884,0.00020426781972249347,9.287707010904948e-05,0.00019243548313776653,0.0002097034454345703,0.0002009868621826172,0.00019908785820007323,0.0002191254496574402,9.29725170135498e-05,9.321371714274088e-05,9.263952573140462e-05,9.280761082967122e-05,9.275197982788085e-05
4,10,sigmoid,0.13125277487325965,0.40417759241013657,0.42416261593227045,0.34848856032604136,0.4423915434872282,0.44495098125906496,0.36089426104607747,0.1912935666723816,0.20271129065303772,0.1934161498779498,0.1944161875383843,0.19859420217559035,0.19608627938346876,0.16249087726886155,0.17338387863105728,0.15421327021273765,0.16199291357169315,0.17568408173632835,0.1655530042841356,0.42416261593227045,0.34848856032604136,0.4423915434872282,0.44495098125906496,0.36089426104607747,0.40417759241013657,0.4123908125101021,0.33516975747069644,0.43099239275783585,0.43360415293727417,0.34782906706405525,0.3919972365479928,0.00015545529127120972,8.464535077412923e-05,0.00015770037968953452,0.00015173991521199545,0.00016184141238530478,0.00015480607748031617,0.0001511886715888977,8.544683456420898e-05,8.305549621582032e-05,8.691151936848959e-05,8.351524670918783e-05,8.429765701293945e-05
5,8,rbf,0.680962464133158,0.8657971637233054,0.8344482537339414,0.8562915530000035,0.8956281435942375,0.8621851573914499,0.8804327108968949,0.08661556644850772,0.07708550790743998,0.07510500300148859,0.07677930178063058,0.07507151842067472,0.07813137951174833,0.10707426153793762,0.09665217302426428,0.07791012136092293,0.09697789744491432,0.08619281754571449,0.09296145418275073,0.8344482537339414,0.8562915530000035,0.8956281435942375,0.8621851573914499,0.8804327108968949,0.8657971637233054,0.8310638909482639,0.8533537312555401,0.893494477023762,0.8593678181899123,0.877988405157138,0.8630536645149233,0.00012861633300781248,4.3424050013224285e-05,0.00013043830792109173,0.000130729079246521,0.0001284371813138326,0.00012635797262191772,0.00012711912393569946,4.3359597524007164e-05,4.3036937713623045e-05,4.3866237004597984e-05,4.311839739481608e-05,4.373908042907715e-05
6,7,sigmoid,4.5833590944403575,-429.51986194221683,-519.8579811261147,-427.10704021482036,-378.6290547208745,-409.63061562643446,-412.3746180228402,5.202508046434564,4.677074172365128,4.301632051652444,4.8769148808917135,4.750648664261342,4.761755563121038,5.419974111745732,4.89739331797554,4.788594401830896,5.005667225086936,4.780977717905605,4.978521354908942,-519.8579811261147,-427.10704021482036,-378.6290547208745,-409.63061562643446,-412.3746180228402,-429.51986194221683,-530.5058444540762,-435.85880253607735,-386.38978497070497,-418.02510862050127,-420.82520646623726,-438.32094940951936,0.00018650309244791664,9.266146024068196e-05,0.00019797265529632567,0.0001778307557106018,0.00018448859453201294,0.0001836283008257548,0.0001885951558748881,9.270985921223959e-05,9.292761484781901e-05,9.247779846191406e-05,9.2544158299764e-05,9.264787038167317e-05
7,10,poly,2.099424117804221,-4.193511582625488,-4.819070239007301,-3.220783948627317,-5.586096399794064,-3.0348496969748755,-4.306757628723886,0.378392743054425,0.3627144415151282,0.3481979508321813,0.34716897297226895,0.3809122750636284,0.3634772766875264,0.6739784130700753,0.5858791932883487,0.8016964081847093,0.5584233485787077,0.6806264467826573,0.6601207619808996,-4.819070239007301,-3.220783948627317,-5.586096399794064,-3.0348496969748755,-4.306757628723886,-4.193511582625488,-4.9380290854606015,-3.307069140081368,-5.720735508478099,-3.1173338475092853,-4.415243304268497,-4.29968217715957,0.00019891929626464846,3.216322263081868e-05,0.000195980171362559,0.00019429643948872885,0.00020130554835001628,0.0001943709452946981,0.00020864337682723999,3.19063663482666e-05,3.304680188496907e-05,3.17994753519694e-05,3.187219301859538e-05,3.219127655029297e-05
8,9,linear,4.1858403072906105,0.6531885967429569,0.6554707340557022,0.6678949298495783,0.6650821525357173,0.6684533161858333,0.6090418510879538,0.14317640533790077,0.150625816566319,0.13288493936988946,0.14816048007788954,0.15259082165412266,0.14548769260122427,0.12378186627306285,0.13356902562673423,0.12406058804329323,0.1320433997188455,0.13905836560543156,0.13050264905347347,0.6554707340557022,0.6678949298495783,0.6650821525357173,0.6684533161858333,0.6090418510879538,0.6531885967429569,0.6484275463362277,0.6611057290969291,0.658235450372904,0.6616755304860547,0.6010495209568728,0.6460987554497977,0.0011738845507303873,2.112293243408203e-05,0.0011961385607719421,0.0011752617359161376,0.0012179888288180033,0.0011174660921096802,0.0011625675360361735,2.1191835403442384e-05,2.082506815592448e-05,2.1764834721883136e-05,2.1400849024454753e-05,2.0432074864705405e-05
9,9,sigmoid,0.6668438177965236,-8.552210877964246,-9.790992730672633,-7.497506961787794,-9.80936929262873,-7.226325804185489,-8.436859600546581,0.7320998106819018,0.6870102540728418,0.7216822569296543,0.6749143310914715,0.7305659392457061,0.7092545184043151,0.7544193165015873,0.7160235884410305,0.779497251852441,0.6826715763787675,0.7627596585322474,0.7390742783412148,-9.790992730672633,-7.497506961787794,-9.80936929262873,-7.226325804185489,-8.436859600546581,-8.552210877964246,-10.011592241350778,-7.671220903084988,-10.030344474079403,-7.394496008018923,-8.629776662227261,-8.747486057752269,0.00018465598424275716,9.109989802042643e-05,0.00019818166891733804,0.00019103457530339558,0.00018046865860621135,0.0001808778444925944,0.0001727171738942464,9.21173890431722e-05,9.097456932067871e-05,9.034037590026856e-05,9.118398030598958e-05,9.088317553202311e-05
