,alpha,n_restarts_optimizer,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
0,7.026479659944346e-06,1,0.6748809311693708,0.6901282223148963,0.6924838159818948,0.640191164328002,0.6891433206552879,0.6624581325667732,0.13682780907689168,0.13980582699397137,0.14932436504336025,0.13210780293823596,0.1441682494456851,0.1404468106996289,0.12229726012517088,0.12881473003136923,0.13468341748866802,0.11908970828780689,0.1314737887136023,0.12727178092932345,0.6901282223148963,0.6924838159818948,0.640191164328002,0.6891433206552879,0.6624581325667732,0.6748809311693708,0.683793535207194,0.6861972841109966,0.6328356174318113,0.6827884992717503,0.6555577877470139,0.6682345447537533,0.0002462734580039978,7.444143295288086e-05,0.00023090114196141562,0.00024196724096934002,0.0002484644452730815,0.00025572001934051516,0.0002543144424756368,6.960789362589518e-05,7.085561752319336e-05,7.294456164042155e-05,7.65228271484375e-05,8.22762648264567e-05
1,3.7689810725509502e-06,1,0.6784124016614927,0.6774525861617645,0.697311636512058,0.6748939053025826,0.6812485278033216,0.661155352527737,0.14182001056885518,0.13773412968222898,0.1402921457338655,0.1448047234071061,0.1352785962465332,0.13998592112771782,0.1316523314645436,0.11683855151355221,0.12811079407915593,0.1280927021965595,0.12591483225404365,0.12612184230157097,0.6774525861617645,0.697311636512058,0.6748939053025826,0.6812485278033216,0.661155352527737,0.6784124016614927,0.6708587719095349,0.6911237994390507,0.6682477841162641,0.6747323137209363,0.6542283750666346,0.6718382088504841,0.0002472080588340759,7.753849029541016e-05,0.00023673832416534424,0.00024299214283625284,0.00025050580501556396,0.00025236805280049644,0.00025343596935272216,7.159829139709473e-05,7.225433985392253e-05,7.784485816955566e-05,8.269508679707846e-05,8.329987525939941e-05
2,4.931805419784086e-06,9,0.6718220158247666,0.6535377356879254,0.6743561606447528,0.6886043768518659,0.6612334746366529,0.681378331302636,0.140332184391976,0.14408900626586899,0.136607945511428,0.14757842142002953,0.1377809908361332,0.14127770968508715,0.1363831994785585,0.12463754783454083,0.1225318000289393,0.13187170438571827,0.12282663336041283,0.12765017701763398,0.6535377356879254,0.6743561606447528,0.6886043768518659,0.6612334746366529,0.681378331302636,0.6718220158247666,0.6464550318178319,0.6676990463819539,0.6822385378777984,0.6543080942203665,0.6748647707841209,0.6651130962164143,0.00024155590931574508,7.573429743448893e-05,0.0002390242616335551,0.0002366071939468384,0.00024412711461385092,0.0002443029483159383,0.00024371802806854247,7.311185201009114e-05,7.784565289815267e-05,7.765452067057291e-05,7.742762565612793e-05,7.26318359375e-05
3,5.849660103659197e-07,3,0.6746960805720479,0.6605389431658499,0.695147818779007,0.6853598463167788,0.6565616916521092,0.6758721029464945,0.1474922341873529,0.13264556918270118,0.1385297000520407,0.14180578215085088,0.14163352158151823,0.1404213614308928,0.13453138932819364,0.12116361277916507,0.12630704395133469,0.1294010373594903,0.12430754647016459,0.12714212597766966,0.6605389431658499,0.695147818779007,0.6853598463167788,0.6565616916521092,0.6758721029464945,0.6746960805720479,0.6535993644912166,0.6889157469312184,0.6789276796316022,0.6495408063025783,0.6692459789862866,0.6680459152685805,0.0002366361419359843,8.368341128031412e-05,0.0002319838603337606,0.00023286799589792887,0.00023630936940511067,0.00024049609899520874,0.0002415233850479126,7.92531172434489e-05,7.994492848714193e-05,8.91586144765218e-05,8.78298282623291e-05,8.22305679321289e-05
4,4.7896178803355465e-06,7,0.6752013942032702,0.6716634826446397,0.68950782415119,0.686628752362129,0.6627780691024274,0.6654288427559647,0.13930949074764326,0.1372825624570093,0.13927235926513665,0.14247042432104112,0.14566019801512392,0.14079900696119085,0.1285022414767302,0.12273317209460406,0.12244320710342084,0.1364166753934319,0.12484976531455745,0.1269890122765489,0.6716634826446397,0.68950782415119,0.686628752362129,0.6627780691024274,0.6654288427559647,0.6752013942032702,0.664951322153559,0.6831604542871599,0.6802225258346086,0.6558842647229199,0.6585892279571088,0.6685615589910713,0.0002404458522796631,7.89026419321696e-05,0.00023143351078033447,0.0002328425645828247,0.0002449202537536621,0.00024640172719955447,0.0002466312050819397,7.29831059773763e-05,7.379889488220215e-05,8.041183153788248e-05,8.294343948364257e-05,8.437593777974446e-05
5,3.1564927054447582e-06,10,0.6780254791193047,0.6653507597412558,0.698347477765681,0.7002372653915281,0.6464167792899669,0.6797751134080909,0.14628430761324626,0.13102971766068985,0.1379593689968877,0.14269821916258446,0.14136954121771947,0.13986823093022555,0.1301592984886757,0.12211818204624425,0.12083559485192098,0.13744425798671284,0.12249545317231811,0.1266105573091744,0.6653507597412558,0.698347477765681,0.7002372653915281,0.6464167792899669,0.6797751134080909,0.6780254791193047,0.658509548696784,0.6921808163230714,0.6941092367453583,0.639188502205605,0.6732287784181371,0.6714433764777912,0.00023803108930587767,7.788888613382975e-05,0.00023478140433629355,0.0002338107426961263,0.00023993025223414103,0.00023948609828948974,0.0002421469489733378,7.302204767862955e-05,7.637222607930501e-05,7.990598678588867e-05,8.105794588724773e-05,7.90862242380778e-05
6,2.4308910289681547e-07,9,0.6671015249896145,0.6573625661371613,0.6642944132812565,0.6798742164774974,0.6341256164877584,0.6998508125643985,0.14282739956831472,0.1407006509829883,0.1408213987447458,0.15353291679070863,0.13386450852796164,0.1423493749229438,0.12934398812780518,0.12714017942127706,0.12292076365678084,0.1412277422890668,0.12273620849678299,0.12867377639834257,0.6573625661371613,0.6642944132812565,0.6798742164774974,0.6341256164877584,0.6998508125643985,0.6671015249896145,0.6503580530087898,0.6574316074198852,0.6733299074446694,0.626646072020728,0.6937148836900762,0.6602961047168298,0.00024333139260609946,7.554809252421061e-05,0.00023944854736328126,0.00023901293675104778,0.0002430403232574463,0.00024387458960215252,0.0002512805660565694,7.244984308878581e-05,7.239858309427898e-05,7.652084032694498e-05,7.621010144551595e-05,8.016109466552735e-05
7,8.293890517389665e-06,1,0.6751884451271032,0.6761766861007337,0.6788715219428672,0.6613432637615542,0.6840263694115506,0.6755243844188101,0.13212844086626171,0.1429532475915876,0.14709228427012155,0.13827749955742719,0.1438092859983971,0.14085215165675904,0.12565080948204585,0.12525832922924623,0.13284046555481224,0.12140083185984797,0.1285128023330227,0.126732647691795,0.6761766861007337,0.6788715219428672,0.6613432637615542,0.6840263694115506,0.6755243844188101,0.6751884451271032,0.6695567887126737,0.6723067148957026,0.6544201277566797,0.6775669425511394,0.6688911520730276,0.6685483451978446,0.0002352295517921448,7.756384213765463e-05,0.00023033052682876586,0.0002313956618309021,0.00023509969313939411,0.00023983230193456013,0.00023948957522710164,7.26008415222168e-05,7.250110308329264e-05,8.128881454467773e-05,8.202592531840007e-05,7.940252621968588e-05
8,6.568124578097276e-06,6,0.6757480537203845,0.6674219881377709,0.6740087888787014,0.6992398482480706,0.6784457319566934,0.6596239113806862,0.137435154328702,0.1467196404719787,0.13054870565193769,0.14254209185655753,0.14601621621983724,0.14065236170580264,0.12526138574312015,0.13511497533347594,0.11240914920018487,0.1337223361680338,0.12564288542064983,0.1264301463730929,0.6674219881377709,0.6740087888787014,0.6992398482480706,0.6784457319566934,0.6596239113806862,0.6757480537203845,0.6606231190707406,0.6673445733191519,0.6930914294729034,0.6718722205145815,0.6526656267751807,0.6691193938305116,0.0002361576954523722,7.790295282999675e-05,0.00023145318031311034,0.00023191859324773152,0.00023726890484491984,0.00024042149384816488,0.00023972630500793457,7.304986317952474e-05,7.29509194691976e-05,8.235891660054525e-05,8.233865102132162e-05,7.881641387939453e-05
9,9.165056634968765e-06,5,0.666787674119921,0.6849339403723247,0.6622384339303286,0.6593819235344938,0.6677562096887516,0.6596278630737065,0.13028182756485404,0.1480993524853086,0.13930332481530522,0.143576249757343,0.14619966128357845,0.14149208318127787,0.1236646362076286,0.1311703744252704,0.12709570257168804,0.1288615417191188,0.13733523556035282,0.12962549809681173,0.6849339403723247,0.6622384339303286,0.6593819235344938,0.6677562096887516,0.6596278630737065,0.666787674119921,0.6784930669216738,0.6553335978266897,0.6524186919883506,0.6609641730895438,0.6526696592523853,0.6599758378157287,0.00023833340406417846,7.55772590637207e-05,0.00023665388425191244,0.00023339807987213135,0.00023968229691187542,0.00024099727471669515,0.00024093548456827798,7.287065188090006e-05,7.740934689839681e-05,7.737477620442709e-05,7.680535316467285e-05,7.342616717020671e-05
