,flavour,poly,corr,extra_points,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
23,plain,constant,abs_exp,5,0.9496325156105856,0.9570338577535146,0.9430600679221003,0.9489988943038332,0.9511877686747672,0.9478819893987127,0.05596910600818442,0.0652656334657018,0.06092539569543716,0.05768677894497656,0.06047713257623665,0.06006480933810732,0.05798599657789063,0.06990055258253665,0.0657582298887427,0.061643703032204566,0.06317261637611059,0.06369221969149703,0.9570338577535146,0.9430600679221003,0.9489988943038332,0.9511877686747672,0.9478819893987127,0.9496325156105856,0.9561555039086119,0.9418960488676968,0.9479562822623443,0.9501899036391577,0.9468165445482605,0.9486028566452143,0.020294112543265026,0.00035131502151489256,0.020408045748869577,0.020314850012461343,0.020340083837509154,0.020155502557754515,0.02025208055973053,0.000341946283976237,0.0003595133622487386,0.00035048723220825194,0.00034190773963928224,0.0003627204895019531
24,plain,constant,abs_exp,0,0.9484606353121527,0.9457466077309942,0.9509386374878885,0.9580772362430877,0.9515472851066764,0.9359934099921174,0.06326362250086855,0.05803014994788988,0.054928158830949744,0.05968104360561914,0.0657844580351203,0.060337486584089516,0.06770641459906857,0.06545231963335361,0.056735409657024206,0.0607019048949085,0.07253788304983959,0.0646267863668389,0.9457466077309942,0.9509386374878885,0.9580772362430877,0.9515472851066764,0.9359934099921174,0.9484606353121527,0.9446375094222581,0.9499356794808267,0.957220212111771,0.9505567696403734,0.934684927743234,0.9474070196796927,0.021066671967506407,0.00034658996264139814,0.02092045247554779,0.021982438365618386,0.021191232899824778,0.02087317039569219,0.0203660657008489,0.0003303317228953044,0.00036383748054504396,0.0003545689582824707,0.0003608651955922445,0.0003233464558919271
25,plsk,constant,abs_exp,5,0.9503666714356663,0.9367601368465284,0.9517157795338472,0.9522345581842392,0.9528009607132188,0.958321921900498,0.06483639103670234,0.06000866940816411,0.058767999335719454,0.05960364742825761,0.05548958939766526,0.059741259321301754,0.07653535425558834,0.06021989365801622,0.05951378451732561,0.06117455326941641,0.057390548864296495,0.06296682691292863,0.9367601368465284,0.9517157795338472,0.9522345581842392,0.9528009607132188,0.958321921900498,0.9503666714356663,0.9354673287411763,0.95072870858735,0.9512580925934571,0.9518360740497753,0.9574698998609852,0.9493520207665489,0.02156134424606959,0.00035059897104899087,0.02173639237880707,0.021819016337394713,0.021686118245124817,0.021525460580984753,0.0210397336880366,0.0003662232557932536,0.00035648941993713377,0.0003578670819600423,0.00035509785016377767,0.00031731724739074706
26,plsk,constant,abs_exp,0,0.9471896959812944,0.9484260447078745,0.9494639115573786,0.9378530558936675,0.9554972170633244,0.9447082506842274,0.06234757724683302,0.06080424797268568,0.06543714851503594,0.05511460787479507,0.06121688710649825,0.0609840937431696,0.0638968015957978,0.06350534318256322,0.07362892081970346,0.05799144837778782,0.06935293933153229,0.06567509066147692,0.9484260447078745,0.9494639115573786,0.9378530558936675,0.9554972170633244,0.9447082506842274,0.9471896959812944,0.9473717219421071,0.948430805831124,0.9365825902560594,0.9545874497801214,0.94357792531491,0.9461100986248645,0.022059322694937385,0.0003485962549845378,0.022055121461550396,0.022278305788834888,0.022289679249127704,0.022199920018513997,0.021473586956659952,0.0003704158465067546,0.00036129951477050783,0.00035204052925109865,0.00034603079160054525,0.0003131945927937826
27,plain,constant,abs_exp,5,0.9503930962247586,0.95773410995222,0.9485043200293563,0.9512738756113692,0.9414385076509311,0.9530146678799167,0.05755395127064531,0.06093617312469294,0.05873013266567872,0.06472608313910723,0.05769026192698997,0.05992732042542283,0.05507446845799548,0.06732093112922805,0.061428381662960906,0.07057635937110804,0.06005674379809494,0.06289137688387748,0.95773410995222,0.9485043200293563,0.9512738756113692,0.9414385076509311,0.9530146678799167,0.9503930962247586,0.9568700713141052,0.9474515974405185,0.9502777708538503,0.9402413391531648,0.9520541500171552,0.9493789857557589,0.020864936073621113,0.0003342739741007487,0.020892930726210276,0.020904824833075205,0.02096871962149938,0.020667136112848917,0.02089106907447179,0.00033103267351786294,0.0003432440757751465,0.00033493916193644204,0.0003479313850402832,0.0003142225742340088
28,plain,constant,abs_exp,0,0.9498824674299795,0.9516272559301296,0.9412358725125607,0.9566138613173432,0.9476924127100105,0.9522429346798537,0.05805354245664541,0.06247125277398228,0.057607393133495485,0.061234813244736584,0.06102777944386621,0.060078956210545195,0.06035106491101431,0.06806521056711726,0.059253503208904885,0.06526213156497122,0.06308964792188132,0.0632043116347778,0.9516272559301296,0.9412358725125607,0.9566138613173432,0.9476924127100105,0.9522429346798537,0.9498824674299795,0.9506383753017847,0.940034561558814,0.9557269215146312,0.9466230923565524,0.9512666403291863,0.9488579182121937,0.020830445230007173,0.0003423242568969727,0.021036866307258605,0.020752659837404888,0.020959820449352264,0.020669319828351337,0.02073355972766876,0.00034995396931966144,0.00034729401270548505,0.0003412501017252604,0.0003549544016520182,0.00031816879908243815
29,plsk,constant,abs_exp,0,0.9506852122770457,0.9452153536261929,0.9529665126636372,0.9577709207845525,0.950110641689104,0.9473626326217419,0.05968097516555372,0.062192007058198204,0.0559216556266383,0.05833444632689366,0.06156546386450554,0.05953890960835788,0.0669631455532027,0.05942985608448744,0.05777236015730466,0.06558808415307239,0.06420750438342965,0.06279219006629937,0.9452153536261929,0.9529665126636372,0.9577709207845525,0.950110641689104,0.9473626326217419,0.9506852122770457,0.9440953949268988,0.9520050103671528,0.956907634667712,0.9490907570217603,0.9462865705969734,0.9496770735160995,0.021515811026096343,0.00034901905059814454,0.021716636816660563,0.021657410860061645,0.02166463901599248,0.02153968413670858,0.02100068430105845,0.00036181052525838215,0.00035056471824645996,0.0003583816687266032,0.0003519856929779053,0.0003223526477813721
30,plsk,constant,abs_exp,5,0.9523915074197863,0.9477587282538911,0.954363209165442,0.9475604043944759,0.9589887274019784,0.9532864678831439,0.05926847997081199,0.058742487807626254,0.06199616302201174,0.056231385099215304,0.058081431959142865,0.05886398957176163,0.07058408965441546,0.058204636295460487,0.06144354733193412,0.05778613623458032,0.05902612925379532,0.061408907754037144,0.9477587282538911,0.954363209165442,0.9475604043944759,0.9589887274019784,0.9532864678831439,0.9523915074197863,0.9466907635844647,0.9534302594379894,0.9464883854042436,0.9581503368207582,0.952331506408864,0.9514182503312639,0.02189150063196818,0.0003505872090657552,0.021752786835034687,0.021757069130738577,0.02171356012423833,0.02305663506189982,0.021177452007929483,0.00035468300183614095,0.0003568712870279948,0.0003602898120880127,0.00035365859667460124,0.00032743334770202637
31,plain,constant,abs_exp,5,0.9507980880989955,0.9459465535893714,0.9493478875537757,0.9511843650863685,0.9563314817063789,0.9511801525590827,0.061243225045041524,0.058906787776063785,0.06253299523689257,0.058501866675239524,0.05731942305460895,0.059700859557569264,0.06789586875728877,0.0613140636514003,0.06370273749614931,0.057589778339611035,0.0627910894376063,0.06265870753641115,0.9459465535893714,0.9493478875537757,0.9511843650863685,0.9563314817063789,0.9511801525590827,0.9507980880989955,0.9448415427598525,0.9483124099569193,0.950186430471439,0.9554387692370034,0.9501821318277522,0.9497922568505933,0.020833450456460314,0.0003389475345611572,0.02072635014851888,0.02088713159163793,0.02097357501586278,0.020691602329413097,0.020888593196868897,0.0003444679578145345,0.00034278273582458494,0.0003407100836435954,0.0003453663984934489,0.0003214104970296224
32,plsk,constant,abs_exp,5,0.9506890768659646,0.9461869779740065,0.9538650718517361,0.9494021650305434,0.9533926146090026,0.9505985548645339,0.06258190706056048,0.06000336430490706,0.05894807036374625,0.058626317442135915,0.06066036491171995,0.060164004816613936,0.0639336096445442,0.056657884380209925,0.06869593616903034,0.06020184535980336,0.06243596718605181,0.062385048547927924,0.9461869779740065,0.9538650718517361,0.9494021650305434,0.9533926146090026,0.9505985548645339,0.9506890768659646,0.94508688212339,0.9529219387379726,0.9483677970243535,0.9524398230848254,0.9495886445721564,0.9496810171085397,0.022032144188880918,0.0003444040616353353,0.02222813049952189,0.022263374229272208,0.022298631568749745,0.022188326319058736,0.02118225832780202,0.00036121288935343424,0.0003544004758199056,0.00035164435704549156,0.00034385402997334796,0.0003109085559844971
33,plain,constant,abs_exp,0,0.9507243430160839,0.94861302484245,0.9460818852614957,0.9508841037451055,0.9547505005301818,0.9532922007011858,0.06175085920568139,0.059682942483700964,0.06048105875572489,0.05762881307737502,0.06132785125286776,0.06017430495507,0.06406557633882497,0.06489749247673546,0.06410249093446972,0.0592086404383744,0.05890150225699863,0.06223514048908063,0.94861302484245,0.9460818852614957,0.9508841037451055,0.9547505005301818,0.9532922007011858,0.9507243430160839,0.9475625244985137,0.9449796410078977,0.9498800309085489,0.9538254681730476,0.9523373564225047,0.9497170042021026,0.020858912169933318,0.0003418118953704834,0.020715182026227314,0.02123282104730606,0.020959672629833222,0.020672028164068858,0.02071485698223114,0.0003424676259358724,0.00035626769065856935,0.00034453113873799643,0.0003502492109934489,0.00031554381052652995
34,plsk,constant,abs_exp,0,0.9515088346362701,0.9457494253472678,0.9597490748837324,0.9536617704788222,0.9510866759798612,0.9472972264916665,0.06471796500890042,0.05509800730456771,0.0595331600101044,0.05824038807329984,0.06020900230538005,0.05955970454045049,0.0695249743330336,0.05441827684681919,0.057155984777352335,0.06374120633210974,0.0645460508810666,0.061877298634076296,0.9457494253472678,0.9597490748837324,0.9536617704788222,0.9510866759798612,0.9472972264916665,0.9515088346362701,0.9446403846388645,0.958926228032974,0.9527144812892921,0.9500867443133507,0.9462198273739493,0.9505175331296861,0.02204110380013784,0.00034398508071899415,0.02203940530618032,0.02227927674849828,0.022291356325149538,0.022201965947945913,0.02139351467291514,0.00037029623985290527,0.00035265127817789716,0.00034588535626729327,0.0003411837418874105,0.0003099087874094645
35,plain,constant,abs_exp,5,0.9511805995173896,0.955007807783085,0.9392027282853814,0.9596928651460191,0.946151085483164,0.9558485108892983,0.05844913257297892,0.06375309009696177,0.056010965753292036,0.06126196897383611,0.058224372448006524,0.059539905969015074,0.0588184759767769,0.06773032381564285,0.05556131003104184,0.0676726993823605,0.060078987764362414,0.061972359394036905,0.955007807783085,0.9392027282853814,0.9596928651460191,0.946151085483164,0.9558485108892983,0.9511805995173896,0.9540880355401498,0.937959853906207,0.9588688692035187,0.945050255884864,0.9549459250812431,0.9501825879231965,0.020420675039291382,0.000343523899714152,0.020413089394569397,0.020465652743975323,0.02038699060678482,0.02047134647766749,0.020366295973459878,0.00033014297485351563,0.0003509068489074707,0.0003499162197113037,0.00034916003545125326,0.0003374934196472168
36,plain,constant,abs_exp,5,0.9500810047795678,0.9449207963154066,0.9614938990510067,0.9444449327413766,0.9487671929405412,0.950778202849508,0.06169412253323761,0.05414978492573425,0.06325798093727895,0.059132431456671276,0.05995257632834355,0.05963737923625312,0.0682488481354306,0.054070911679486536,0.06822410585724353,0.06571091606498641,0.060685480944604214,0.06338805253635027,0.9449207963154066,0.9614938990510067,0.9444449327413766,0.9487671929405412,0.950778202849508,0.9500810047795678,0.9437948160015819,0.9607067215188296,0.9433092243817455,0.9477198442442661,0.9497719650883395,0.9490605142469525,0.020731502672036488,0.00035155534744262695,0.020691731174786884,0.020715020398298898,0.020776409407456717,0.020704397360483805,0.020769955019156138,0.0003496285279591878,0.0003532866636912028,0.00036396503448486326,0.0003508396943410238,0.0003400568167368571
37,plsk,constant,abs_exp,5,0.9504254263238036,0.9507985568848795,0.9499223760752844,0.9523388815712301,0.9566891289225384,0.9423781881650853,0.05863679716206695,0.05906905318589408,0.05808414084301263,0.058593902871031486,0.06251020258011639,0.0593788193284243,0.06709382364581704,0.06196529546361637,0.060555018646062456,0.05804009222257503,0.06910079018803851,0.06335100403322189,0.9507985568848795,0.9499223760752844,0.9523388815712301,0.9566891289225384,0.9423781881650853,0.9504254263238036,0.9497927352198344,0.9488986427071471,0.9513645486561616,0.9558037278102224,0.9412002294904364,0.9494119767767604,0.021903338809808097,0.00034249194463094074,0.021931417087713876,0.02198695013920466,0.022054884433746338,0.021843973894913993,0.021699468493461608,0.00035317818323771157,0.0003464043140411377,0.00033979137738545734,0.0003526592254638672,0.00032042662302652996
38,plain,constant,abs_exp,0,0.9504575717846677,0.9573966061657789,0.9541762422378252,0.9503266716850558,0.9432876782351911,0.9471006605994882,0.057352706832409034,0.05821628829237217,0.06050768272382685,0.06336398488095618,0.06014960120637068,0.05991805278718698,0.05546296711941748,0.06315328625179766,0.06273839694109304,0.06673100245654051,0.06554988952555328,0.0627271084588804,0.9573966061657789,0.9541762422378252,0.9503266716850558,0.9432876782351911,0.9471006605994882,0.9504575717846677,0.9565256679613314,0.9532394703585303,0.9493112033038303,0.9421283122025204,0.9460192430989667,0.9494447793850357,0.02073010351260503,0.00035245704650878904,0.020657148162523904,0.020759914815425873,0.020781967441240945,0.02065744231144587,0.02079404483238856,0.0003628238042195638,0.00034835179646809894,0.000350949764251709,0.00036008000373840334,0.00034007986386617024
