,loss,learning_rate,n_estimators,subsample,criterion,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,min_impurity_decrease,alpha,ccp_alpha,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
0,lad,0.07367605430336117,341,0.6578212134843727,mse,7,2,0.09579131551986614,0.17778508099434015,0.8506198512297352,0.01233034636284465,0.07194127522585418,0.07395184775906338,0.04743386278830841,0.08331362110255214,0.09519673284066532,0.05981031163868167,0.25275051151719635,0.269208917258341,0.25398264192054987,0.24463317078073354,0.2632694829608141,0.256768944887527,0.1917417188835092,0.19867284270571348,0.19625318259476432,0.17953654860210305,0.19164806178491975,0.19157047091420193,0.07395184775906338,0.04743386278830841,0.08331362110255214,0.09519673284066532,0.05981031163868167,0.07194127522585418,0.05502071006418907,0.0279606197788701,0.06457386548624999,0.0766999028476294,0.04059007950863769,0.05296903553711525,0.00032332426309585575,1.2464523315429687e-06,0.0003279907504717509,0.0003232575456301371,0.0003223287065823873,0.00032185604174931844,0.00032118827104568484,1.3267993927001954e-06,1.4555454254150392e-06,1.209576924641927e-06,1.1316935221354168e-06,1.1086463928222657e-06
1,ls,0.4148642854605989,467,0.7093611340485191,mae,18,13,0.10011431898471018,0.1313618051799973,0.9815137230762763,0.0048598306562428716,0.16760536800572529,0.17246100486633242,0.17574812354686686,0.16633793202649716,0.1476981592137132,0.17578162037521672,0.24978613875419972,0.24559608118678264,0.24765178846635716,0.25390082241612644,0.2315215240504752,0.2456912709747882,0.18351495992536207,0.16886530681772863,0.17670392001176913,0.18834423255944066,0.17168954961685576,0.17782359378623125,0.17246100486633242,0.17574812354686686,0.16633793202649716,0.1476981592137132,0.17578162037521672,0.16760536800572529,0.1555436829896646,0.15889800000779097,0.1492954365994409,0.13027461221297132,0.1589321816094631,0.15058878268386616,0.01338642865419388,2.3822784423828127e-06,0.013465994596481323,0.01345521330833435,0.01328007956345876,0.01344738225142161,0.013283473551273345,3.7995974222819012e-06,2.080996831258138e-06,2.098878224690755e-06,1.9109249114990236e-06,2.0209948221842448e-06
2,ls,0.4142184130708541,174,0.8648524883601802,mae,17,16,0.01283433297307937,0.026326405522906757,0.9928078282867794,0.05601694822917182,0.31875962193313667,0.29752235742696675,0.32326167228623703,0.3763602586982048,0.30529384557246,0.29135997568181493,0.2224514577669341,0.21959298761012103,0.20385635935090496,0.22880877209899522,0.22280134600063736,0.2195021845655185,0.1678041295399655,0.16494835934515004,0.16089092747490982,0.16724605325964678,0.16165989800407818,0.16450987352475008,0.29752235742696675,0.32326167228623703,0.3763602586982048,0.30529384557246,0.29135997568181493,0.31875962193313667,0.28316165604557597,0.30942715792070863,0.3636112350259364,0.2910920161804148,0.27687329716082987,0.3048330724666931,0.015511542797088624,1.4681021372477213e-06,0.015740447839101154,0.015001060167948405,0.015968542794386545,0.015573864976565044,0.015273798207441966,2.4425983428955076e-06,1.203616460164388e-06,1.1217594146728516e-06,1.0987122853597005e-06,1.4738241831461588e-06
3,ls,0.2644744627433403,208,0.8906247979527496,mae,5,15,0.04845186172874395,0.04387680514716846,0.9895986576155248,0.09658905468180995,0.11162233608434804,0.0796601045921328,0.13695762534077105,0.08949854657998435,0.12123641431931564,0.13075898958953636,0.26114921691258386,0.2502726597132426,0.2527343150049277,0.24810582253340158,0.25672647726203013,0.2537976982852372,0.19962161462197275,0.16951715330429198,0.1944850856780947,0.1809459298683952,0.17125465636251969,0.18316488796705485,0.0796601045921328,0.13695762534077105,0.08949854657998435,0.12123641431931564,0.13075898958953636,0.11162233608434804,0.060845660392994105,0.11931451035625529,0.0708852289632208,0.10327191171596273,0.11298915632731221,0.09346129355114903,0.01638066367308299,1.2153784434000652e-06,0.01572027027606964,0.01668830543756485,0.016467210153738657,0.01617179423570633,0.01685573826233546,1.359383265177409e-06,1.1599063873291016e-06,1.1340777079264323e-06,1.1853377024332682e-06,1.2381871541341146e-06
4,ls,0.2536005001515619,410,0.5473676741197647,mse,8,19,0.026210332276138344,0.044679549650394196,0.5362004027292144,0.17734010924610943,0.18031751389351214,0.17632902093593839,0.17020914001290577,0.19876637457356838,0.18232624732077274,0.17395678662437541,0.24596915603934452,0.25109490998324696,0.25041252971251843,0.24408951988424793,0.2474657715885349,0.24780637744157855,0.17207161913250849,0.16605932740852847,0.15880916414279653,0.1864410529542588,0.17213141083982247,0.17110251489558298,0.17632902093593839,0.17020914001290577,0.19876637457356838,0.18232624732077274,0.17395678662437541,0.18031751389351214,0.15949077264161338,0.1532457834203247,0.18238681153248282,0.1656105999065467,0.15707004290971194,0.16356080208213591,0.0006072059671084085,1.4963150024414064e-06,0.0006074594457944234,0.000617488423983256,0.0006083035469055175,0.0006118719776471456,0.0005909064412117004,1.744826634724935e-06,1.3375282287597657e-06,1.4440218607584635e-06,1.3796488444010418e-06,1.5755494435628255e-06
5,lad,0.09238244182163007,364,0.7303912098976102,friedman_mse,6,17,0.030664287858835865,0.18789889630177364,0.5598755013932472,0.03091952959706164,0.7885084062013202,0.7657213158161184,0.7956343617122312,0.8041582080494074,0.7894023711919784,0.7876257742368662,0.11435149065491956,0.10282634877862064,0.10473505668822905,0.10605434451392806,0.10469095038705499,0.10653163820455044,0.11732386859564628,0.10564862349742216,0.104902056181795,0.11014702714750761,0.11065989112159325,0.10973629330879286,0.7657213158161184,0.7956343617122312,0.8041582080494074,0.7894023711919784,0.7876257742368662,0.7885084062013202,0.760931973038935,0.7914565292429754,0.80015462797546,0.7850971385758008,0.7832842227732246,0.7841848983212791,0.000831723670164744,2.2395451863606773e-06,0.0008355085055033366,0.0008283804853757222,0.0008292723695437113,0.0008365483085314432,0.0008289086818695069,2.2796789805094403e-06,1.8342336018880208e-06,1.981655756632487e-06,2.8745333353678385e-06,2.227624257405599e-06
6,lad,0.18968560952145752,39,0.7034080273837131,friedman_mse,6,10,0.10367239311015404,0.16199266348630534,0.5030889055600246,0.12141152351492268,0.17399502599427338,0.17316513272755907,0.205367695683342,0.1817654792707325,0.16236337493175435,0.14731344735797902,0.23742283957128393,0.22929999533335713,0.24046378021694878,0.24918203493816302,0.24255092304652479,0.23978391462125553,0.18228948816763518,0.1803988522264318,0.17743593117022255,0.1937473429173587,0.18674090359256068,0.18412250361484178,0.17316513272755907,0.205367695683342,0.1817654792707325,0.16236337493175435,0.14731344735797902,0.17399502599427338,0.15626220528757728,0.18912308298862324,0.16503836811442718,0.14523962791161982,0.1298820357196413,0.15710906400437777,7.855355739593505e-05,6.705125172932942e-07,7.924844821294149e-05,7.797340552012126e-05,7.845848798751831e-05,7.874766985575359e-05,7.833977540334065e-05,7.410844167073568e-07,5.869070688883463e-07,6.687641143798829e-07,6.651878356933594e-07,6.90619150797526e-07
7,quantile,0.20381714568367168,255,0.6902008102886819,friedman_mse,7,4,0.08991012544926856,0.03860880079802548,0.6747615770095315,0.02524541491854569,0.13806034685322102,0.09116408053978453,0.2493766084034179,0.09830122207973435,0.1090599983067968,0.1423998249363715,0.2358177068826797,0.23276246681526336,0.2562955130740415,0.24508484604352793,0.2461847456578181,0.24322905569466613,0.19415895138462205,0.17396221801667067,0.19724553758552346,0.1881594959432198,0.19417799818244436,0.18954084022249607,0.09116408053978453,0.2493766084034179,0.09830122207973435,0.1090599983067968,0.1423998249363715,0.13806034685322102,0.07258481131742922,0.23403166683755938,0.0798678569433745,0.09084657408138219,0.12486796445806891,0.12043977472756284,0.0005195948084195455,1.1126200358072917e-06,0.0005188581347465516,0.000518420934677124,0.0005124909679094951,0.0005230845014254252,0.0005251195033391317,1.4086564381917317e-06,9.874502817789713e-07,9.743372599283855e-07,1.216729482014974e-06,9.75926717122396e-07
8,huber,0.23292217069700147,479,0.6340540458139842,mae,16,19,0.15095489248473465,0.0867883154011298,0.8534185846439495,0.16702560802067334,-0.009941645028011203,-0.0039164628662990975,-0.012498746129248284,-0.0005936190515265505,-0.031680202618641795,-0.0010191944743402903,0.2614285741173296,0.2872006621321408,0.2588311428355254,0.2822304401171825,0.2737232776148098,0.2726828193633976,0.18982731582212758,0.20267515778919654,0.17816916484310877,0.2071405939460579,0.1849430763977136,0.19255106175964087,-0.0039164628662990975,-0.012498746129248284,-0.0005936190515265505,-0.031680202618641795,-0.0010191944743402903,-0.009941645028011203,-0.024439456996444786,-0.03319718727669452,-0.021048684517656513,-0.052770768941339696,-0.021482959949113978,-0.030587811536249898,0.01487561422586441,1.7024676005045572e-06,0.014937127530574799,0.014726745982964834,0.014873551627000173,0.014857474267482757,0.014983171721299489,2.0039081573486327e-06,1.6434987386067709e-06,1.5854835510253907e-06,1.5425682067871093e-06,1.7368793487548828e-06
9,ls,0.4021784278246886,123,0.7808911097531459,mse,18,7,0.09107810952298723,0.06557269027739981,0.9411353874503587,0.025417477669334006,0.4537195036056058,0.4439945242108898,0.44525186430917363,0.4715649223463806,0.43289537201039896,0.4748908351511859,0.19169915562951204,0.21165010047858132,0.1903741332121091,0.20525223865698325,0.19525989588474998,0.19884710477238715,0.14210076727268142,0.13959677025994222,0.13756281996440117,0.1462912067366883,0.154746891025536,0.14405969105184982,0.4439945242108898,0.44525186430917363,0.4715649223463806,0.43289537201039896,0.4748908351511859,0.4537195036056058,0.4326281431044685,0.43391118691856045,0.46076216096334244,0.4213020917107819,0.46415606517131236,0.44255192957369316,0.00012066664298375448,1.0479291280110675e-06,0.00011825223763783773,0.0001230613390604655,0.00011847297350565593,0.00012405037879943846,0.00011949628591537476,8.253256479899088e-07,9.74734624226888e-07,1.7261505126953126e-06,9.262561798095703e-07,7.871786753336589e-07
