,loss,learning_rate,n_estimators,subsample,criterion,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,min_impurity_decrease,alpha,ccp_alpha,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
10,huber,0.4631041997829425,14,0.9872855807736067,mse,3,5,0.1773733669029276,0.006224844459244607,0.9853530818087415,0.10093855549397115,0.35586296200862444,0.37518577114341345,0.35486072881796404,0.3632908382884118,0.34953493062971996,0.33644254116361294,0.19044745597391702,0.20186413968973574,0.19140625348204376,0.20026442193338279,0.19920364189568437,0.19663718259495272,0.14343322578487527,0.16135023986769842,0.15278325118497355,0.1422737388739907,0.14939757978257653,0.1498476070988229,0.37518577114341345,0.35486072881796404,0.3632908382884118,0.34953493062971996,0.33644254116361294,0.35586296200862444,0.3624127375040965,0.34167219175802466,0.3502746373675616,0.33623751864940754,0.3228774823799049,0.34269491353179904,3.638219833374023e-05,5.905628204345704e-07,3.5611391067504885e-05,3.564526637395223e-05,3.649254639943441e-05,3.488461176554362e-05,3.9277176062266034e-05,6.743272145589192e-07,5.459785461425781e-07,5.364418029785156e-07,5.388259887695312e-07,6.572405497233073e-07
11,quantile,0.001,500,1.0,mae,20,1,0.2,0.2,0.5,0.2,0.189897830540069,0.20327255369831632,0.1842102780790973,0.18077765967111004,0.18713079155631918,0.19409786969550225,0.21526923088231834,0.2229462519498774,0.22430087820790032,0.23432820880459473,0.2228865921324069,0.22394623239541955,0.1573990147556973,0.16622811540468,0.16443820488781266,0.1701045988395261,0.16223983801302655,0.16408195438014853,0.20327255369831632,0.1842102780790973,0.18077765967111004,0.18713079155631918,0.19409786969550225,0.189897830540069,0.18698511016233643,0.1675331457740703,0.16403035458772552,0.17051336310431886,0.177622868735274,0.17333696847274502,0.024941106041272483,2.326806386311849e-06,0.0258378662665685,0.025628981590270997,0.025218775073687236,0.02406663397947947,0.0239532732963562,2.5125344594319663e-06,2.2685527801513673e-06,2.4823347727457683e-06,2.224445343017578e-06,2.146164576212565e-06
12,quantile,0.10877869271020187,81,0.7050974878347268,mse,20,20,0.008232835201480706,0.19462114980506878,0.6170160311282251,0.19955142402245593,-0.06948735917905338,-0.06468897780891325,-0.060781273801236546,-0.07077101584550638,-0.0941435597198339,-0.0570519687197768,0.26027013789215014,0.26232650426616533,0.2785603973145442,0.2832871306107331,0.26669240398786653,0.27022731481429185,0.1697492727063331,0.17240372136525334,0.1678391959807092,0.16803797276813237,0.17017094050565446,0.1696402206652165,-0.06468897780891325,-0.060781273801236546,-0.07077101584550638,-0.0941435597198339,-0.0570519687197768,-0.06948735917905338,-0.08645434021727261,-0.08246675128950698,-0.09266071293263778,-0.11651106008889345,-0.07866120828474665,-0.09135081456261149,8.525385459264118e-05,8.876323699951172e-07,8.371541897455852e-05,8.505672216415406e-05,8.416752020517985e-05,8.798380692799885e-05,8.53458046913147e-05,7.549921671549479e-07,7.673104604085286e-07,7.589658101399739e-07,8.257230122884115e-07,1.3311703999837239e-06
13,huber,0.5,500,0.5,friedman_mse,20,1,0.0,0.2,0.999,0.2,0.20524373250093056,0.19297773573451404,0.2084683142240461,0.2020000381666791,0.19645274166108995,0.22631983271832357,0.22568800142498407,0.2248926458235151,0.22737699761693497,0.22869243074505471,0.21858427425756274,0.2250468699736103,0.1457322833425176,0.1508393553631884,0.170173252671941,0.16027078779307463,0.16091344205194452,0.15758582424453324,0.19297773573451404,0.2084683142240461,0.2020000381666791,0.19645274166108995,0.22631983271832357,0.20524373250093056,0.17647983595395889,0.19228708725758714,0.185686580684567,0.18002588118397422,0.2105035430975738,0.1889965856355322,0.0008646499315897625,1.6976197560628254e-06,0.0008647602796554566,0.000863295594851176,0.0008661465843518575,0.0008646112680435181,0.0008644359310468038,1.7793973286946614e-06,1.5703837076822917e-06,1.6959508260091146e-06,1.6387303670247395e-06,1.8036365509033204e-06
14,ls,0.3528710961756093,498,0.9565478486436445,friedman_mse,3,19,0.19385670127829308,0.18317556379077543,0.5624347517675654,0.17318733233861738,0.16618765556402798,0.1595360647442401,0.16783494513314456,0.1647694544210252,0.1674014195355117,0.1713963939862183,0.23133250989442786,0.23581176228017361,0.22929033208657387,0.2293077940200699,0.23304625473720886,0.2317577306036908,0.15626775259089765,0.1651932274611864,0.15980343790663276,0.1562639045181249,0.16342374286006592,0.16019041306738152,0.1595360647442401,0.16783494513314456,0.1647694544210252,0.1674014195355117,0.1713963939862183,0.16618765556402798,0.14235451921942044,0.15082305304046606,0.1476948947158332,0.15038066490932112,0.15445730834368787,0.14914208804574575,0.000985504448413849,1.7298857371012367e-06,0.0009650777777036031,0.0009695499142011007,0.0009691583116849264,0.0010509798924128214,0.0009727563460667928,1.8393993377685547e-06,1.5807151794433593e-06,1.8469492594401043e-06,1.9029776255289713e-06,1.4793872833251953e-06
15,quantile,0.4995752310571279,20,0.5500743407318774,mae,3,7,0.19805447865805653,0.004850134840758892,0.6140542900978048,0.1887457850798479,0.16390854627098037,0.18400023884669126,0.17218065000539629,0.0801998931069271,0.14800136989461443,0.23516057950127278,0.2288930949729079,0.2218789347373846,0.23650832915134232,0.22364581248707546,0.2232108219119022,0.22682739865212248,0.17209045566445783,0.16393720872832823,0.16714727024915105,0.171028949968368,0.160502113773311,0.16694119967672325,0.18400023884669126,0.17218065000539629,0.0801998931069271,0.14800136989461443,0.23516057950127278,0.16390854627098037,0.16731881272430682,0.1552575968538883,0.06139648376669393,0.130584021408644,0.21952502064951007,0.14681638708060862,0.0003528782924016317,6.911754608154297e-07,0.00035526752471923826,0.0003544917702674866,0.0003501438101132711,0.0003548777103424072,0.0003496106465657552,7.653236389160156e-07,8.944670359293619e-07,5.865097045898437e-07,5.543231964111329e-07,6.552537282307943e-07
16,lad,0.15686879224990524,423,0.9966281350265465,mse,13,19,0.18728693690500342,0.005580343318818954,0.9909771507243167,0.18645436051695116,0.1884377364413736,0.17738741480840992,0.2114062919456665,0.20013058808031436,0.16416535240087293,0.1890990349716043,0.21702227527298035,0.21342097955413478,0.22444028015498332,0.23022309417308107,0.23087481889860656,0.2231962896107572,0.1687788600954963,0.15698813299629372,0.16441694829509823,0.1729435613711437,0.16383393934947196,0.16539228842150078,0.17738741480840992,0.2114062919456665,0.20013058808031436,0.16416535240087293,0.1890990349716043,0.1884377364413736,0.16057080318609462,0.19528512585256252,0.18377891356066156,0.1470784430802775,0.17252184318226738,0.1718470257723727,0.0009025750557581584,1.5878677368164065e-06,0.0008913232882817587,0.0009597611427307129,0.0008921970923741659,0.0008877002199490866,0.000881893535455068,1.6756852467854818e-06,1.2882550557454427e-06,1.7511844635009765e-06,1.6220410664876303e-06,1.6021728515625e-06
17,huber,0.05805830094608843,53,0.5269042774284085,mae,18,19,0.16769217923961427,0.17630710373314928,0.5364178487813992,0.006626982029657415,0.08266995190931484,0.1181501040255577,0.04849594526132983,0.07342850833036929,0.07141837334229706,0.10185682858702028,0.23645549689033998,0.2561574347803588,0.24080467315502688,0.2501078395853295,0.2356266625361737,0.24383042138944572,0.15907110704184504,0.18253753946130713,0.1667464108899958,0.1601150996891738,0.16418819257915665,0.16653166993229568,0.1181501040255577,0.04849594526132983,0.07342850833036929,0.07141837334229706,0.10185682858702028,0.08266995190931484,0.10012250819643786,0.029044414329704504,0.05448667204410762,0.0524354440068755,0.08349615046614167,0.06391703780865343,0.0008170049786567688,8.491675059000651e-07,0.0008246890703837076,0.0008124718070030212,0.0008126144607861836,0.0008153525988260905,0.0008198969562848409,9.433428446451823e-07,6.536642710367839e-07,7.601579030354818e-07,9.795029958089193e-07,9.091695149739584e-07
18,huber,0.09053582702447331,17,0.92503193985888,friedman_mse,2,19,0.1838701199617389,0.19436511692351743,0.9872198750163019,0.005330579185034281,0.5041976950404791,0.5094904326834799,0.49259397292070495,0.505288493043302,0.5241664106420938,0.4894491659128145,0.16747441094301044,0.16434683458802657,0.16523809658035457,0.16264927746825206,0.17792080802035334,0.16752588551999942,0.13600740128073072,0.1324437657641869,0.1426179066017631,0.13326657430444747,0.14695646163826237,0.13825842191787813,0.5094904326834799,0.49259397292070495,0.505288493043302,0.5241664106420938,0.4894491659128145,0.5041976950404791,0.4994629798592921,0.4822211069497483,0.49517514026054155,0.5144389778102456,0.47901201087184997,0.4940620431503355,4.14435068766276e-05,7.667541503906249e-07,4.2616724967956544e-05,4.107882579167684e-05,4.040449857711792e-05,4.153768221537272e-05,4.1579802831014e-05,8.022785186767579e-07,7.621447245279948e-07,7.462501525878906e-07,7.561842600504558e-07,7.669130961100261e-07
19,ls,0.025952045988887076,21,0.536856006631016,friedman_mse,20,2,0.10848084690059259,0.030530403276972325,0.8839765036073055,0.1897090042597246,0.14525128435240933,0.14413473549691758,0.15655066598372103,0.14551799115386843,0.12666783268453075,0.15338519644300885,0.24417959687775545,0.23281840124647996,0.23869520140157008,0.23429241926350244,0.22762951065222106,0.2355230258883058,0.16431794639136754,0.159223151217036,0.1613645478459169,0.16310157498428052,0.15354802231221829,0.16031104855016384,0.14413473549691758,0.15655066598372103,0.14551799115386843,0.12666783268453075,0.15338519644300885,0.14525128435240933,0.12663834167402654,0.13930809016056034,0.12804987512975674,0.10881436418745127,0.13607790914712492,0.12777771605978397,3.1306922435760494e-05,6.292661031087241e-07,3.2375852266947426e-05,3.1037429968516033e-05,3.07356317838033e-05,3.118733565012614e-05,3.1198362509409584e-05,7.967154184977214e-07,6.02404276529948e-07,5.91278076171875e-07,5.757808685302734e-07,5.80151875813802e-07
20,lad,0.07987229909075969,432,0.7048499011462678,friedman_mse,6,18,0.0022759940211065795,0.19246542816093115,0.5,0.02058222786339776,0.8704412073867098,0.853679594967531,0.865461689516532,0.8575448289250351,0.8849187032362964,0.8906012202881554,0.0794322198777701,0.07886314691040223,0.07956434061351925,0.07314655187790074,0.06819442203041945,0.07584013626200237,0.08820562153703027,0.08355262141967211,0.08831820305865958,0.07429596749985717,0.07010989502498678,0.08089646170804118,0.853679594967531,0.865461689516532,0.8575448289250351,0.8849187032362964,0.8906012202881554,0.8704412073867098,0.8506883771474465,0.8627113322323725,0.85463262781277,0.8825661043246023,0.8883647886756475,0.8677926460385678,0.0009802521864573162,2.5904973347981777e-06,0.0009993952512741089,0.000981394648551941,0.0009787873427073161,0.0009718326727549235,0.000969851016998291,2.7100245157877605e-06,2.5904178619384766e-06,2.5924046834309895e-06,2.6587645212809246e-06,2.4008750915527344e-06
21,lad,0.23950198618120833,310,0.6841309084564888,friedman_mse,18,12,0.024056008220864854,0.2,0.7453857531948513,0.0034969800430379224,0.927589417963857,0.9204671877739671,0.9300917968615224,0.924515754614387,0.9341693494683067,0.9287030011011024,0.05752562868936512,0.05502601675051877,0.058937469050192065,0.054199144316090464,0.05764591262488286,0.056666834286209854,0.05971543147423404,0.059534811126644105,0.06297848098284227,0.05807572240292321,0.0618647861276311,0.060433846422854945,0.9204671877739671,0.9300917968615224,0.924515754614387,0.9341693494683067,0.9287030011011024,0.927589417963857,0.918841304048733,0.9286626683476182,0.9229726354582927,0.9328235780775395,0.9272454815324708,0.9261091334929308,0.0007182653148969015,4.500309626261393e-06,0.000732155442237854,0.000718321700890859,0.0007168814539909363,0.0007127811511357625,0.0007111868262290955,4.756848017374675e-06,4.447301228841146e-06,4.588762919108073e-06,4.216829935709636e-06,4.4918060302734375e-06
22,lad,0.48747911881147954,154,0.6783452719326493,friedman_mse,20,1,0.18306146370912402,0.1578505650032359,0.999,0.0,0.7765694784649776,0.794780986539828,0.7864659222943502,0.7956877585669683,0.7385635666101287,0.7673491583136127,0.09206570499845626,0.09066213990280318,0.09263148503991021,0.10279131596020989,0.09313279478808502,0.09425668813789291,0.1065819941474646,0.10665590688735395,0.10957293101783347,0.12114333547151342,0.1102496926197049,0.11084077202877407,0.794780986539828,0.7864659222943502,0.7956877585669683,0.7385635666101287,0.7673491583136127,0.7765694784649776,0.790585708581528,0.7821006600584596,0.7915110176858842,0.7332190398628059,0.7625930934069063,0.7720019039191168,0.0002838130791982015,3.1177202860514326e-06,0.00028956552346547445,0.00028031061093012493,0.00028682808081309,0.0002830118934313456,0.00027934928735097247,3.38594118754069e-06,3.022352854410807e-06,3.072818120320638e-06,3.2218297322591147e-06,2.8856595357259115e-06
23,ls,0.5,107,0.5351436901466554,friedman_mse,20,1,0.2,0.0,0.999,0.013238947292057313,0.6976434140896627,0.7267377793072375,0.6789030075438819,0.6790888808004298,0.696183173591458,0.7073042292053059,0.1146900368448725,0.12442776547703753,0.12765183131306296,0.1273901569680255,0.12020699707572884,0.12287335753574546,0.11313741019187878,0.12353232319226898,0.12031780573452922,0.11444742652287546,0.1125094992867196,0.1167888929856544,0.7267377793072375,0.6789030075438819,0.6790888808004298,0.696183173591458,0.7073042292053059,0.6976434140896627,0.7211514988160737,0.6723388441546597,0.6725285172052087,0.6899722674297842,0.7013206700067772,0.6914623595225007,0.00013412002722422282,1.0264714558919271e-06,0.0001347293456395467,0.00013532330592473348,0.0001343640685081482,0.0001341251532236735,0.00013205826282501222,9.72747802734375e-07,9.640057881673176e-07,9.850660959879558e-07,1.247723897298177e-06,9.628136952718098e-07
24,quantile,0.10775426217714817,295,0.7429918920749201,friedman_mse,14,10,0.19781547190988652,0.18554438416596314,0.5006969409084094,0.2,-0.012823621538957618,-0.008947523931305934,-3.4210163946113425e-07,-0.026633231628027998,-0.02174878688799553,-0.006788223145819172,0.25987408418043245,0.2591179313354002,0.2578770841860056,0.2583168215379804,0.25304998573467513,0.2576471813948987,0.17352526187364925,0.17136098060323066,0.1765931723511581,0.1705540651033522,0.17305906713330543,0.17301850941293914,-0.008947523931305934,-3.4210163946113425e-07,-0.026633231628027998,-0.02174878688799553,-0.006788223145819172,-0.012823621538957618,-0.02957336769140073,-0.020443279248521184,-0.047620623075279145,-0.042636325972588374,-0.02736992447077613,-0.033528704091713116,0.0005140721599260966,1.1386871337890625e-06,0.0005236602822939555,0.0005196871360143026,0.0005120699604352315,0.0005067859093348185,0.0005081575115521749,1.226663589477539e-06,1.1801719665527344e-06,1.194477081298828e-06,1.0645389556884765e-06,1.0275840759277343e-06
25,quantile,0.5,10,0.9802474170211062,friedman_mse,20,4,0.0,0.09781324807954428,0.999,0.18659482795366242,-10.45305491864739,-10.260295324217305,-9.82811719764002,-9.956590207492656,-11.953066132498988,-10.267205731387975,1.0218364745146407,0.9591820160838936,0.956332366305824,1.0566895579550886,0.9885033576534034,0.9965087545025701,0.319007923460828,0.3049313084503286,0.30078562817761934,0.3056382853867632,0.30767718521506904,0.30760806613812164,-10.260295324217305,-9.82811719764002,-9.956590207492656,-11.953066132498988,-10.267205731387975,-10.45305491864739,-10.490488755036058,-10.04947564120336,-10.180575015822999,-12.217864758717024,-10.497540431177848,-10.687188920391458,1.8937369187672934e-05,5.637804667154947e-07,2.241402864456177e-05,1.3402799765268962e-05,1.3332466284434001e-05,2.2762119770050048e-05,2.2775431474049887e-05,6.711483001708984e-07,5.610783894856771e-07,5.340576171875e-07,5.408128102620443e-07,5.118052164713541e-07
26,quantile,0.001,500,1.0,mae,20,2,0.029021505523612552,0.2,0.5,0.0,0.18568337082197264,0.19015624974829903,0.19937686352967643,0.16562242991848963,0.1997015681829738,0.1735597427304243,0.22609158675198965,0.2237420093642579,0.2275763596371533,0.21350486002173122,0.23223618240484384,0.22463019963599518,0.1643992141268711,0.16179047833785476,0.16648416668650018,0.1574315421132121,0.17227890930193313,0.16447686211327422,0.19015624974829903,0.19937686352967643,0.16562242991848963,0.1997015681829738,0.1735597427304243,0.18568337082197264,0.17360067052679917,0.18300978067168006,0.14856530753181485,0.18334112323952523,0.15666488227516884,0.16903635284899762,0.03540197892983754,2.498626708984375e-06,0.036552069087823234,0.03429563999176025,0.03509940207004547,0.03568319966395696,0.03537958383560181,3.0092398325602212e-06,2.2526582082112632e-06,2.4553140004475913e-06,2.572933832804362e-06,2.2029876708984376e-06
27,ls,0.42246458770493955,335,0.6822020556145105,friedman_mse,20,11,0.18880019031211515,0.022791729879035612,0.8977447731536787,0.015903416159208966,0.6722290774465463,0.668548989519572,0.7008680901109554,0.6950769444801183,0.6671301278361712,0.6295212352859143,0.13099146673990084,0.1283634648530725,0.1231697343670009,0.1296226021363225,0.1327445608567184,0.128978365790603,0.1089008576506224,0.11972780634821878,0.11277310481500886,0.1280743943790494,0.1317247020139903,0.12024017304137795,0.668548989519572,0.7008680901109554,0.6950769444801183,0.6671301278361712,0.6295212352859143,0.6722290774465463,0.6617731596630726,0.6947529573704638,0.6888434237539878,0.6603252922893809,0.6219475637755753,0.6655284793704961,0.0005155078570048014,1.351435979207357e-06,0.000503254234790802,0.0005013079444567362,0.0005279600620269776,0.0005382232864697775,0.0005067937572797139,1.6176700592041016e-06,1.2691815694173177e-06,1.352230707804362e-06,1.2175242106119791e-06,1.3005733489990235e-06
