,flavour,poly,corr,extra_points,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
10,pls,linear,abs_exp,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,plsk,quadratic,abs_exp,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12,pls,linear,abs_exp,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13,plain,linear,abs_exp,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,pls,quadratic,abs_exp,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15,plsk,quadratic,squar_exp,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16,pls,constant,abs_exp,0,0.959821346224411,0.9578019453974741,0.9604046659069391,0.9654009458869895,0.9598752042778639,0.955623969652788,0.04143466106468479,0.03994452861596316,0.038891371051101874,0.041740368732372,0.04291005329967197,0.040984196552758756,0.04648114455787731,0.043918887366686525,0.04284555860399237,0.04730744348635279,0.0504439930031251,0.04619940540360682,0.9578019453974741,0.9604046659069391,0.9654009458869895,0.9598752042778639,0.955623969652788,0.959821346224411,0.9569392935146286,0.9595952212576772,0.9646936398403863,0.9590549358814999,0.9547167935639183,0.958999976811622,0.0013613404432932536,0.0002018693288167318,0.0014954514304796854,0.001340473492940267,0.0013192150990168254,0.0012835235397020976,0.0013680386543273926,0.00022424022356669107,0.00019698659578959148,0.0001963333288828532,0.0001942121982574463,0.0001975742975870768
17,plsk,linear,squar_exp,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18,pls,linear,squar_exp,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19,plsk,quadratic,abs_exp,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
20,pls,constant,abs_exp,5,0.9570625387435558,0.9527107839002096,0.9504710047169106,0.9627767828045217,0.9631760135356472,0.9561781087604906,0.04151199102045632,0.0447757955063284,0.040479060854498705,0.04029833538672984,0.040669015163069075,0.041546839586216466,0.053201507930152186,0.053429793889062535,0.045318174833247245,0.043062180460236646,0.04666729383622526,0.048335790189784775,0.9527107839002096,0.9504710047169106,0.9627767828045217,0.9631760135356472,0.9561781087604906,0.9570625387435558,0.9517440537584763,0.9494584869257742,0.9620158311753126,0.9624232233523895,0.9552822608986948,0.9561847712221295,0.0015264927744865417,0.00022894779841105143,0.001537152926127116,0.0015299997727076212,0.0015289507309595744,0.001525682806968689,0.0015106776356697083,0.00022765517234802247,0.00023818810780843098,0.00022312204043070476,0.00023450295130411785,0.00022127072016398113
21,plain,constant,abs_exp,5,0.9622849217228213,0.9608337006194211,0.9657416180265639,0.963796042085241,0.9675473250425398,0.9535059228403411,0.04011590049118097,0.03866646865613578,0.03803614982399659,0.03933665237404508,0.04270812058785754,0.03977265838664319,0.042147411373772835,0.041540653320413234,0.046060863386715396,0.0395404582802335,0.05328095175614574,0.044514067623456145,0.9608337006194211,0.9657416180265639,0.963796042085241,0.9675473250425398,0.9535059228403411,0.9622849217228213,0.9600330266968198,0.9650412763167151,0.9630559271023157,0.9668838972750959,0.952555447668423,0.961513915011874,0.018778961539268495,0.0003213723500569661,0.019283102254072825,0.01859139571587245,0.01863910675048828,0.018653811117013294,0.01872739185889562,0.00032199660936991375,0.00032169302304585777,0.00031780680020650226,0.0003164354960123698,0.0003289298216501872
22,plain,constant,abs_exp,5,0.9608232348276452,0.9621186387442715,0.9664237152259169,0.9664950462941254,0.9522388069225186,0.9568399669513938,0.03968369473020103,0.037764370313005495,0.03912512862086468,0.043867412376472924,0.041064277641844046,0.04030097673647763,0.04568036743758175,0.04068173939876991,0.04295620512989165,0.051836347998705096,0.04666633503671996,0.04556419900033367,0.9621186387442715,0.9664237152259169,0.9664950462941254,0.9522388069225186,0.9568399669513938,0.9608232348276452,0.9613442327220079,0.9657373175814722,0.9658101068657259,0.9512624281883963,0.9559576494103661,0.9600223469535937,0.01853498395284017,0.00031927927335103354,0.01919469177722931,0.01828827420870463,0.01826604376236598,0.01848333130280177,0.01844257871309916,0.0003180130322774251,0.0003184008598327637,0.0003179474671681722,0.0003200817108154297,0.0003219532966613769
23,plsk,constant,abs_exp,0,0.962748446898301,0.9606074641568574,0.9612630810031224,0.9664914278602709,0.9654303085800952,0.9599499528911587,0.038160830788434574,0.040508666297117524,0.038950347324987505,0.038368240413553,0.0401781837252671,0.03923325370987194,0.047803475049727956,0.04547309456442814,0.0411815929656634,0.04318309575939775,0.045770744857960795,0.044682400639435606,0.9606074641568574,0.9612630810031224,0.9664914278602709,0.9654303085800952,0.9599499528911587,0.962748446898301,0.9598021652980537,0.9604711848737143,0.9658064144604809,0.9647236027929762,0.9591312125754754,0.96198691600014,0.020034341832002006,0.0003203935623168945,0.02081562429666519,0.020013641119003295,0.019866007467110952,0.019849306444327038,0.019627129832903545,0.0003236830234527588,0.00032130877176920575,0.0003214859962463379,0.00032134373982747394,0.0003141462802886963
24,plain,constant,abs_exp,0,0.9603382804435412,0.9627790767974775,0.9593772017728578,0.9621449453800572,0.9603602184893212,0.9570299597779925,0.040094384986661936,0.04016224624830186,0.039496515215972895,0.039415598203009786,0.04183993319591234,0.04020173556997177,0.04466169531773844,0.048035032526697705,0.04518840839519836,0.04651558950469239,0.04754656252511406,0.04638945765388819,0.9627790767974775,0.9593772017728578,0.9621449453800572,0.9603602184893212,0.9570299597779925,0.9603382804435412,0.9620181720642063,0.9585467527460678,0.9613710771425116,0.9595498652046054,0.9561515262470486,0.959527478680888,0.018813778162002567,0.0003228721618652344,0.019310297071933748,0.018633826275666555,0.018657248318195343,0.01868583639462789,0.018781682749589284,0.0003244105974833171,0.00032006144523620604,0.0003218563397725423,0.00031963149706522624,0.00032840092976888023
25,plsk,constant,abs_exp,4,0.9615484498205629,0.9593004760515605,0.9652332592824442,0.9555469023550527,0.9629054517486718,0.9647561596650849,0.040769550319351935,0.03796398274348008,0.04118306816290925,0.040605719371298504,0.03927589708837977,0.03995964353708391,0.04979632284377595,0.04255939712460101,0.04880183979245101,0.04261870401561742,0.04254420327257794,0.04526409340980467,0.9593004760515605,0.9652332592824442,0.9555469023550527,0.9629054517486718,0.9647561596650849,0.9615484498205629,0.9584684585262091,0.9645225252302966,0.9546381507847982,0.9621471304897009,0.9640356722987834,0.9607623874659577,0.02009795085589091,0.00032245532671610515,0.020572612583637236,0.020092674593130747,0.019915173947811126,0.020020503799120584,0.019888789355754853,0.00031815727551778156,0.0003261284033457438,0.00032395362854003906,0.0003277786572774251,0.0003162586688995361
26,pls,constant,abs_exp,4,0.9563112118038924,0.9532483808252782,0.956392828551299,0.9467759960220382,0.9634418543708707,0.9616969992499759,0.043843908879846454,0.04052536303222682,0.04486580880354472,0.03870149381319167,0.041816962888822654,0.04195070748352646,0.050881532196309205,0.050100311368619456,0.055306268891358756,0.04143303204603208,0.046114874215239826,0.048767203743511865,0.9532483808252782,0.956392828551299,0.9467759960220382,0.9634418543708707,0.9616969992499759,0.9563112118038924,0.9522926407399347,0.9555013701911893,0.9456879414262366,0.9626944987532394,0.9609139736809805,0.9554180849583161,0.0015186807115872701,0.00022313555081685384,0.0015228388706843058,0.0015105225642522177,0.0015137972434361776,0.0015208143989245096,0.0015254304806391397,0.0002206575870513916,0.00022793173789978027,0.0002246391773223877,0.00022484779357910157,0.00021760145823160806
27,plain,constant,squar_exp,0,0.9116020787504622,0.909734059153197,0.9161051585051495,0.9056145120777829,0.90750578783003,0.9190508761861517,0.06081840993406093,0.060519842272377576,0.06340083917489599,0.06383090299394376,0.059220957751374925,0.06155819042533064,0.0648367338750574,0.07056127255117065,0.06791849022302747,0.0717793469048426,0.06429873178214433,0.0678789150672485,0.909734059153197,0.9161051585051495,0.9056145120777829,0.90750578783003,0.9190508761861517,0.9116020787504622,0.9078887588292419,0.9143901021202463,0.9036849961407017,0.9056149351110527,0.9173960389020526,0.909794966220659,0.01876864381631215,0.0003239128589630127,0.019426256120204925,0.018693926334381102,0.018580243289470673,0.01866473307212194,0.01847806026538213,0.0003232216835021973,0.0003244912624359131,0.0003220617771148682,0.0003243740399678548,0.00032541553179423014
28,pls,constant,abs_exp,0,0.957165603734763,0.9592496876284132,0.9518383341634774,0.961521763268187,0.9540836559184446,0.9591345776952926,0.04244245022525749,0.04229450519770958,0.04007821943525021,0.04017597197279896,0.043439436239085034,0.041686116614020254,0.04539210500383866,0.05104515646850709,0.04605926780674364,0.05058644696336249,0.04765551439646619,0.04814769812778361,0.9592496876284132,0.9518383341634774,0.961521763268187,0.9540836559184446,0.9591345776952926,0.957165603734763,0.9584166318388748,0.9508537685927138,0.9607351553622555,0.9531449913034894,0.9582991687214315,0.956289943163753,0.0014973549048105876,0.00022699054082234697,0.0015011008580525717,0.0014871375759442646,0.0014945042133331298,0.0014980157216389974,0.0015060161550839743,0.00022413849830627442,0.0002287467320760091,0.00022596041361490885,0.00022983630498250325,0.00022627075513203938
29,plsk,constant,squar_exp,0,0.9139727032497411,0.9059398818515086,0.9151111646540958,0.9307801213609014,0.9026464943165076,0.9153858540656923,0.060628866492989035,0.06211917296391756,0.05709853938679819,0.0628834224589937,0.06049065766820495,0.06064413179418069,0.06771078888178139,0.06546381429149942,0.06048924214369338,0.07391592621035553,0.06657050880203225,0.06683005606587239,0.9059398818515086,0.9151111646540958,0.9307801213609014,0.9026464943165076,0.9153858540656923,0.9139727032497411,0.9040170174259858,0.9133757881223227,0.9293650642166609,0.9006563033996389,0.9136560929903742,0.9122140532309965,0.020079769810040792,0.00032025718688964846,0.02048722465833028,0.019855118493239086,0.0198542915781339,0.020276538232962292,0.0199256760875384,0.0003215495745340983,0.0003271047274271647,0.00031841238339742027,0.0003167645136515299,0.000317454735438029
30,pls,constant,abs_exp,0,0.9589793882716272,0.9555548039419884,0.9601712139510221,0.9549289625656541,0.959289178557118,0.9649527823423535,0.04473065275014899,0.03987639540323567,0.04134611794338845,0.0402696511358592,0.0404712669820222,0.0413388168429309,0.05054388144754526,0.04613251663524404,0.04944519608900442,0.04938748410836854,0.03823608880292749,0.046749033416617944,0.9555548039419884,0.9601712139510221,0.9549289625656541,0.959289178557118,0.9649527823423535,0.9589793882716272,0.9546462139033238,0.9593569968597313,0.9540075784954459,0.9584569300778768,0.9642363145197099,0.9581408067712175,0.0015170918504397073,0.00022541030248006186,0.0015174533923467,0.0015141184131304422,0.0015187728404998779,0.0015328750014305115,0.0015022396047910055,0.00022045572598775227,0.00023482839266459148,0.00022060632705688476,0.00022875110308329265,0.0002224099636077881
31,pls,constant,abs_exp,0,0.9608237392188036,0.9552482642158924,0.9703162052307727,0.9574555679507335,0.9645947088675383,0.9565039498290805,0.042760973906835115,0.036360111685768595,0.04331380417313943,0.039291370579108864,0.04160636489410645,0.04066652504779169,0.04929651841670799,0.036096606665251114,0.04949344025583986,0.04240232284416272,0.04968700030334947,0.045395177697062236,0.9552482642158924,0.9703162052307727,0.9574555679507335,0.9645947088675383,0.9565039498290805,0.9608237392188036,0.9543334076070179,0.9697093814876198,0.9565858350979376,0.9638709209738593,0.955614763113491,0.9600228616559852,0.0014996807177861532,0.00022940810521443686,0.0015073504050572713,0.0014908157785733542,0.0014913073182106018,0.0014952534437179565,0.001513676643371582,0.00022188584009806314,0.0002319363753000895,0.00023075461387634278,0.00023081660270690918,0.00023164709409077963
32,plsk,constant,abs_exp,0,0.9620853553873612,0.958462015242141,0.9648674573933532,0.9602523579293634,0.9621577890686998,0.9646871573032493,0.0403214407962389,0.03997549534869921,0.03781262282334796,0.03943032212786113,0.039766631176471015,0.03946130245452364,0.04512662771122744,0.04064819630624959,0.04880293685196408,0.04571913922549971,0.04545218816786062,0.045149817652560285,0.958462015242141,0.9648674573933532,0.9602523579293634,0.9621577890686998,0.9646871573032493,0.9620853553873612,0.9576128571210264,0.9641492452787369,0.9594397996587541,0.961384183393784,0.9639652593264844,0.9613102689557571,0.019749104499816893,0.00031688761711120607,0.020376358926296235,0.019565182228883107,0.01960054149230321,0.019605413476626078,0.01959802637497584,0.00031933148701985674,0.0003187278906504313,0.0003169190883636475,0.00031975507736206057,0.00030970454216003415
33,plsk,constant,squar_exp,5,0.9103669984697718,0.9155069623874521,0.9207725752360503,0.9164830820317121,0.8964545429782365,0.9026178297154079,0.05814140847239796,0.057348650028676576,0.061122463211955455,0.06466244906258474,0.06682575177783857,0.06162014451069066,0.06266456318620948,0.06269023926641275,0.0690187080685518,0.07719867180405972,0.07129613197688522,0.0685736628604238,0.9155069623874521,0.9207725752360503,0.9164830820317121,0.8964545429782365,0.9026178297154079,0.9103669984697718,0.9137796771210968,0.9191529345253733,0.9147757515110657,0.8943377704326467,0.9006270528101011,0.9085346372800567,0.020980838020642597,0.000335171381632487,0.02150902916987737,0.020866561432679495,0.020787143607934315,0.020950455963611603,0.02079099992911021,0.0003410180409749349,0.0003370201587677002,0.00033608317375183105,0.00033452312151590984,0.0003272124131520589
34,plain,constant,abs_exp,0,0.9618401006227039,0.9596583901510368,0.9712031395420422,0.9654959489223115,0.9550840482963567,0.9577589762017721,0.04129658694998492,0.03593733682387062,0.03937031995889688,0.04092841404572797,0.04147886777101425,0.03980230510989893,0.04853056328009044,0.038048008697420456,0.04268033853930824,0.04956789989388961,0.04586898131643776,0.0449391583454293,0.9596583901510368,0.9712031395420422,0.9654959489223115,0.9550840482963567,0.9577589762017721,0.9618401006227039,0.9588336894386219,0.9706144473350652,0.9647905850161237,0.9541658346329092,0.9568954459026601,0.961060000465076,0.018730775992075604,0.0003168143431345622,0.019111141562461853,0.01904239922761917,0.01849233537912369,0.018558551569779713,0.018449452221393586,0.0003186972935994466,0.0003142917156219482,0.00031670133272806804,0.00031592528025309243,0.0003184560934702555
35,pls,constant,abs_exp,5,0.9578302511949787,0.9617528026306951,0.9587144776971833,0.9585991206444777,0.9541296749933739,0.9559551800091635,0.03914159588641419,0.04373668983330823,0.041657402651772826,0.03981833785067398,0.043138869531361014,0.041498579150706046,0.04532991890620381,0.04448652576513439,0.047589948100601485,0.050769862013744275,0.05037343169261937,0.04770993729566067,0.9617528026306951,0.9587144776971833,0.9585991206444777,0.9541296749933739,0.9559551800091635,0.9578302511949787,0.960970917846314,0.9578704806484034,0.9577527653595267,0.9531919511431532,0.9550547748304752,0.9569681779655745,0.001561874508857727,0.00023214284578959148,0.0015712098280588787,0.001562844713528951,0.001551375389099121,0.0016178014874458314,0.0015061411261558532,0.0002432990074157715,0.00023072083791097006,0.0002463817596435547,0.00022842725118001303,0.00021188537279764812
36,plsk,constant,abs_exp,0,0.9604739110100227,0.9579402099838622,0.9697497698200943,0.9525869258300333,0.9576613252613256,0.9644313241547977,0.041072194136908685,0.037555900897240424,0.0434775713517064,0.04015108340723494,0.0388677683204842,0.04022490362271493,0.04902578819171854,0.0408459679436579,0.0515234071484238,0.04717861051443028,0.041334246589410456,0.045981604077528195,0.9579402099838622,0.9697497698200943,0.9525869258300333,0.9576613252613256,0.9644313241547977,0.9604739110100227,0.9570803846342989,0.9691313664774046,0.9516176636664224,0.9567957986908587,0.9637041961988481,0.9596658819335666,0.019850860555966694,0.00032653880119323727,0.020450402696927387,0.019672613938649497,0.01969529797633489,0.01988037536541621,0.019555612802505493,0.00032726724942525227,0.00033437609672546385,0.00032590071360270184,0.00032803297042846677,0.00031711697578430177
37,plain,constant,squar_exp,0,0.9148157338376361,0.9084455488115937,0.9301990441555746,0.9126895866942092,0.9255490687641914,0.8971954207626117,0.06423830654169661,0.05364290425311147,0.061722040926713434,0.0602617616793871,0.06551812429891046,0.06107662753996381,0.07156520904531495,0.05771658118323457,0.06398874469727098,0.06006972425570302,0.07629508050087346,0.0659270679364794,0.9084455488115937,0.9301990441555746,0.9126895866942092,0.9255490687641914,0.8971954207626117,0.9148157338376361,0.9065739075607233,0.928772108090612,0.9109047060133413,0.924027073577088,0.8950937939298201,0.9130743178343168,0.019120607515176136,0.0003320005734761556,0.01963761866092682,0.018926361699899037,0.018969266712665557,0.0190483820438385,0.01902140845855077,0.00032956401507059735,0.0003348263104756673,0.0003343371550242106,0.00033104459444681806,0.0003302307923634847
38,plain,constant,abs_exp,0,0.9625741322442621,0.9701533492190033,0.9673151441694672,0.9605794619110057,0.9621892973587958,0.9526334085630388,0.036719175740243436,0.03889683957772932,0.039012998137970906,0.038329683954428734,0.04239643349937185,0.03907102618194884,0.03926108818236341,0.04253167348129273,0.04656466205608665,0.04308084762104438,0.05251147919659682,0.0447899501074768,0.9701533492190033,0.9673151441694672,0.9605794619110057,0.9621892973587958,0.9526334085630388,0.9625741322442621,0.9695431962217768,0.9666469699446522,0.959773590604246,0.9614163358056536,0.951665096642692,0.9618090378438042,0.01858717183272044,0.0003202354113260905,0.019160972038904826,0.018283459047476452,0.01835620939731598,0.01878681908051173,0.01834839959939321,0.0003191117445627848,0.0003237573305765788,0.0003200848897298177,0.000316315491994222,0.00032190759976704914
