,flavour,poly,corr,extra_points,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
10,pls,linear,abs_exp,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,plsk,quadratic,abs_exp,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12,pls,linear,abs_exp,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13,plain,linear,abs_exp,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,pls,quadratic,abs_exp,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15,plsk,quadratic,squar_exp,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16,pls,constant,abs_exp,0,0.9439024322934921,0.9525314941133425,0.9385113851853331,0.9482175082901105,0.9436760296175409,0.9365757442611332,0.051917847831333255,0.05437830029409929,0.05275997800693136,0.053700205328820895,0.056663525838959145,0.05388397146002879,0.05076060749369336,0.05491388249407193,0.0546008546379212,0.05561572477811014,0.062429472769067657,0.055664108434572854,0.9525314941133425,0.9385113851853331,0.9482175082901105,0.9436760296175409,0.9365757442611332,0.9439024322934921,0.951561098763019,0.9372543777274523,0.9471589224289203,0.9425246026250546,0.9352791666310372,0.9427556336350966,0.0013874468207359311,0.0002089057763417562,0.0014779043197631835,0.0013244112332661947,0.001344421903292338,0.0014194436868031819,0.0013710529605547588,0.00020835161209106445,0.0002171782652537028,0.00020757317543029785,0.00020469983418782553,0.0002067259947458903
17,plsk,linear,squar_exp,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18,pls,linear,squar_exp,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19,plsk,quadratic,abs_exp,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
20,plsk,constant,abs_exp,0,0.9474112034443337,0.9414847065669504,0.9434219504888155,0.9466938080529769,0.9542074092377235,0.9512481428752025,0.05405475506424572,0.053439863209056714,0.04972600800964751,0.04883641114456636,0.04875015804803995,0.05096143909511125,0.060295827846580885,0.057642642099026906,0.056569847040752956,0.04886019768661968,0.05267667376059592,0.05520903768671527,0.9414847065669504,0.9434219504888155,0.9466938080529769,0.9542074092377235,0.9512481428752025,0.9474112034443337,0.9402884825103974,0.9422653293744472,0.9456040732942643,0.9532712745032307,0.9502515120651556,0.9463361343494989,0.01992149527867635,0.0003196906248728434,0.020576058824857076,0.0197576109568278,0.019790163139502208,0.01979793518781662,0.019685708284378052,0.0003209372361501058,0.0003203082084655762,0.00031845728556315105,0.00031977613766988116,0.00031897425651550293
21,pls,constant,abs_exp,5,0.9453232157295155,0.9461786990874173,0.9488608135198194,0.946034365094287,0.9464200165898162,0.9391221843562367,0.054965683524801134,0.0516466086098976,0.052899702575756054,0.050485525352360686,0.05551512296173804,0.0531025286049107,0.053542221647890395,0.05301921617789645,0.05291519944193854,0.05427246901122425,0.06223547086635649,0.05519691542906122,0.9461786990874173,0.9488608135198194,0.946034365094287,0.9464200165898162,0.9391221843562367,0.9453232157295155,0.9450784339921003,0.9478153787025074,0.9449311493892298,0.9453246847313457,0.9378776634231445,0.9442054620476655,0.0014797298908233642,0.00023061966896057129,0.001487283408641815,0.0014806663990020751,0.001469832162062327,0.0014696262280146281,0.0014912412563959758,0.00023191293080647787,0.00022607723871866862,0.00022501786549886067,0.0002247770627339681,0.0002453132470448812
22,plsk,constant,abs_exp,5,0.9469466385692463,0.947597596391699,0.9533434172990828,0.9563390178625764,0.9459858145277401,0.9314673467651332,0.05108312248462462,0.04770041789794509,0.049860455453790094,0.052896326692778196,0.054706198412019805,0.05124930418823156,0.05311825556942417,0.05266049913169198,0.04769892389289357,0.05758807018777098,0.06396164051316419,0.05500547785898898,0.947597596391699,0.9533434172990828,0.9563390178625764,0.9459858145277401,0.9314673467651332,0.9469466385692463,0.9465263377148684,0.9523896200377352,0.9554464594543156,0.9448816063068421,0.930066338521831,0.9458620724071185,0.02001454544067383,0.0003212916851043701,0.020738306144873302,0.019823118448257446,0.01994151512781779,0.019823902746041615,0.019745884736378987,0.0003220756848653158,0.0003234481811523438,0.00031883915265401206,0.00032486240069071453,0.00031723300615946453
23,plsk,constant,abs_exp,0,0.9481892984028155,0.9524279736050778,0.9426598211587932,0.9471605443601359,0.9524278681542738,0.946270284735797,0.047413588542510175,0.05373487339545671,0.051782227293944015,0.04938665224529732,0.0509496988076988,0.05065340805698141,0.053393474154564094,0.05845263748801066,0.05833896995201078,0.05013511833824363,0.05301851142842829,0.0546677422722515,0.9524279736050778,0.9426598211587932,0.9471605443601359,0.9524278681542738,0.946270284735797,0.9481892984028155,0.9514554619922344,0.9414876198877634,0.9460803510591506,0.951455354385707,0.945171891919493,0.9471301358488697,0.020096097389856977,0.00032276423772176113,0.020944766600926718,0.019919718404610952,0.01996279090642929,0.019906695981820426,0.019746515055497488,0.0003231918811798096,0.00032484968503316246,0.00032570481300354004,0.0003230075041453044,0.00031706730524698896
24,plain,constant,abs_exp,0,0.9453626206481237,0.9484375031279386,0.9422936281028267,0.9465054788554962,0.9508901160981751,0.9386863770561825,0.0508488508461082,0.05336916825289928,0.05115348337353743,0.04868994710351348,0.05416843428705948,0.05164597677262358,0.05351070214221263,0.06224402090979034,0.05495267267078453,0.050492359039203065,0.06143823756313372,0.05652759846502485,0.9484375031279386,0.9422936281028267,0.9465054788554962,0.9508901160981751,0.9386863770561825,0.9453626206481237,0.9473834146058522,0.9411139407727311,0.9454118940961537,0.9498861661717324,0.937432946944895,0.944245672518273,0.018881224254767102,0.0003209908803304037,0.019585268000761668,0.018684642414251964,0.018693645397822062,0.018799999356269838,0.01864256610472997,0.0003235173225402832,0.00031870325406392413,0.00032103617986043294,0.0003210024038950602,0.0003206952412923177
25,pls,constant,abs_exp,5,0.9426272355689219,0.9362557924294989,0.9476845255082927,0.9411653946894686,0.9408707530870484,0.9471597121303017,0.056981458685092905,0.0507353176799044,0.05449173454077595,0.05525473384037505,0.05350540075657686,0.05419372910054503,0.06216176989597971,0.0541099979509134,0.05454147012349481,0.058569205386837665,0.05433805574850081,0.056744099821145276,0.9362557924294989,0.9476845255082927,0.9411653946894686,0.9408707530870484,0.9471597121303017,0.9426272355689219,0.9349526740464562,0.9466150439173209,0.9399626429625071,0.9396619780223884,0.9460795018161,0.9414543681529546,0.0015336906512578327,0.0002310630480448405,0.0015530919035275778,0.0015259222189585367,0.0015389817953109742,0.0015350077549616495,0.0015154495835304261,0.00022836963335673015,0.00023325045903523764,0.00023341973622639973,0.00022547125816345216,0.00023480415344238282
26,pls,constant,abs_exp,5,0.9392476688403635,0.9364826598486954,0.9439157392196428,0.9288121005838134,0.9516091977620168,0.9354186467876487,0.05469059463647201,0.053482830453880664,0.05802629152646586,0.04955112374571802,0.05722739583661776,0.05459564723983086,0.06591874618398319,0.05539257411961586,0.06469585404264648,0.04901197646226117,0.061623172665282964,0.05932846469475793,0.9364826598486954,0.9439157392196428,0.9288121005838134,0.9516091977620168,0.9354186467876487,0.9392476688403635,0.9351841793004575,0.9427692125938092,0.9273568113282865,0.9506199479718025,0.9340984146947217,0.9380057131778153,0.001574363052845001,0.00024174070358276366,0.00158786008755366,0.0015715717275937397,0.0015856435894966126,0.0015784840782483418,0.0015482557813326517,0.00024284958839416505,0.0002473823229471842,0.0002500065167744954,0.0002457733949025472,0.00022269169489542642
27,pls,constant,abs_exp,5,0.9435855212238693,0.9539338332944454,0.944724551754466,0.9443985192804004,0.9287613500530876,0.9461093517369474,0.05142202399803072,0.05405650176263473,0.052011715344324194,0.05746957142607734,0.0535637170259904,0.05370470591141148,0.04829683006839406,0.056084892834038835,0.053681755274426764,0.06716457343243648,0.05494615969933516,0.05603484226172626,0.9539338332944454,0.944724551754466,0.9443985192804004,0.9287613500530876,0.9461093517369474,0.9435855212238693,0.9529921058660524,0.943594559626789,0.9432618620936284,0.9273050233080059,0.9450076689785886,0.9424322439746128,0.0015323334137598674,0.0002310794194539388,0.001545503536860148,0.0015281758705774943,0.0015388075510660807,0.001537850797176361,0.0015113293131192526,0.0002299380302429199,0.00023903608322143555,0.00023666898409525553,0.00023253440856933595,0.00021721959114074708
28,plain,constant,abs_exp,5,0.9459149802368783,0.9455033566304805,0.9372407785604452,0.9541635025688744,0.9433194165955961,0.9493478468289951,0.05264270803700198,0.05090458545577435,0.048769317568307054,0.051690832468659194,0.05407554562823249,0.051616597831595015,0.05351840624799861,0.06035852063731468,0.050610107586887526,0.05861773849839073,0.055595130770514374,0.05573998074822119,0.9455033566304805,0.9372407785604452,0.9541635025688744,0.9433194165955961,0.9493478468289951,0.9459149802368783,0.9443892855564868,0.9359577961800795,0.953226470253417,0.9421606993880104,0.9483123683996049,0.9448093239555198,0.018735898117224377,0.0003225231170654297,0.01930940419435501,0.018545546531677247,0.018666844069957732,0.01860891650120417,0.018548779288927713,0.0003227372964223226,0.0003223550319671631,0.00032235066095987955,0.00032300949096679686,0.00032216310501098633
29,pls,constant,abs_exp,0,0.9447772109830137,0.9349635137338532,0.9473943717653404,0.9519272077779865,0.9429405577296878,0.9466604039081998,0.05487441775183742,0.05426754713753498,0.05007442717520848,0.05401746486369331,0.05201004433443174,0.053048780252541186,0.06153014223432811,0.05241178980749775,0.051807100739488667,0.05672277798056971,0.05564627882926729,0.055623617918230304,0.9349635137338532,0.9473943717653404,0.9519272077779865,0.9429405577296878,0.9466604039081998,0.9447772109830137,0.9336339773876969,0.9463189585816676,0.9509444590443167,0.9417740955367683,0.9455699862708887,0.9436482953642675,0.0014957714080810545,0.00022698640823364257,0.0015036233266194662,0.0014983450373013815,0.0014850373069445293,0.001486548682053884,0.0015053026874860128,0.0002374573548634847,0.0002227938175201416,0.00022532145182291668,0.0002217570940653483,0.0002276023228963216
30,pls,constant,abs_exp,5,0.942492723626833,0.9377907058310754,0.9410732986426787,0.9346037540110169,0.9508251976803269,0.9481706619690665,0.05743129623755549,0.053376052838022214,0.05438111054940453,0.04979659270967936,0.05365697457359821,0.05372840538165195,0.06186460350054373,0.05740991031572551,0.060675901920810495,0.05579307667013903,0.04986343126702704,0.05712138473484916,0.9377907058310754,0.9410732986426787,0.9346037540110169,0.9508251976803269,0.9481706619690665,0.942492723626833,0.9365189655754926,0.9398686642026653,0.9332668631219747,0.9498199206312025,0.9471111184318073,0.9413171063926284,0.001494174043337504,0.0002264076073964437,0.0015039652585983275,0.0014948167403539023,0.0014824776848157246,0.0014847258726755777,0.0015048846602439881,0.0002372880776723226,0.00022045016288757324,0.0002257994810740153,0.00022005399068196615,0.00022844632466634114
31,plain,constant,abs_exp,0,0.9491886182346226,0.9447947704641535,0.9616873492796035,0.9474855738356278,0.9477074977230977,0.9442678998706302,0.05455919263554385,0.04491619794854353,0.05304668522199156,0.04877105052406925,0.05258592502845063,0.05077581027171977,0.055571560947789214,0.042462245769870344,0.05523265145518678,0.05753942223174681,0.05690411695540829,0.05354199947200029,0.9447947704641535,0.9616873492796035,0.9474855738356278,0.9477074977230977,0.9442678998706302,0.9491886182346226,0.9436662138126541,0.9609041264369378,0.9464120250895077,0.9466384857515086,0.9431285724403875,0.9481498847061991,0.018768323818842574,0.0003242180347442627,0.019432667891184488,0.01859853078921636,0.01869233707586924,0.01863259792327881,0.018485485414663952,0.00032443920771280923,0.00032361229260762534,0.0003230718771616618,0.00032525499661763507,0.00032471179962158204
32,plain,constant,abs_exp,5,0.9471798989855114,0.9457387695738337,0.9513444729951771,0.9522601932476903,0.9399475753745081,0.946608483736347,0.05144248823745973,0.05017492172640579,0.04958071736046835,0.05349324978534128,0.05198351717251366,0.051334978856437764,0.0551298985517761,0.05009720055094255,0.056086091042286464,0.057786377243077724,0.05581946744724349,0.054983806967065264,0.9457387695738337,0.9513444729951771,0.9522601932476903,0.9399475753745081,0.946608483736347,0.9471798989855114,0.9446295110301983,0.9503498114550444,0.9512842517127197,0.9387199278523516,0.9455170046985891,0.9461001013497807,0.01871120164791743,0.00031810983022054033,0.019193786879380545,0.01828385333220164,0.018510741392771403,0.018398235340913137,0.019169391294320423,0.00031327168146769207,0.00031664450963338214,0.00031549731890360516,0.0003193827470143636,0.00032575289408365884
33,pls,constant,abs_exp,0,0.9419714677766203,0.9382398316601354,0.9449286397647632,0.9390524432616904,0.9457134517978327,0.9419229723986797,0.055054844642349866,0.05323416105966956,0.054495263179439014,0.054074761007732355,0.05484729243365885,0.054341264464569924,0.059013704906588235,0.05205076208457524,0.062327045685422806,0.053092651423432356,0.05955487377661176,0.057207807575326085,0.9382398316601354,0.9449286397647632,0.9390524432616904,0.9457134517978327,0.9419229723986797,0.9419714677766203,0.9369772728525061,0.9438028197940258,0.9378064966162735,0.9446036756846709,0.9407357077799133,0.9407851945454778,0.0015486825505892437,0.00023787347475687665,0.0015512498219807942,0.0015608511368433635,0.0015434117118517559,0.0015423981348673503,0.0015455019474029542,0.0002398073673248291,0.00024206995964050294,0.00023949940999348958,0.00024413228034973145,0.00022385835647583007
34,plsk,constant,abs_exp,0,0.9480153828115021,0.9406999169897207,0.9564511860691836,0.9516513151299194,0.9473108426781452,0.943963653190542,0.05412609317766136,0.047411679610147944,0.049394969808768965,0.051455360590022585,0.05374296369308559,0.05122621337593729,0.06473639059456927,0.04805421066754926,0.0511200210296732,0.05335491258785793,0.05398299579971633,0.054249706135873196,0.9406999169897207,0.9564511860691836,0.9516513151299194,0.9473108426781452,0.943963653190542,0.9480153828115021,0.9394876495346554,0.9555609207077359,0.9506629263421154,0.9462337219151772,0.9428181060666689,0.9469526649132705,0.019993432104587556,0.00032326531410217286,0.020487805505593617,0.019823354681332905,0.019791568617026013,0.019986294309298196,0.019878137409687042,0.0003265547752380371,0.0003229180971781413,0.0003220327695210775,0.0003261868158976237,0.0003186341126759847
35,plsk,constant,abs_exp,5,0.9466382048168862,0.9509744766647782,0.9344292749566316,0.9505661026034804,0.9472993298275292,0.9499218400320121,0.050687355403516064,0.05445146336781415,0.05093697265201351,0.0509646944467708,0.049981103958130935,0.05140431796564908,0.0516768807420469,0.058115166444198674,0.054682148390576946,0.05605485215141682,0.055528678288143604,0.05521154520327659,0.9509744766647782,0.9344292749566316,0.9505661026034804,0.9472993298275292,0.9499218400320121,0.9466382048168862,0.9499722513155062,0.9330888172044673,0.9495555288917968,0.9462219737081601,0.9488980957055796,0.9455473333651019,0.019904161512851716,0.00031848971048990886,0.020421942472457887,0.019694684743881224,0.020004544258117676,0.019704822301864624,0.019694813787937165,0.00031833807627360027,0.0003188812732696533,0.00031905293464660643,0.00031993230183919273,0.00031624396642049155
36,plain,constant,abs_exp,0,0.9473630106739763,0.943369366599852,0.951105266337939,0.9393248849443188,0.9495907651226655,0.9534247703651068,0.050415195425340634,0.049761466810692795,0.05564703880450558,0.050543087246381437,0.04917034818103743,0.051107427293591565,0.05894391368494112,0.054045146953261285,0.062307859747732654,0.051717880481838174,0.047856398086034056,0.05497423979076146,0.943369366599852,0.951105266337939,0.9393248849443188,0.9495907651226655,0.9534247703651068,0.9473630106739763,0.9422116705167144,0.9501057147128202,0.9380845078051907,0.9485602526549858,0.9524726361988057,0.9462869563777033,0.018807368675867714,0.0003183823426564534,0.019236919283866883,0.018371764222780862,0.018488712310791015,0.01843278706073761,0.01950666050116221,0.0003184858957926432,0.0003180146217346191,0.0003161931037902832,0.0003210099538167318,0.0003182081381479899
37,pls,constant,abs_exp,0,0.9443665156621652,0.944636080931684,0.9491918816862965,0.9393317545982741,0.9549741216005505,0.9336987394940212,0.05354315677549227,0.05086843452015686,0.05163514241774351,0.049824898568028894,0.05873513790585392,0.05292135403745509,0.05716355530298098,0.05243319339691986,0.06102856223762376,0.04908384568047065,0.06091411357913026,0.05612465403942509,0.944636080931684,0.9491918816862965,0.9393317545982741,0.9549741216005505,0.9336987394940212,0.9443665156621652,0.9435042802011563,0.9481532148723878,0.938091517895002,0.9540536607133386,0.9323433474564202,0.9432292042276609,0.0015251590808232625,0.0002294472853342692,0.0015412540237108867,0.001516608496507009,0.001531806488831838,0.0015313730637232462,0.001504753331343333,0.00021937290827433268,0.00024077455202738444,0.00023934483528137207,0.00022933642069498697,0.00021840771039326987
38,plsk,constant,abs_exp,5,0.9481268952746099,0.9513811332914951,0.9626030928656173,0.9417838237378435,0.9447104244050517,0.9401560020730415,0.049122929422117,0.0463668789381057,0.05174136828573644,0.05089585520124652,0.053128816531733944,0.050251169675787924,0.05212677032177718,0.048097536629623974,0.060000662893064556,0.05401203923468757,0.058967958203313166,0.05464099345649329,0.9513811332914951,0.9626030928656173,0.9417838237378435,0.9447104244050517,0.9401560020730415,0.9481268952746099,0.9503872211952394,0.9618385905051189,0.9405937145127228,0.9435801434729574,0.9389326154033252,0.9470664570178728,0.019855959395567575,0.0003198006153106689,0.0203243950009346,0.019591538111368816,0.019811497926712038,0.019839662512143454,0.019712703426678975,0.00032011588414510093,0.000320817232131958,0.00031822005907694497,0.000319598118464152,0.0003202517827351888
