,n_estimators,criterion,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,min_impurity_decrease,ccp_alpha,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
0,39,mse,11,4,0.17778508099434015,0.07537837523477137,0.1405289984888718,0.18684998580642292,0.1841500282527857,0.18669656108645716,0.19033814504648106,0.17951226235165818,0.19355293229473247,0.24072087854147814,0.25295032896636144,0.2429447115767499,0.23538031722342032,0.2478039175822514,0.24396003077805223,0.17528336388770926,0.17774841371041458,0.17880807834640375,0.16761372631496269,0.171897600888501,0.17427023662959826,0.1841500282527857,0.18669656108645716,0.19033814504648106,0.17951226235165818,0.19355293229473247,0.18684998580642292,0.16747166426476767,0.17007025569129108,0.17378628429785714,0.16273908883925592,0.1770667912172823,0.17022681686209082,3.091601530710856e-05,8.11600685119629e-06,3.1178792317708335e-05,3.0410289764404296e-05,3.160605827967326e-05,3.104497989018758e-05,3.0339956283569335e-05,9.588003158569337e-06,9.036858876546225e-06,4.387696584065755e-06,8.925596872965495e-06,8.641878763834636e-06
1,469,mse,19,7,0.0048598306562428716,0.13521749955086707,0.051138963565475704,0.19655958823802802,0.18849398632317949,0.19102471248915753,0.20156376766876294,0.20390649236250946,0.19780898234653066,0.24910168111448575,0.24635963192416804,0.24329464456804753,0.24866229803962986,0.22866670412273066,0.24321699195381236,0.17932624839915912,0.16276805431639904,0.17161736745158981,0.1775256726697963,0.16902882354075074,0.172053233275539,0.18849398632317949,0.19102471248915753,0.20156376766876294,0.20390649236250946,0.19780898234653066,0.19655958823802802,0.17190442556658347,0.17448688719080985,0.18524139153933394,0.1876320083903631,0.18140984740301858,0.1801349120180218,0.00024173090855280559,4.17182445526123e-05,0.0004073551297187805,0.00020161648591359457,0.0001966424783070882,0.00019926488399505616,0.00020377556482950848,4.2845408121744794e-05,4.0088097254435225e-05,4.119038581848144e-05,4.203001658121745e-05,4.243731498718262e-05
2,467,mse,18,13,0.10011431898471018,0.1313618051799973,0.16587746912248455,0.17767842812915183,0.1772119517966141,0.17546740063891275,0.18735645952268487,0.17571825781783512,0.17263807086971228,0.24611786109369524,0.2497891311996107,0.23994137829325804,0.25416804886111893,0.24464834284676898,0.24693295245889035,0.17425970838456215,0.17177757272585312,0.1741010964080837,0.17522940891141306,0.16916381906054712,0.17290632109809181,0.1772119517966141,0.17546740063891275,0.18735645952268487,0.17571825781783512,0.17263807086971228,0.17767842812915183,0.16039175319620413,0.15861153830103703,0.17074364438515888,0.15886752373574653,0.15572436874098416,0.16086776567182615,0.00032572335004806517,6.990536053975422e-05,0.0002391676108042399,0.0003422081470489502,0.00038343270619710287,0.00033307145039240517,0.00033073683579762776,7.411360740661622e-05,6.769935290018717e-05,7.00231393178304e-05,6.517291069030762e-05,7.251779238382976e-05
3,74,mae,17,17,0.024306759207814783,0.05601694822917182,0.08374445361940766,0.17068700992304683,0.1538322656755544,0.18063553189597392,0.15566300276705558,0.16842818287105277,0.19487606640559751,0.2506802627178881,0.24335874626867646,0.24442276563651888,0.23989481674897756,0.24568355225394847,0.2448080287252019,0.19104793353025198,0.1659056964811822,0.1859201710065263,0.17800105230755245,0.16688731274906307,0.17755243321491523,0.1538322656755544,0.18063553189597392,0.15566300276705558,0.16842818287105277,0.19487606640559751,0.17068700992304683,0.13653411778476499,0.16388532130440947,0.13840228050675685,0.15142841829601472,0.17841697406635937,0.15373342239166107,0.002611867984135946,1.214758555094401e-05,0.002687114874521891,0.0025871266921361287,0.002615478038787842,0.002550268570582072,0.0026193517446517945,1.2813409169514974e-05,1.1396408081054687e-05,1.241604487101237e-05,1.2009143829345703e-05,1.2102921803792318e-05
4,247,mae,15,7,0.19623192690000996,0.01283433297307937,0.1578007628778633,-0.029294008859069232,-0.02495735160529078,-0.028814893961964128,-0.0224072366684287,-0.022420058439495127,-0.047870503620167426,0.2660977821242266,0.2731705502191103,0.2773366637946381,0.27000994006014223,0.27295413344054115,0.2719138139277317,0.20327846366756505,0.19426351550482632,0.18783660223287865,0.21226730851242476,0.20190737484367285,0.19991065295227353,-0.02495735160529078,-0.028814893961964128,-0.0224072366684287,-0.022420058439495127,-0.047870503620167426,-0.029294008859069232,-0.04591048315429158,-0.04984688497992584,-0.04330823639589232,-0.04332132028152902,-0.06929204713540082,-0.05033579438940792,0.007247877597808837,2.5575876235961913e-05,0.008963543971379597,0.006341526309649149,0.007383566200733185,0.007318098644415538,0.00623265286286672,2.359946568806966e-05,2.4475653966267903e-05,3.417690594991048e-05,2.3125807444254558e-05,2.2501548131306965e-05
5,129,mae,15,5,0.032331885250996645,0.025019304847030972,0.16021648631185287,-0.02929373090480856,-0.034681380603191814,-0.010214527442799382,-0.0286379710500686,-0.03368752423164678,-0.03924725119633621,0.2781574191830268,0.2693847817434788,0.26979673196058146,0.2691231034078237,0.27282344831443195,0.27185709692186855,0.20290690007762757,0.18673815926100254,0.2064585504844342,0.20574138749219625,0.1977986919817085,0.19992873785939383,-0.034681380603191814,-0.010214527442799382,-0.0286379710500686,-0.03368752423164678,-0.03924725119633621,-0.02929373090480856,-0.05583329979780571,-0.030866272467183764,-0.04966634524529989,-0.054819126089874715,-0.0604925101645748,-0.050335510752947774,0.00517944759130478,1.695601145426432e-05,0.006561809579531352,0.004931638638178508,0.0049239274859428405,0.005233811537424723,0.004246050715446472,1.851518948872884e-05,1.2440284093221029e-05,2.384026845296224e-05,1.3260444005330403e-05,1.67238712310791e-05
6,97,mae,9,18,0.10124268543148773,0.014509179450586966,0.08096546032402048,0.19454755070598811,0.18887795751446523,0.19725491990217658,0.20691298406341052,0.1897682617524945,0.1899236302973938,0.24001156541856328,0.23595901906570915,0.23990633490771548,0.2505019548411144,0.24170831781226862,0.24161743840907418,0.17404254514856235,0.17411096483739302,0.17031312707697419,0.18335460974865134,0.17492198826341684,0.17534864701499958,0.18887795751446523,0.19725491990217658,0.20691298406341052,0.1897682617524945,0.1899236302973938,0.19454755070598811,0.17229624625411355,0.18084445829881401,0.19069996159111235,0.17320475091949616,0.1733632956527068,0.17808174254324857,0.0038891520301500954,1.2118577957153319e-05,0.004744365413983663,0.004198422034581502,0.004547747373580932,0.0029859742522239685,0.002969251076380412,1.6770362854003907e-05,1.4357964197794596e-05,9.94722048441569e-06,1.0248422622680664e-05,9.268919626871744e-06
7,69,mae,17,3,0.018947069647905896,0.06305535944679413,0.044679549650394196,0.20667263542385045,0.20333091435211204,0.205796467614498,0.1903941350803129,0.22123657948489506,0.2126050805874341,0.2311746559210159,0.2457644010060925,0.24969603678757668,0.2356806210171277,0.23670026481802386,0.2398031959099673,0.16837489952334764,0.1701282373665894,0.17765893808345637,0.1670470039944672,0.18503228091198629,0.17364827197596938,0.20333091435211204,0.205796467614498,0.1903941350803129,0.22123657948489506,0.2126050805874341,0.20667263542385045,0.1870446638789014,0.18956062027441967,0.17384341893203992,0.20531637327334273,0.19650842124680246,0.19045469952110122,0.00157302584250768,8.520762125651042e-06,0.0018150916695594788,0.0014764716227849324,0.0015475722153981528,0.0015268068512280782,0.0014991868535677592,1.0142326354980469e-05,7.464488347371419e-06,8.02318255106608e-06,8.2703431447347e-06,8.70347023010254e-06
8,107,mse,19,10,0.16421680771020722,0.03662622918702608,0.03091952959706164,0.32866916370110244,0.3395946600121932,0.3199864806103624,0.3504674325880204,0.32307962022488934,0.31021762507004713,0.20639367027838262,0.23174346947290966,0.20795755706691857,0.2271586264929087,0.2226975330956278,0.21919017128134946,0.16144778438187776,0.1711174748655001,0.14439193406499512,0.16975143693389041,0.16001248799575232,0.16134422364840315,0.3395946600121932,0.3199864806103624,0.3504674325880204,0.32307962022488934,0.31021762507004713,0.32866916370110244,0.3260940397739416,0.30608501173016545,0.33718908368010936,0.3092413841817866,0.2961164521583616,0.3149451943048729,9.154868125915529e-05,2.0099878311157225e-05,9.587734937667847e-05,8.968849976857503e-05,8.923540512720744e-05,9.062488873799642e-05,9.2317263285319e-05,1.984874407450358e-05,2.0032326380411783e-05,2.035339673360189e-05,1.9950071970621744e-05,2.0314852396647135e-05
9,195,mae,13,1,0.01739486349723314,0.09215648395904406,0.030664287858835865,0.18485481424104894,0.1977317976219014,0.16911728877174592,0.19272190134762945,0.18252261303715056,0.1821804704268174,0.22795601923128156,0.2572794511833074,0.2364403935058085,0.2478625519728388,0.24931878662841836,0.24377144050433092,0.17377373731651627,0.17345947434461087,0.16843848641985784,0.17361345292371005,0.18578049195800414,0.17501312859253987,0.1977317976219014,0.16911728877174592,0.19272190134762945,0.18252261303715056,0.1821804704268174,0.18485481424104894,0.18133108479645477,0.15213161154050392,0.17621877156257248,0.16581097991354887,0.16546184290573018,0.16819085814376206,0.005154373923937481,2.2806803385416665e-05,0.006113887627919515,0.005362253785133362,0.005687614182631175,0.004643221994241079,0.003964892029762268,1.95924441019694e-05,1.883268356323242e-05,3.5190582275390624e-05,1.8048683802286784e-05,2.2369623184204102e-05
10,489,mse,2,7,0.19944521578213575,0.19377434827517326,0.15713060365647086,0.14907252777873115,0.13856648207773126,0.1385764027399763,0.15789470025148555,0.15375634232964797,0.15656871149481466,0.2488384102035435,0.26076641357138586,0.24749716373401973,0.25841939111626855,0.24387679261132017,0.2518796342473075,0.17038513842919964,0.18724361380013613,0.17967352785912913,0.16095822782272817,0.1745100567740349,0.1745541129370456,0.13856648207773126,0.1385764027399763,0.15789470025148555,0.15375634232964797,0.15656871149481466,0.14907252777873115,0.12095625683911582,0.12096638030876627,0.14067960042698446,0.1364566423432012,0.1393265045747768,0.13167707689856892,0.0003401063283284505,7.296458880106608e-05,0.0003321185708045959,0.0003733864426612854,0.00032867411772410075,0.0003181977073351542,0.0003481548031171163,6.73667589823405e-05,8.5372527440389e-05,6.558895111083985e-05,7.214069366455078e-05,7.435401280721029e-05
11,122,mse,3,20,0.007412844820831645,0.183202977195294,0.008186747793253171,0.15356414496750131,0.1548828799987615,0.1582456088855343,0.14791566293303782,0.15237475696984604,0.154401816050327,0.23972532636092314,0.24792944557107313,0.2507109290231288,0.2643190649357075,0.2503187224830914,0.25060069767478477,0.16886160726592822,0.17089111707370722,0.17851359618145923,0.18055593370275294,0.17841725043400217,0.17544790093156995,0.1548828799987615,0.1582456088855343,0.14791566293303782,0.15237475696984604,0.154401816050327,0.15356414496750131,0.1376062097431996,0.14103768266172922,0.13049656234563822,0.13504681333038804,0.13711531143806788,0.13626051590380459,8.863234519958497e-05,2.120264371236165e-05,8.199294408162434e-05,8.405953645706177e-05,8.527557055155437e-05,9.303112824757894e-05,9.880254666010539e-05,2.040425936381022e-05,2.0423730214436847e-05,2.0432074864705405e-05,2.0865599314371745e-05,2.388755480448405e-05
12,424,mae,3,20,0.19392470759581693,0.04818122049460295,0.0048600557222459725,0.244597421303106,0.26234850043094693,0.23997865587057576,0.2262539897728788,0.24711846321138498,0.2472874972297434,0.22439298416355163,0.2315404638096993,0.24619812293182775,0.23924785840538107,0.23010043810148653,0.23429597348238929,0.169953947788126,0.1668646667056746,0.17050312198758794,0.16950610061075774,0.17006513223500488,0.16937859386543022,0.26234850043094693,0.23997865587057576,0.2262539897728788,0.24711846321138498,0.2472874972297434,0.244597421303106,0.24726874234776353,0.22444159261750407,0.2104363541293942,0.2317273585410896,0.2318998481100789,0.22915477914916607,0.009202080309391021,4.086867968241374e-05,0.00920422891775767,0.009253129959106446,0.009275635282198588,0.009254732231299082,0.009022675156593322,4.125038782755534e-05,4.215161005655924e-05,4.0337642033894857e-05,4.0247440338134766e-05,4.035631815592448e-05
13,474,mse,3,17,0.025810591866299422,0.00690707185794235,0.19590078291126245,0.1479965624628944,0.14618287606389124,0.1558684813135317,0.14267672828439903,0.14489885424196303,0.15035587241068693,0.24925551714482333,0.2441568224885141,0.2614468813298234,0.25347987977630054,0.25136212972150646,0.25194024609219356,0.1607544471150115,0.17090794964063402,0.1919349185580564,0.17721223033366634,0.17286951312315732,0.1747358117541051,0.14618287606389124,0.1558684813135317,0.14267672828439903,0.14489885424196303,0.15035587241068693,0.1479965624628944,0.12872835223555512,0.13861195963680661,0.12515052852189956,0.12741808124520582,0.1329866568551984,0.1305791156989331,0.0005925106406211853,6.713175773620605e-05,0.0006089956561724345,0.0006281984845797221,0.0005954828858375549,0.0005640129248301189,0.0005658632516860962,7.192611694335938e-05,6.560007731119791e-05,6.898641586303711e-05,5.8355331420898435e-05,7.079084714253744e-05
14,151,mae,18,18,0.19458899795871143,0.19660549917735637,0.19549422758913582,-0.0296783280114854,-0.041691034331918564,-0.043246987059598174,-0.009671044672919793,-0.022616694158685613,-0.031165879834304855,0.27155505122131207,0.2763642423954793,0.27250260324024533,0.269747731056797,0.26942634641196245,0.27191919486515925,0.19825466708190198,0.202388273429665,0.2001887323199742,0.19544564042308638,0.20363182216230732,0.19998182708338702,-0.041691034331918564,-0.043246987059598174,-0.009671044672919793,-0.022616694158685613,-0.031165879834304855,-0.0296783280114854,-0.06298625138810765,-0.06457401234872107,-0.030311679316999962,-0.04352197581099282,-0.052245931892246356,-0.05072797015141357,0.0037373173435529075,2.2688786188761394e-05,0.003892828921477,0.0037618562579154967,0.003778762320677439,0.0036777536074320476,0.003575385610262553,2.386331558227539e-05,1.4204978942871093e-05,2.862056096394857e-05,2.4257500966389975e-05,2.249757448832194e-05
15,500,mae,2,1,0.2,0.2,0.0,-0.031221258946429263,-0.04384423164011997,-0.01864884200112682,-0.007622768740096708,-0.02175753155597482,-0.06423292079482801,0.2784084536271855,0.2663786457943628,0.2617731507234935,0.27037657276969623,0.283569310678978,0.2721012267187432,0.20966153059289075,0.19686186324417665,0.19772606134645052,0.1897312525052206,0.2050649912478535,0.1998091397873184,-0.04384423164011997,-0.01864884200112682,-0.007622768740096708,-0.02175753155597482,-0.06423292079482801,-0.031221258946429263,-0.06518346635848715,-0.03947300912891816,-0.028221530622347446,-0.042645249407204266,-0.08598896006150247,-0.0523024431156919,0.008175996383031209,4.565246899922689e-05,0.008080090284347535,0.008717772364616395,0.007909225722153981,0.008053839902083079,0.008119053641955058,5.700230598449707e-05,4.38845157623291e-05,4.2463143666585284e-05,4.3404102325439456e-05,4.150827725728353e-05
16,93,mae,3,2,0.007965675603259116,0.19706489113572268,0.1872996653959459,-0.03066439512092676,-0.022575607873856818,-0.02647086092788098,-0.015209943979805018,-0.06638613686910055,-0.022679425953990417,0.26378926561061206,0.262760471748708,0.27239594923241484,0.2833796433670766,0.2775494061718959,0.27197494722614146,0.19653612594194825,0.1919381840509874,0.1968713640084195,0.2156377203706741,0.19876838056796578,0.199950354987999,-0.022575607873856818,-0.02647086092788098,-0.015209943979805018,-0.06638613686910055,-0.022679425953990417,-0.03066439512092676,-0.043480049602112825,-0.047454933042250014,-0.03596380995554216,-0.08818619418158646,-0.043585990028007116,-0.051734195361899715,0.0017793240348498028,1.044011116027832e-05,0.0023961544036865236,0.002105217675367991,0.0014581544200579326,0.0014538118243217469,0.0014832818508148193,1.3141234715779622e-05,1.0428031285603842e-05,9.396473566691081e-06,9.578863779703777e-06,9.655952453613281e-06
