,n_neighbors,weights,p,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
20,15,distance,2.0,0.5137995327926062,0.5175320819667986,0.49740442171809607,0.5252162372773387,0.5149342609265666,0.5139106620742313,0.18350894635689394,0.18454393500420035,0.17988584809154787,0.1846850239562403,0.17772975380506814,0.1820707014427901,0.15482131474205246,0.15470544845552764,0.1500318266046523,0.15528841258034368,0.15369186951372096,0.1537077743792594,0.5175320819667986,0.49740442171809607,0.5252162372773387,0.5149342609265666,0.5139106620742313,0.5137995327926062,0.510926283900421,0.49052304209658926,0.5187156482339756,0.5082928943165348,0.5072552806726107,0.5071426298440262,3.2138824462890626e-06,0.0004526991367340088,4.7440528869628906e-06,2.812594175338745e-06,2.758502960205078e-06,2.8769075870513916e-06,2.877354621887207e-06,0.00045765113830566407,0.00045195448398590085,0.00045310771465301516,0.0004514319896697998,0.00044935035705566406
21,13,distance,2.0,0.509379034055425,0.5105168024634354,0.5299005131656782,0.492775755642342,0.49476246992594863,0.5189396290797206,0.1824222548831442,0.1775433514408639,0.18537092092879087,0.1890444539305375,0.18046038855552468,0.18296827394777224,0.15289679036516335,0.14759017434724495,0.1599568405040124,0.16072075965533753,0.1507361568494709,0.1543801443442458,0.5105168024634354,0.5299005131656782,0.492775755642342,0.49476246992594863,0.5189396290797206,0.509379034055425,0.503814953409943,0.5234640597455329,0.48583100178957483,0.4878449175364966,0.512353102703023,0.5026616070369141,2.923816442489624e-06,0.0004430808544158936,3.18107008934021e-06,2.839028835296631e-06,2.905696630477905e-06,2.8072297573089598e-06,2.886056900024414e-06,0.00044225823879241944,0.00044298338890075685,0.0004435422420501709,0.00044358885288238524,0.00044303154945373537
22,15,distance,9.961109187378632,0.467925228064039,0.46439055154037434,0.45638036811706995,0.4696535652164884,0.4677876801427413,0.48141397530352104,0.18801996718101321,0.1990830361628805,0.19242140329706336,0.1892672883820283,0.18635558978407255,0.19102945696141158,0.15956241902114685,0.16404774442210182,0.1568419472555602,0.15986962632692736,0.16043587565615994,0.16015152253637924,0.46439055154037434,0.45638036811706995,0.4696535652164884,0.4677876801427413,0.48141397530352104,0.467925228064039,0.4570571564549738,0.4489373001349001,0.46239222964896565,0.46050079746721084,0.47431365954956306,0.46064022865112275,2.9082477092742923e-06,0.008337953782081605,3.0403435230255126e-06,2.8399527072906496e-06,2.906918525695801e-06,2.869457006454468e-06,2.8845667839050295e-06,0.008383264660835266,0.008273489236831666,0.00834407091140747,0.00842137575149536,0.008267568349838257
23,15,distance,3.4182464488989117,0.5047012903739404,0.5124724324929353,0.4907056477176712,0.5139419259272631,0.49996475043220445,0.5064216952996281,0.18756410854704103,0.181427877061063,0.18070808842112307,0.18068998108573844,0.1891452409950817,0.18390705922200942,0.1549160456670138,0.15419003105922474,0.1546703474917455,0.15348123657833188,0.15730330604469214,0.1549121933682016,0.5124724324929353,0.4907056477176712,0.5139419259272631,0.49996475043220445,0.5064216952996281,0.5047012903739404,0.5057973593069867,0.48373255060224374,0.5072869725804254,0.4931184260212864,0.4996637773346636,0.49791981716912115,2.929162979125976e-06,0.008904993319511414,3.037184476852417e-06,2.8768479824066164e-06,2.9608309268951417e-06,2.8202831745147704e-06,2.9506683349609374e-06,0.008987037301063537,0.008890882253646851,0.008865881204605103,0.008944390058517456,0.008836775779724122
24,15,uniform,10.0,0.46792025281421773,0.48889799779547416,0.46179509138602315,0.4421804051974918,0.4646821203673086,0.4820456493247911,0.18338091063083772,0.1978513680220359,0.19649058429591207,0.1930829786005695,0.18838530276591645,0.19183822886305435,0.15527173533866565,0.16464023764122734,0.162446298185019,0.1589609562928066,0.154546833179735,0.15917321212749075,0.48889799779547416,0.46179509138602315,0.4421804051974918,0.4646821203673086,0.4820456493247911,0.46792025281421773,0.4819001509093067,0.45442616008147074,0.43454291581632154,0.45735271735002525,0.47495398225165186,0.4606351852817552,2.9837310314178468e-06,0.008698784685134886,3.0660927295684815e-06,2.9062032699584963e-06,2.9917359352111815e-06,3.0061006546020506e-06,2.9485225677490236e-06,0.008999783754348754,0.008626991748809815,0.008653907775878907,0.008574162244796752,0.00863907790184021
25,14,distance,2.945701226763158,0.505472208849244,0.5114335989052374,0.49560126338093713,0.4983375290480637,0.49587998882250317,0.5261086640894783,0.1832724284632,0.18287684898572984,0.18786083047824184,0.18275413742800345,0.18093345452179976,0.18353953997539496,0.15636230454043593,0.15748081146179577,0.15759460687703092,0.1538256561640907,0.1501181191210926,0.1550762996328892,0.5114335989052374,0.49560126338093713,0.4983375290480637,0.49587998882250317,0.5261086640894783,0.505472208849244,0.5047443023385241,0.48869519548605134,0.4914689252368557,0.4889777371481663,0.5196202938716366,0.4987012908162468,2.8730511665344237e-06,0.009047468852996825,2.872556447982788e-06,2.8197765350341797e-06,2.948760986328125e-06,2.8336942195892334e-06,2.890467643737793e-06,0.00908899712562561,0.009047505974769592,0.009125798106193543,0.009029984593391419,0.008945058465003968
26,3,distance,2.0,0.4116880807494554,0.4078568101023553,0.4082910164647334,0.4180236888824703,0.4129285994260017,0.4113402888717165,0.20091360894818297,0.1913753127790712,0.1995996130874179,0.1982363521623486,0.19677398430243412,0.19737977425589096,0.1751004009452784,0.16737761136577764,0.17428783270286805,0.1779381445470515,0.16748385628689194,0.1724375691695735,0.4078568101023553,0.4082910164647334,0.4180236888824703,0.4129285994260017,0.4113402888717165,0.4116880807494554,0.3997493729181584,0.4001895242966541,0.41005545338542504,0.40489060357635764,0.4032805463765524,0.40363310011062953,2.784353494644165e-06,0.00042417595386505123,2.8232932090759276e-06,2.7712881565093995e-06,2.7569234371185304e-06,2.768993377685547e-06,2.801269292831421e-06,0.0004268488883972168,0.00042404544353485106,0.0004250359535217285,0.0004215353727340698,0.00042341411113739014
27,15,distance,2.7726228373325097,0.5123888400530834,0.5260414632855039,0.4987595712470726,0.5063212260694518,0.5190238685502699,0.5117980711131184,0.179965750905108,0.18325834237793212,0.18680485818208228,0.18271884098332924,0.18190724472612357,0.18293100743491503,0.14487773546871308,0.15779898699309286,0.15879869951589606,0.1532955980896304,0.15156776756806353,0.1532677575270792,0.5260414632855039,0.4987595712470726,0.5063212260694518,0.5190238685502699,0.5117980711131184,0.5123888400530834,0.5195521729755184,0.4918967459041065,0.4995619325115792,0.5124384955537473,0.5051137647845454,0.5057126223458994,2.9434680938720704e-06,0.009123197889328003,3.0174851417541504e-06,2.8556287288665772e-06,3.026604652404785e-06,2.842903137207031e-06,2.9747188091278075e-06,0.009176945328712464,0.009134104013442994,0.009144032835960388,0.009131784200668335,0.009029123067855836
28,15,distance,10.0,0.46889956520800313,0.44632437812454917,0.48140092756223407,0.46502977453204974,0.49226567834532653,0.4594770674758559,0.19799770684890458,0.18659606151745092,0.1940798351897202,0.18231621079109445,0.1916721857960176,0.19053240002863753,0.16535284372121764,0.1547540032980017,0.16316301501676936,0.1552450482331117,0.16372378391927636,0.16044773883767532,0.44632437812454917,0.48140092756223407,0.46502977453204974,0.49226567834532653,0.4594770674758559,0.46889956520800313,0.4387436267094188,0.4743004331627312,0.4577051314855819,0.4853139406756124,0.4520763985214178,0.4616279061109524,2.996307611465454e-06,0.0086717111825943,3.1090974807739257e-06,2.9077231884002683e-06,2.922624349594116e-06,3.0353963375091552e-06,3.006696701049805e-06,0.008777335166931152,0.008592336893081665,0.008636150240898132,0.008692261219024658,0.00866047239303589
29,15,distance,4.037938723420536,0.4952194675480087,0.4881703335411066,0.5022733202381402,0.49618141768179147,0.4934167839744633,0.4960554823045422,0.1921001254879459,0.1825890812958022,0.1832633514497652,0.18615994456264554,0.1836192152276013,0.185546343604752,0.16025350914349643,0.15423031646653002,0.15255215951424592,0.15757241790200235,0.15808321183878218,0.15653832297301137,0.4881703335411066,0.5022733202381402,0.49618141768179147,0.4934167839744633,0.4960554823045422,0.4952194675480087,0.48116252370622314,0.49545860403450415,0.4892832930760148,0.48648080687877904,0.48915563343143,0.4883081722253902,2.8991103172302244e-06,0.008793806481361388,3.129333257675171e-06,2.778947353363037e-06,2.884209156036377e-06,2.8169453144073487e-06,2.8861165046691894e-06,0.008838162064552306,0.008851134061813355,0.008823533058166504,0.008720838308334351,0.00873536491394043
30,15,distance,2.0,0.5096083232871866,0.5091780836503724,0.5243002351358002,0.4934450996751537,0.4903936314224584,0.5307245665521486,0.18125915287778382,0.177898347677794,0.18559381960436105,0.18676467479419473,0.18317175649476836,0.1829375502897804,0.15794719257583228,0.1470102562786122,0.15396108990397636,0.15847109029682147,0.15377722212961775,0.154233370236972,0.5091780836503724,0.5243002351358002,0.4934450996751537,0.4903936314224584,0.5307245665521486,0.5096083232871866,0.5024579052825022,0.5177871044809658,0.4865095102690833,0.4834162622786482,0.5242993958102156,0.5028940356242829,2.880477905273438e-06,0.000460885214805603,3.2499730587005616e-06,2.7550160884857177e-06,2.8491318225860595e-06,2.776443958282471e-06,2.771824598312378e-06,0.0004742766618728638,0.0004557960033416748,0.0004571181535720825,0.0004584113359451294,0.0004588239192962646
31,13,distance,2.041353871152185,0.5100203267676777,0.5009363105154024,0.5170511952472827,0.48499241678183,0.5267969379153482,0.5203247733785253,0.17987625838302626,0.18064043683675243,0.18823610326036766,0.1809401136703571,0.1838530012876172,0.18270918268762412,0.15470339420846757,0.15026852385901165,0.16170313286007612,0.15444798307233695,0.15078081789156714,0.1543807703782919,0.5009363105154024,0.5170511952472827,0.48499241678183,0.5267969379153482,0.5203247733785253,0.5100203267676777,0.4941032883977128,0.5104388130321086,0.4779410959162669,0.5203179913249396,0.5137572119592658,0.5033116801260588,3.3455252647399906e-06,0.009264262175559998,5.36644458770752e-06,2.8576552867889404e-06,2.8429925441741942e-06,2.8834342956542967e-06,2.777099609375e-06,0.00933064341545105,0.009237989068031312,0.009261347651481629,0.009244528770446778,0.009246801972389222
