,p,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
0,7.621159939554872,0.5589562286913254,0.5550226878085991,0.5841614363074417,0.5552883523464223,0.5595197425551208,0.5407889244390437,0.1956834041133125,0.20274249302544664,0.2019962139460427,0.19751065521754527,0.20389310897418778,0.200365175055307,0.16539979391107443,0.15738057490429022,0.1659437913006888,0.16548170606270135,0.16830881681339846,0.16450293659843068,0.5550226878085991,0.5841614363074417,0.5552883523464223,0.5595197425551208,0.5407889244390437,0.5589562286913254,0.5459260476956573,0.575660477594817,0.5461971431950714,0.5505150354182579,0.5314013044957193,0.5499400016799045,1.5928149223327638e-06,0.00040967496236165365,1.1775890986124675e-06,9.216864903767903e-07,9.210904439290364e-07,2.8697649637858074e-06,2.073943614959717e-06,0.00042574167251586915,0.0004092200597127279,0.0004050266742706299,0.00041789889335632326,0.0003904875119527181
1,2.493213854513786,0.17329842643702653,0.17173676059663168,0.1701829857755156,0.1775564005153687,0.179487572010256,0.16752841328736068,0.30071000631333694,0.3058153104400834,0.3070953426157919,0.30238774135528557,0.28637693716460744,0.30047706757782106,0.19810677467051724,0.18795748557463404,0.18535012071792892,0.1810564268507665,0.19127852756177335,0.188749867075124,0.17173676059663168,0.1701829857755156,0.1775564005153687,0.179487572010256,0.16752841328736068,0.17329842643702653,0.1548046330449444,0.1532190945136862,0.16074324345605762,0.16271389375492906,0.150510254785569,0.15639822391103725,9.283622105916341e-07,0.00020847185452779133,1.2155373891194662e-06,8.777777353922526e-07,8.447964986165365e-07,8.377432823181152e-07,8.659561475118002e-07,0.00021329204241434733,0.0002129213015238444,0.00020682056744893393,0.00020632624626159668,0.0002029991149902344
2,5.015135009390854,0.388352121759957,0.39328299331277183,0.4058977010758503,0.3803745574031623,0.3843965066427004,0.3778088503653001,0.2510531737208423,0.25338491158508086,0.24397192755089017,0.2573515545380141,0.25182268744768066,0.2515168509685016,0.16704893223011463,0.1720408608859761,0.17559189272617276,0.17964329401347345,0.17100699199712585,0.17306639437057256,0.39328299331277183,0.4058977010758503,0.3803745574031623,0.3843965066427004,0.3778088503653001,0.388352121759957,0.38087991992223225,0.3937525092750159,0.3677075977589339,0.3718117674258561,0.36508944015130285,0.37584824690666824,1.5747944513956707e-06,0.00037941575050354,1.1090437571207682e-06,1.9857287406921385e-06,2.01950470606486e-06,8.307894070943196e-07,1.928905646006266e-06,0.0003486057122548421,0.00036649227142333986,0.0003756070137023926,0.00038973212242126464,0.000416641632715861
3,3.165147163180139,0.22443436747730897,0.22826404033984682,0.23228498521396757,0.22613200427710112,0.22303969257680745,0.21245111497882196,0.28906244702317857,0.29618803739833016,0.2846183281151153,0.2846721293906987,0.2920476785120845,0.2893177240878814,0.18308490993690452,0.1822180808510025,0.18566143950695785,0.1882933548079705,0.18562013749520737,0.18497558451960855,0.22826404033984682,0.23228498521396757,0.22613200427710112,0.22303969257680745,0.21245111497882196,0.22443436747730897,0.2124874960197074,0.21659064078904022,0.21031187489264658,0.20715634728025156,0.19635130813000734,0.2085795334223306,1.947760581970215e-06,0.00039044872919718424,1.1798739433288575e-06,2.229909102121989e-06,2.08437442779541e-06,2.1271904309590657e-06,2.117455005645752e-06,0.0003765372435251872,0.00041626691818237306,0.0004104892412821452,0.0003697848320007324,0.0003791654109954834
4,5.945403789865167,0.4652876747728765,0.4679981420543725,0.45841246048736173,0.46443899431838587,0.47157050895223296,0.46401826805202906,0.22378989443038602,0.23108956785919801,0.22596920830045625,0.22967698506837395,0.24163682587544894,0.23043249630677262,0.16633013974654554,0.1698094057158561,0.16696863364073156,0.17010021155681265,0.1704416770427159,0.16873001354053235,0.4679981420543725,0.45841246048736173,0.46443899431838587,0.47157050895223296,0.46401826805202906,0.4652876747728765,0.45712246523095257,0.4473408242451953,0.4534905580863937,0.460767861775788,0.45306123094236017,0.45435658805613793,1.8963615099589031e-06,0.00039319475491841633,1.129905382792155e-06,8.439024289449056e-07,2.7587016423543293e-06,1.9521514574686685e-06,2.7971466382344565e-06,0.0004239944616953532,0.00040707906087239585,0.00037418246269226073,0.000382842222849528,0.00037787556648254393
5,9.111403239773605,0.5919877333435603,0.5840063812585061,0.5691600910255584,0.5988829012687967,0.5876698543646957,0.6202194388002449,0.1872131964941282,0.19459041659597853,0.18570002896935275,0.18432949018170527,0.1827459098806879,0.18691580842437056,0.17167258455150178,0.17179304799856404,0.16000571393129756,0.16642987037775211,0.1559520332289507,0.16517065001761325,0.5840063812585061,0.5691600910255584,0.5988829012687967,0.5876698543646957,0.6202194388002449,0.5919877333435603,0.575502252766346,0.5603524608591304,0.5906828924361316,0.579240617997364,0.6124556113140489,0.5836467670746042,9.196201960245768e-07,0.0002984961668650309,1.1739134788513184e-06,8.550286293029786e-07,8.433063824971517e-07,8.782744407653808e-07,8.475780487060547e-07,0.00042740464210510253,0.00035207430521647136,0.00020588358243306477,0.00020449201265970867,0.0003026262919108073
6,2.4678974872676083,0.17262065209243194,0.1771828869499581,0.17867276143798327,0.1611175968137989,0.165048543930568,0.18108147132985142,0.29170565299127416,0.28802311756791305,0.31281685500185374,0.3231486253426822,0.2888380855842591,0.30090646729759646,0.1839810737526612,0.18320620885611105,0.1918643098306188,0.19165175327948245,0.1920688960969014,0.188554448363155,0.1771828869499581,0.17867276143798327,0.1611175968137989,0.165048543930568,0.18108147132985142,0.17262065209243194,0.1603620941789181,0.16188242606703918,0.14396838243861243,0.14797968963272612,0.16434037704698645,0.15570659387285646,1.8483400344848634e-06,0.00038881238301595054,1.2084841728210448e-06,2.1295746167500813e-06,1.9068519274393718e-06,2.008974552154541e-06,1.9878149032592774e-06,0.0003743298848470052,0.0003858037789662679,0.0004087841510772705,0.0004087165991465251,0.0003664275010426839
7,4.045558542619029,0.30359206486246904,0.3087517937809596,0.3180298772234834,0.2890251285918616,0.3088908732482105,0.29326265146783004,0.26736127385018676,0.261981393001424,0.2790266528704588,0.27729355419035956,0.2758124261213454,0.27229506000675496,0.17613369899862336,0.17347374432132767,0.1862400169540724,0.17540667036662097,0.18417241238539736,0.17908530860520835,0.3087517937809596,0.3180298772234834,0.2890251285918616,0.3088908732482105,0.29326265146783004,0.30359206486246904,0.2946206549826147,0.30408840963691064,0.27449071895489796,0.29476257764170033,0.27881486921504295,0.2893554460862333,1.9902586936950683e-06,0.0003975325425465902,1.121064027150472e-06,2.034008502960205e-06,2.9335419336954754e-06,1.926620801289876e-06,1.9360582033793133e-06,0.00040589133898417154,0.0004260464509328206,0.00038300792376200356,0.00038329561551411946,0.0003894213835398356
8,5.831652620794645,0.4580601524132756,0.47427174602662237,0.46228839120823884,0.4685660412317264,0.45761016808349675,0.4275644155162933,0.22005240491864228,0.24161378102587017,0.22592917286225653,0.23566910644245057,0.24151253389972013,0.2329553998297879,0.1620181432103724,0.1709123161795691,0.16073651312954546,0.16977890391316267,0.177223210418613,0.16813381737025251,0.47427174602662237,0.46228839120823884,0.4685660412317264,0.45761016808349675,0.4275644155162933,0.4580601524132756,0.46352432005101674,0.45129599034707846,0.45770197393152323,0.4465221306337557,0.4158621548454169,0.44698131396175816,2.995312213897705e-06,0.00046129059791564944,2.738634745279948e-06,1.6884009043375652e-06,4.778603712717692e-06,4.97510035832723e-06,7.958213488260905e-07,0.0006044240792592367,0.00042027751604715985,0.000463643471399943,0.00044882893562316897,0.0003692789872487386
9,7.408699982034682,0.5428663020790798,0.5455486975568309,0.5435178145264763,0.524343743671897,0.5568173758485129,0.5441038787916819,0.19487550234415513,0.20617796157215826,0.20617806479506706,0.20477537533480472,0.2140217445392731,0.20520572971709164,0.16151978273254566,0.1651312324652743,0.16837340648605106,0.16614887512641136,0.1689725965896653,0.16602917867998954,0.5455486975568309,0.5435178145264763,0.524343743671897,0.5568173758485129,0.5441038787916819,0.5428663020790798,0.5362583813228989,0.5341859810926053,0.5146199360467909,0.547757424417818,0.5347840262286498,0.5335211498217525,1.982768376668294e-06,0.0004048595428466797,1.1407335599263508e-06,2.8211871782938637e-06,1.9507606824239094e-06,2.0742416381835936e-06,1.9269188245137532e-06,0.00038704633712768557,0.00042102336883544924,0.00041506052017211916,0.00037889480590820314,0.00042227268218994143
