,loss,learning_rate,n_estimators,subsample,criterion,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,min_impurity_decrease,alpha,ccp_alpha,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
10,lad,0.08395804291091148,392,0.7327259110729554,friedman_mse,6,18,0.024345206741291966,0.19014194663604675,0.5647906497984991,0.023086362235645877,0.6927729127932691,0.704671796336227,0.7053703477383634,0.679731698006701,0.6814718442527209,0.692618877632334,0.13525617473361842,0.13234919587076024,0.14350172812225936,0.13555710208043223,0.1397420021318243,0.1372812405877789,0.12719106498606195,0.13023471971653913,0.13591594995739978,0.12967511911147694,0.1293875707428966,0.1304808849028749,0.704671796336227,0.7053703477383634,0.679731698006701,0.6814718442527209,0.692618877632334,0.6927729127932691,0.7006282560223721,0.7013363717692639,0.6753466857583139,0.6771106575360999,0.6884103125694907,0.6885664567311081,0.0019056754231452943,3.616690635681152e-06,0.0018849977254867553,0.0020341729521751403,0.002011130750179291,0.0019786713421344757,0.0016194043457508087,3.856301307678222e-06,4.2177438735961914e-06,3.831028938293457e-06,3.551483154296875e-06,2.6268959045410158e-06
11,ls,0.5,10,0.5978800226172866,mae,20,20,0.018669938571689554,0.0,0.6112077912070715,0.0,0.7519190097275679,0.7412947440630431,0.7485716874483086,0.7594434812651188,0.7609149384088143,0.7493701974525543,0.12938680898679097,0.12686849380425255,0.12316432392561623,0.1206069912757465,0.12403983628518693,0.12481329085551862,0.12033413320556613,0.11643368659369113,0.11565710644565946,0.1096712661373018,0.11677285698417272,0.11577380987327826,0.7412947440630431,0.7485716874483086,0.7594434812651188,0.7609149384088143,0.7493701974525543,0.7519190097275679,0.7377526335608636,0.7451292105523168,0.7561498575299049,0.7576414613991986,0.7459386535028683,0.7485223633090305,0.002865690004825592,1.328611373901367e-06,0.0034957315027713777,0.0026241337656974792,0.0026572621166706086,0.0025538198351860047,0.0029975028038024903,1.584768295288086e-06,1.2944936752319336e-06,1.288294792175293e-06,1.3254880905151367e-06,1.1500120162963867e-06
12,quantile,0.3502329731722518,50,0.7629491749046651,mae,5,6,0.08702592104336629,0.08073671434633285,0.7951089762146896,0.07575126046219023,-0.7674068770011468,-0.7354166986338893,-0.7009068646306054,-0.9314531134776989,-0.7377435773602279,-0.7315141309033129,0.36756471183713935,0.36484962593268244,0.37867125605442864,0.37170001967447264,0.3685612470681999,0.3702693721133846,0.2624196268374753,0.26226890029954464,0.26388055579889447,0.26303097124741237,0.2617277157813271,0.2626655539929308,-0.7354166986338893,-0.7009068646306054,-0.9314531134776989,-0.7377435773602279,-0.7315141309033129,-0.7674068770011468,-0.7591774749336433,-0.7241951432031339,-0.9578979583376876,-0.7615362125472087,-0.7552214744805896,-0.7916056527004527,0.006788683843612671,1.2442350387573242e-06,0.006730063021183014,0.006911361783742904,0.006715202152729034,0.006711033523082733,0.0068757587373256684,1.671433448791504e-06,1.1197328567504884e-06,1.1812448501586915e-06,1.0704994201660157e-06,1.178264617919922e-06
13,quantile,0.1845906861934569,231,0.6250129973025484,mae,8,9,0.07910235029876446,0.10412329785484829,0.7237629315471835,0.055828845485956305,-0.44637101624226727,-0.5109621513502625,-0.4334727051390701,-0.39827112694761757,-0.44754572649975555,-0.44160337127463056,0.34285597955877445,0.3326727717663879,0.33312297463719004,0.33302003809202624,0.32659159302863244,0.33365267141660226,0.24105708236357848,0.23793785817113547,0.2405459638805487,0.24021862706605346,0.2396513342628577,0.23988217314883475,-0.5109621513502625,-0.4334727051390701,-0.39827112694761757,-0.44754572649975555,-0.44160337127463056,-0.44637101624226727,-0.5316497670127662,-0.45309935982403693,-0.41741581276282336,-0.46736506454006665,-0.4613413484675388,-0.4661742705214464,0.022880441433191297,1.5194177627563478e-06,0.026162838011980057,0.022089923471212386,0.022228294402360915,0.021970081984996795,0.021951069295406342,1.6320943832397462e-06,1.5358924865722657e-06,1.4770030975341798e-06,1.483917236328125e-06,1.468181610107422e-06
14,quantile,0.26741222640830076,140,0.6939811410605485,mae,6,7,0.08306411324388208,0.09242977606499517,0.7594364401765937,0.06579022073197395,-0.5960859777780776,-0.5438873920498957,-0.5917878356501116,-0.5526100011319002,-0.6394620529989541,-0.6526826070595264,0.3456398120957667,0.35324602064227256,0.35535127903035113,0.35165104011226445,0.34784522408883073,0.35074667519389713,0.24514903039247044,0.25266705833064895,0.2565644778531811,0.24937699222146495,0.25388672339480606,0.2515288564385143,-0.5438873920498957,-0.5917878356501116,-0.5526100011319002,-0.6394620529989541,-0.6526826070595264,-0.5960859777780776,-0.5650258096895242,-0.6135820910063758,-0.573867845974984,-0.661909048653605,-0.6753106143569947,-0.6179390819362968,0.015253855717182161,1.4722347259521484e-06,0.015201002597808837,0.015146040350198746,0.015344742625951768,0.015290683299303056,0.015286809712648392,1.5717744827270508e-06,1.3709068298339844e-06,1.4896392822265626e-06,1.4287233352661132e-06,1.5001296997070312e-06
15,quantile,0.001,194,1.0,mse,20,20,0.2,0.0,0.5,0.01625603243159861,0.06375483168827567,0.06372273273540074,0.06945647859108317,0.06131691837851527,0.06023549037788822,0.06404253835849094,0.2664065146473647,0.2703035398496049,0.2778048731414234,0.269815520998388,0.270915997442737,0.2710492892159036,0.1867577948904009,0.19232010390697105,0.19013342813881132,0.18631629301565927,0.19037973592036037,0.1891814711744406,0.06372273273540074,0.06945647859108317,0.06131691837851527,0.06023549037788822,0.06404253835849094,0.06375483168827567,0.05090352065824855,0.05671577114785764,0.04846476665246047,0.047368532081845105,0.05122770495873408,0.050936059099829165,0.000932364869117737,3.3711433410644526e-06,0.0009094955325126648,0.0009382128417491913,0.0009394673705101014,0.0009364468157291412,0.0009382017850875855,2.5283098220825195e-06,3.3997297286987303e-06,3.7171840667724608e-06,4.541158676147461e-06,2.6693344116210937e-06
16,quantile,0.001,500,1.0,mse,20,20,0.2,0.0,0.5,0.0,0.1842817189417876,0.18727758644169734,0.18023659275178472,0.1733399815330643,0.19633103700454757,0.18422339697784407,0.2511225964196154,0.2525925490903612,0.24829108821669912,0.23819060434179387,0.2552997890761278,0.24909932542891947,0.18403003334265064,0.1832141462436939,0.18725882262695545,0.1758278340091329,0.18075979993490401,0.18221812723146738,0.18727758644169734,0.18023659275178472,0.1733399815330643,0.19633103700454757,0.18422339697784407,0.1842817189417876,0.1761500483250269,0.16901265157749368,0.1620216141402614,0.1853274558682001,0.17305404186547169,0.17311316235529076,0.0022363804876804356,1.2159919738769532e-05,0.002287066400051117,0.002263609826564789,0.0022964003682136537,0.0022468343377113342,0.0020879915058612825,1.3384222984313966e-05,1.4023661613464355e-05,1.3026356697082519e-05,1.2171030044555664e-05,8.194327354431153e-06
17,ls,0.5,10,0.5295972939430026,mae,20,20,0.015122645054378457,0.0,0.5632914107604121,0.0,0.7566480611128384,0.75813079443344,0.7466106216235278,0.7565771732547056,0.7655494275184841,0.7563722887340348,0.12049391392335307,0.1256618844152264,0.12215238462990581,0.1257119804055024,0.12407287481542872,0.12361860763788328,0.1152520181319054,0.11448497771622118,0.11682498292691504,0.11339298775346492,0.11277172724438733,0.11454533875457877,0.75813079443344,0.7466106216235278,0.7565771732547056,0.7655494275184841,0.7563722887340348,0.7566480611128384,0.7548191978055003,0.7431412944348033,0.7532443049371991,0.7623394044672666,0.7530366152025029,0.7533161633694545,0.002180194556713104,1.5717267990112304e-06,0.0029313843846321104,0.0022829007506370543,0.001881836473941803,0.0019259193539619445,0.0018789318203926086,2.961993217468262e-06,1.2531280517578126e-06,1.2553930282592774e-06,1.284956932067871e-06,1.1031627655029296e-06
18,lad,0.04299730002951347,350,0.8574896672131576,mse,12,18,0.1109633857979831,0.11633717135855287,0.5232410821222756,0.028556998137508994,0.11374122439923588,0.11201667166757967,0.11307887353437684,0.11244680100595339,0.11394641213159906,0.11721736365667046,0.267191149092316,0.26424955913165665,0.25910377942297996,0.2567716983296636,0.2573368552084952,0.2609306082370223,0.19261319817034014,0.1897563319368437,0.1871014857633176,0.18059585784705443,0.19098044960930505,0.1882094646653722,0.11201667166757967,0.11307887353437684,0.11244680100595339,0.11394641213159906,0.11721736365667046,0.11374122439923588,0.09985868492063477,0.10093543011927963,0.10029470345380365,0.10181484678045971,0.1051305831387852,0.10160684968259259,0.0005534368872642517,1.7976999282836916e-06,0.000646848201751709,0.0005292081534862518,0.0005309990346431732,0.0005293472111225128,0.0005307818353176117,1.939654350280762e-06,1.681208610534668e-06,1.8843412399291993e-06,1.6900300979614257e-06,1.7932653427124023e-06
19,lad,0.48600263126163856,414,0.9871582421777017,mae,19,20,0.1298987279755977,0.11520239035445115,0.6806890775939259,0.19156487687165658,0.40853740557941737,0.3906495630420538,0.426326452499329,0.3783638390398807,0.41950405148215375,0.42784312183366946,0.1918090537698612,0.19066589465503012,0.20122933563115505,0.19806993297733,0.19204114803758818,0.1947630730141929,0.1746016409363375,0.17027294620503317,0.1817422778974259,0.1762778535934732,0.1788899968709292,0.17635694310063982,0.3906495630420538,0.426326452499329,0.3783638390398807,0.41950405148215375,0.42784312183366946,0.40853740557941737,0.38230652967599665,0.4184718958144821,0.36985259342835775,0.41155608464139215,0.4200093309054287,0.40043928689313146,0.15176610777974128,2.881622314453125e-06,0.14477091810107232,0.14726075354218482,0.14673529487848283,0.17420786580443381,0.14585570657253266,3.0918121337890625e-06,4.284501075744629e-06,3.2258033752441405e-06,1.876354217529297e-06,1.9296407699584962e-06
20,lad,0.059508159071002875,468,0.7538538813494458,friedman_mse,6,20,0.005301950296049556,0.1893866777062753,0.5510622633616448,0.0018896369856467269,0.8842016957716863,0.8759203902297436,0.8847773817371394,0.8967373348606495,0.876927895366352,0.8866454766645475,0.08278326830404381,0.07892026332506728,0.07593860385259643,0.08191076743701985,0.07686395974739378,0.07928337253322423,0.08928571050935401,0.08406040924745019,0.07852958762482551,0.08979490679212083,0.08346563395195455,0.08502724962514101,0.8759203902297436,0.8847773817371394,0.8967373348606495,0.876927895366352,0.8866454766645475,0.8842016957716863,0.8742215314752826,0.8831997901077797,0.8953234951249688,0.8752428310534166,0.8850934623998126,0.882616222032252,0.0016360132098197939,7.914447784423828e-06,0.0017225268483161927,0.0016363610923290253,0.0016477382779121399,0.001625662237405777,0.0015477775931358338,8.029460906982421e-06,7.94994831085205e-06,7.974982261657715e-06,7.88736343383789e-06,7.730484008789062e-06
21,lad,0.5,10,0.5,mse,20,15,0.0666025507988311,0.027222033103820792,0.5,0.08067984046160212,0.2927971229565087,0.3109437151417481,0.30253459883173195,0.27987289859989306,0.2730285722644673,0.2976058299447032,0.21493170314218263,0.2150117253278097,0.22508108632979215,0.23118930744948227,0.22100966834687596,0.22144469811922854,0.18319194329448193,0.18126070092566068,0.18560698119098326,0.18746008167511835,0.1785484081742588,0.1832136230521006,0.3109437151417481,0.30253459883173195,0.27987289859989306,0.2730285722644673,0.2976058299447032,0.2927971229565087,0.3015093745275631,0.29298512325792714,0.27001314619735617,0.26307510951149604,0.28798887122690753,0.28311432494424993,2.4327659606933597e-05,1.0730504989624024e-06,3.594520688056946e-05,2.1428018808364868e-05,2.1647393703460693e-05,2.148216962814331e-05,2.113550901412964e-05,1.164555549621582e-06,9.698867797851562e-07,1.1137723922729492e-06,1.0260343551635741e-06,1.09100341796875e-06
22,ls,0.5,10,0.5,mse,5,11,0.008069132261944263,0.0,0.5,0.2,-0.0005068920418826561,-0.0005951682305171957,-0.00031641060987808167,-0.00014390687021181847,-0.0009476167085185061,-0.0005313577902876787,0.28002876565011287,0.2914980224039234,0.2822188771573767,0.282918578878139,0.2788657390893263,0.2831059966357756,0.18758679897873903,0.19359729829675537,0.191226567592672,0.18814100517102456,0.19722494820709963,0.19155532364925812,-0.0005951682305171957,-0.00031641060987808167,-0.00014390687021181847,-0.0009476167085185061,-0.0005313577902876787,-0.0005068920418826561,-0.014295000655579981,-0.014012426373806397,-0.013837560767522072,-0.0146522747466169,-0.014230316542994448,-0.014205515817303959,3.115697503089904e-05,1.0787963867187502e-06,4.790329933166504e-05,4.011917114257812e-05,2.278214693069458e-05,2.2535055875778197e-05,2.2445201873779296e-05,1.1491775512695313e-06,9.897947311401368e-07,1.2165307998657227e-06,9.419918060302735e-07,1.096487045288086e-06
23,ls,0.5,10,0.5,friedman_mse,20,20,0.2,0.0,0.5,0.0,0.6075597534930935,0.607269448292103,0.5894009624861329,0.6141272386642291,0.6289078029265406,0.5980933150964616,0.16343579010296672,0.1570144726697987,0.15728630060959706,0.15293077681639636,0.16581741223121793,0.15929695048599535,0.14477892956742586,0.14509000552563062,0.14204766008924838,0.13536608643446543,0.14759571420366208,0.14297567916408646,0.607269448292103,0.5894009624861329,0.6141272386642291,0.6289078029265406,0.5980933150964616,0.6075597534930935,0.601892305849855,0.5837791703903548,0.6088439909177454,0.6238269259889222,0.5925905359421028,0.6021865858177959,2.4916195869445805e-05,1.5307903289794923e-06,2.5215685367584227e-05,2.3653149604797363e-05,2.3733973503112793e-05,2.6622176170349122e-05,2.53559947013855e-05,1.2847185134887694e-06,1.0962486267089843e-06,1.27410888671875e-06,2.742886543273926e-06,1.2559890747070312e-06
