,n_estimators,learning_rate,loss,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
0,44,1.0837029894221024,linear,0.6857801506980064,0.6575649807809247,0.7017670878088483,0.6757736830571411,0.676318614967643,0.7174763868754745,0.16038536612732826,0.15328645638195013,0.15464067092855885,0.1501876573342046,0.14509596143536518,0.1527192224414814,0.10721075128155631,0.10747654690402822,0.11191373229908025,0.10190007170786859,0.10397951627823328,0.10649612369415333,0.6575649807809247,0.7017670878088483,0.6757736830571411,0.676318614967643,0.7174763868754745,0.6857801506980064,0.6505646056009777,0.6956703332155028,0.6691455471060095,0.669701619021496,0.7117007763857057,0.6793565762659384,9.62321162223816e-05,6.645600001017253e-06,9.76953903834025e-05,9.622434775034587e-05,9.596159060796101e-05,9.578625361124674e-05,9.549299875895182e-05,6.783405939737956e-06,6.669362386067708e-06,6.597042083740235e-06,6.4667065938313806e-06,6.711483001708984e-06
1,90,0.30390075355652435,square,0.6658334812124058,0.6582193949237641,0.6830528261473773,0.650189287770095,0.6693591978759219,0.6683466993448706,0.16258432510128415,0.15313381443382426,0.16255494753795002,0.1620018937275099,0.1488114067241619,0.15781727750494606,0.11508437453570797,0.10348285652411938,0.11141333891111972,0.11191806517429741,0.1062315200098905,0.109626031031027,0.6582193949237641,0.6830528261473773,0.650189287770095,0.6693591978759219,0.6683466993448706,0.6658334812124058,0.6512323978864305,0.6765734972100153,0.6430381318130952,0.662599931052261,0.6615667340844591,0.6590021384092523,0.0002020900050799052,1.3743082682291666e-05,0.0002030244469642639,0.00020127058029174806,0.00020209391911824544,0.00019980748494466145,0.0002042535940806071,1.4061133066813151e-05,1.3709863026936848e-05,1.3907353083292642e-05,1.3769467671712239e-05,1.326759656270345e-05
2,53,0.18188206027183146,linear,0.6024387401669321,0.6254263578795716,0.6017205703730548,0.6216573456199719,0.5972913415858117,0.5660980853762505,0.16253071649732456,0.16909269507622754,0.1593908423922502,0.17551648918888946,0.17495608504039037,0.16829736563901646,0.12241052548906069,0.12569709864263526,0.12454033833742358,0.1255258673576338,0.12564706307233436,0.12476417857981752,0.6254263578795716,0.6017205703730548,0.6216573456199719,0.5972913415858117,0.5660980853762505,0.6024387401669321,0.6177689750764283,0.5935785718116863,0.6139229131624585,0.5890587966097124,0.5572278588422045,0.594311423100498,0.00015461490551630657,8.326053619384765e-06,0.0001568293571472168,0.0001518245538075765,0.0001569993297259013,0.0001511685053507487,0.00015625278155008952,8.248090744018554e-06,7.926623026529949e-06,9.578466415405273e-06,7.822116216023762e-06,8.054971694946288e-06
3,97,1.0465224968560694,linear,0.7027893553861763,0.6725483212706275,0.7361193209030404,0.7056688229967526,0.6938765795817419,0.7057337321787189,0.16307032505009408,0.14101917841506026,0.1491676089127037,0.14671113923580836,0.1485084540759288,0.14969534113791905,0.10886149266002539,0.089729054953823,0.10307544110945506,0.1064198401907398,0.10092537005152201,0.10180223979311305,0.6725483212706275,0.7361193209030404,0.7056688229967526,0.6938765795817419,0.7057337321787189,0.7027893553861763,0.6658542494737749,0.7307248266114501,0.6996518313033302,0.6876185198798355,0.6997180674191698,0.696713498937512,0.00018090111017227172,1.4348586400349936e-05,0.00018140504757563274,0.0001801927884419759,0.00018016745646794638,0.00018437872330347697,0.00017836153507232665,1.5148321787516277e-05,1.4082988103230795e-05,1.448988914489746e-05,1.3973712921142578e-05,1.4048020044962565e-05
4,85,0.1340188145937001,exponential,0.6246062769174712,0.60802845828748,0.6044409972752669,0.6375512957768539,0.6526574463849844,0.620353186862771,0.16429271645758864,0.1683103432949213,0.16384552497498983,0.15607556061045233,0.1615429197195039,0.1628134130114912,0.12605365784032344,0.12195083720094345,0.11370794504514471,0.12536118971805732,0.12516697063670282,0.12244812008823433,0.60802845828748,0.6044409972752669,0.6375512957768539,0.6526574463849844,0.620353186862771,0.6246062769174712,0.6000154114381611,0.5963546122110475,0.6301417822322581,0.6455567468221561,0.6125920935788753,0.6169321292564997,0.0002456963857014974,1.3115644454956055e-05,0.000246963103612264,0.000245319406191508,0.00024397770563761394,0.00024480203787485757,0.0002474196751912435,1.3381640116373698e-05,1.317580540974935e-05,1.2526909510294596e-05,1.261750857035319e-05,1.387635866800944e-05
5,66,0.2882459819211265,square,0.652449280957934,0.6156593093643947,0.649136127630219,0.684470410630355,0.6618902406001609,0.6510903165645404,0.17297278186943965,0.15984918951035035,0.15038914152176372,0.1574052324602879,0.15656272281684325,0.15943581363573697,0.1188026721139156,0.10846034503073751,0.11307612420027198,0.1129578824612964,0.11667450836941619,0.11399430643512753,0.6156593093643947,0.649136127630219,0.684470410630355,0.6618902406001609,0.6510903165645404,0.652449280957934,0.6078022594706516,0.6419634419940394,0.678020061273565,0.6549782864045934,0.6439575802762516,0.6453443258838203,0.0001614174445470174,9.824991226196288e-06,0.00016291787226994833,0.00016103198130925498,0.00016223996877670288,0.0001599613825480143,0.0001609360178311666,1.018047332763672e-05,9.684165318806966e-06,9.907881418863932e-06,9.605884552001953e-06,9.746551513671876e-06
6,94,1.3831067599632265,square,0.726190317488003,0.7465995765132021,0.6687179274345366,0.7496432912409831,0.7267127711952934,0.7392780210559997,0.13460399019699773,0.152223198867346,0.13758319702593674,0.1472537479228586,0.14001189681483145,0.1423352061655941,0.09665002565535417,0.1109754139533015,0.09163016651377744,0.10402650866534606,0.09512009279505274,0.09968044151656638,0.7465995765132021,0.6687179274345366,0.7496432912409831,0.7267127711952934,0.7392780210559997,0.726190317488003,0.7414193293550393,0.6619455511640331,0.744525266530407,0.7211259794650439,0.7339480998510116,0.7205928452731071,0.0001374319593111674,1.5725533167521156e-05,0.00013396382331848144,0.00014218837022781373,0.00013652185599009195,0.00014024307330449422,0.00013424267371495564,1.4698108037312826e-05,1.9650856653849284e-05,1.695434252421061e-05,1.3803243637084962e-05,1.3521114985148112e-05
7,35,0.6862111753358535,exponential,0.6629877533660777,0.6629951610221445,0.6738857293334052,0.6701114478575918,0.6509997671156627,0.6569466615015848,0.14846867477614406,0.1573591233190429,0.15689895521497405,0.15819879819722252,0.15701845388972197,0.15558880107942108,0.11205540780651946,0.10919826934904042,0.11682626191210527,0.11122502046019077,0.12112611516300359,0.1140862149381719,0.6629951610221445,0.6738857293334052,0.6701114478575918,0.6509997671156627,0.6569466615015848,0.6629877533660777,0.6561057946375887,0.6672189980761665,0.663367559227764,0.6438651797313151,0.6499336460637977,0.6560982355473264,9.159072240193685e-05,5.5216153462727855e-06,9.18462872505188e-05,9.110589822133382e-05,9.13482904434204e-05,9.205410877863566e-05,9.159902731577555e-05,5.495150883992513e-06,5.536476771036784e-06,5.364418029785156e-06,5.8015187581380206e-06,5.410512288411458e-06
8,21,1.2715784429272254,exponential,0.6694198299580705,0.687424051160279,0.7135530090126734,0.6618774441573168,0.671201833824862,0.6130428116352213,0.14557687515663106,0.15098603156865054,0.14889766392488152,0.15714806198449996,0.16631497596403766,0.15378472171974017,0.10633227732161263,0.11027286021562852,0.1058071853063248,0.1198538955371139,0.12051698176643703,0.11255664002942337,0.687424051160279,0.7135530090126734,0.6618774441573168,0.671201833824862,0.6130428116352213,0.6694198299580705,0.6810340828705403,0.7076971931832903,0.6549652283649621,0.6644802358792032,0.6051322728611543,0.66266180263183,5.367930730183919e-05,3.3836364746093755e-06,5.445967117945353e-05,5.344192186991374e-05,5.354344844818115e-05,5.357195933659871e-05,5.3379535675048825e-05,3.4157435099283853e-06,3.3215681711832682e-06,3.3764044443766277e-06,3.4328301747639974e-06,3.3716360727945966e-06
9,86,0.28428483866034726,exponential,0.6611999218461552,0.656775873573429,0.6565353151595972,0.6511826762889216,0.6574007483417801,0.6841049958670478,0.1477252464009202,0.16460953990427224,0.15573481165609016,0.1555762503552715,0.1548030378586444,0.1556897772350397,0.1154437098752066,0.11271046920495024,0.11027855911622152,0.11906104267341326,0.11566283506449872,0.11463132318685806,0.656775873573429,0.6565353151595972,0.6511826762889216,0.6574007483417801,0.6841049958670478,0.6611999218461552,0.6497593667299557,0.649513890597272,0.6440518281040273,0.6503970157695507,0.6776471763617744,0.654273855512516,0.00022445187966028848,1.3082265853881836e-05,0.00022555738687515258,0.000223482350508372,0.0002243819832801819,0.00022504240274429322,0.0002237952748934428,1.3285080591837564e-05,1.3566017150878906e-05,1.2386639912923177e-05,1.263578732808431e-05,1.3537804285685221e-05
