,loss,learning_rate,n_estimators,subsample,criterion,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,min_impurity_decrease,alpha,ccp_alpha,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
10,huber,0.4631041997829425,14,0.9872855807736067,mse,3,5,0.1773733669029276,0.006224844459244607,0.9853530818087415,0.10093855549397115,0.20544895640923708,0.27445306197964536,0.14123443745897124,0.23910635785892953,0.17928903876973312,0.19316188597890616,0.26547056096325006,0.31318054312268034,0.2836099326026369,0.3046906810510946,0.29269833980558324,0.29193001150904896,0.1780475323884833,0.19505610332813514,0.19070921849099892,0.19260427048399348,0.189373152891935,0.18915805551670914,0.27445306197964536,0.14123443745897124,0.23910635785892953,0.17928903876973312,0.19316188597890616,0.20544895640923708,0.25962075660273853,0.12367875304586673,0.22355146227853284,0.16251130191323704,0.17666775076893482,0.189206004921862,3.5882333914438885e-05,5.639394124348959e-07,3.742466370264689e-05,3.54883074760437e-05,3.587871789932251e-05,3.472765286763509e-05,3.589232762654622e-05,6.477038065592448e-07,5.412101745605469e-07,5.269050598144531e-07,5.197525024414063e-07,5.841255187988282e-07
11,quantile,0.001,500,1.0,mae,20,1,0.2,0.2,0.5,0.2,-0.03133398049703713,-0.033016545828355115,-0.04120780177787342,-0.012816857027658557,-0.0331126210481234,-0.036516076803175146,0.31186112594062193,0.34400786992461413,0.3220912372567686,0.339476832234219,0.3363684270410292,0.33076109847945057,0.2201053677455881,0.21687343562888875,0.21204370471719994,0.224427364100729,0.21994610390906916,0.21867919522029497,-0.033016545828355115,-0.04120780177787342,-0.012816857027658557,-0.0331126210481234,-0.036516076803175146,-0.03133398049703713,-0.05413443092195025,-0.06249314014471241,-0.03352180129398197,-0.054232470200725524,-0.0577055025640576,-0.05241746902508555,0.019274870355923974,1.7553965250651042e-06,0.019563800195852916,0.019395616352558136,0.019487358331680298,0.019181119203567507,0.018746457695960998,1.8982092539469402e-06,1.6578038533528645e-06,1.7702579498291015e-06,1.750787099202474e-06,1.6999244689941406e-06
12,quantile,0.10877869271020187,81,0.7050974878347268,mse,20,20,0.008232835201480706,0.19462114980506878,0.6170160311282251,0.19955142402245593,-0.24613624960769132,-0.21098493717786027,-0.23913519611947898,-0.22517440416929868,-0.32235607724908943,-0.23303063332272922,0.33059209815508306,0.337276707203308,0.35813766477591563,0.3634723470980452,0.3366627095966557,0.3452283053658015,0.26051849131981164,0.2655311044998891,0.26626300757544863,0.2747778024514256,0.2623586135178867,0.2658898038728923,-0.21098493717786027,-0.23913519611947898,-0.22517440416929868,-0.32235607724908943,-0.23303063332272922,-0.24613624960769132,-0.2357410176653123,-0.26446675038427236,-0.25022055893936956,-0.34938891017411344,-0.2582373924366521,-0.27161092591994396,8.301991224288941e-05,7.389386494954426e-07,8.350153764088949e-05,8.285045623779297e-05,8.286237716674805e-05,8.270790179570516e-05,8.317728837331136e-05,7.275740305582682e-07,7.104873657226562e-07,7.371107737223308e-07,6.492932637532552e-07,8.702278137207031e-07
13,huber,0.5,500,0.5,friedman_mse,20,1,0.0,0.2,0.999,0.2,0.03246334460694826,0.08381667486662148,-0.0015520130039621272,-0.0010862588984699162,-0.006845470174131618,0.0879837902446835,0.32098362641750705,0.330844631609552,0.3349168343440421,0.3347116183259847,0.3116879833236549,0.32662893880414823,0.1942323405851118,0.19704815042625723,0.2106735567247615,0.1958165237472501,0.20809904372294732,0.2011739230412656,0.08381667486662148,-0.0015520130039621272,-0.0010862588984699162,-0.006845470174131618,0.0879837902446835,0.03246334460694826,0.06508720314328165,-0.022026670850721075,-0.02155139536658157,-0.027428341796090105,0.06933950656995813,0.012684060339969406,0.0008853187163670858,1.8201669057210286e-06,0.0008942427237828573,0.00089153786500295,0.0008869318167368571,0.0008728233973185222,0.0008810577789942424,1.8517176310221354e-06,1.4404455820719402e-06,1.8914540608723959e-06,2.002716064453125e-06,1.9145011901855467e-06
14,ls,0.3528710961756093,498,0.9565478486436445,friedman_mse,3,19,0.19385670127829308,0.18317556379077543,0.5624347517675654,0.17318733233861738,0.012772934120194068,-0.001107108876918117,-0.002364076173894558,0.0698969584082082,-0.0022884057007204195,-0.00027269705570476255,0.33333442880388786,0.33621708978215425,0.32317941908210973,0.32995805235068787,0.3318597117050564,0.3309097403447792,0.20018673762194372,0.2017509821756522,0.20374872583489229,0.20411323134329437,0.20190096037466385,0.20234012747008928,-0.001107108876918117,-0.002364076173894558,0.0698969584082082,-0.0022884057007204195,-0.00027269705570476255,0.012772934120194068,-0.0215726715796829,-0.022855334971316532,0.05088292689355489,-0.02277811757194481,-0.020721201935889555,-0.007408879833055782,0.0010594420035680134,1.8094380696614583e-06,0.001026628613471985,0.001060775617758433,0.0010709502299626667,0.0010639051596323648,0.0010749503970146179,1.8668174743652344e-06,1.6093254089355469e-06,1.8854935963948567e-06,1.871188481648763e-06,1.8143653869628907e-06
15,quantile,0.4995752310571279,20,0.5500743407318774,mae,3,7,0.19805447865805653,0.004850134840758892,0.6140542900978048,0.1887457850798479,-0.239812368301718,-0.22874820333525192,-0.28048217800151076,-0.27201184677362367,-0.2533747220665554,-0.1644448913316483,0.34507510151011694,0.3342340423193131,0.34787312630440975,0.35160431212887405,0.3440166785102962,0.344560652154602,0.2667604008924274,0.2678879658747111,0.263249995090114,0.2704861382440608,0.2558269985410531,0.2648422997284733,-0.22874820333525192,-0.28048217800151076,-0.27201184677362367,-0.2533747220665554,-0.1644448913316483,-0.239812368301718,-0.2538674170320543,-0.3066589857289692,-0.298015496111415,-0.27899737396570123,-0.18824955691253376,-0.2651577659501347,0.00037691605091094975,7.122357686360677e-07,0.0003601802388827006,0.00037303080161412555,0.00040125946203867593,0.0003818782170613607,0.0003682315349578857,7.120768229166667e-07,8.320808410644532e-07,6.365776062011719e-07,6.671746571858724e-07,7.132689158121745e-07
16,lad,0.15686879224990524,423,0.9966281350265465,mse,13,19,0.18728693690500342,0.005580343318818954,0.9909771507243167,0.18645436051695116,-0.030951249007733005,-0.03056882568877417,-0.03024535997649047,-0.03541345183368971,-0.02632798169656092,-0.032200625843149755,0.33307956747406386,0.3158610165170044,0.3348766836965313,0.32909771003875443,0.3404309470377507,0.33066918495282094,0.21957973195003064,0.21426547713656993,0.2208434098771754,0.2213587685137015,0.21893757089931576,0.21899699167535863,-0.03056882568877417,-0.03024535997649047,-0.03541345183368971,-0.02632798169656092,-0.032200625843149755,-0.030951249007733005,-0.05163667221052082,-0.05130659391127401,-0.05658033670933582,-0.04730913294078376,-0.05330183114147635,-0.052026913382678154,0.0009805602232615153,1.6188621520996096e-06,0.0009941553076108296,0.001006480852762858,0.00099891463915507,0.0009555099407831828,0.000947740375995636,1.7813841501871745e-06,1.4674663543701172e-06,1.6542275746663412e-06,1.6021728515625e-06,1.589059829711914e-06
17,huber,0.05805830094608843,53,0.5269042774284085,mae,18,19,0.16769217923961427,0.17630710373314928,0.5364178487813992,0.006626982029657415,-0.02224410452771952,-0.03154268763551871,-0.00334324987038781,-0.022573856276630666,-0.01931349441312369,-0.034447234442936736,0.33448456875057503,0.34565363511498776,0.32577506528246736,0.323260579852933,0.32549046735769865,0.3309328632717324,0.21716681929885095,0.21875147648124596,0.21438480199689036,0.20898786120344745,0.21550890818811005,0.21495997343370896,-0.03154268763551871,-0.00334324987038781,-0.022573856276630666,-0.01931349441312369,-0.034447234442936736,-0.02224410452771952,-0.05263044274902162,-0.023854525847295083,-0.04347826219710682,-0.04015124898374989,-0.055594367003950707,-0.043141769356224824,0.000787033220132192,8.540153503417968e-07,0.0007887220382690429,0.0007990742723147074,0.0007816204428672791,0.0007832809289296468,0.0007824684182802836,9.202957153320312e-07,6.504853566487631e-07,8.233388264973958e-07,9.560585021972656e-07,9.198983510335287e-07
18,huber,0.09053582702447331,17,0.92503193985888,friedman_mse,2,19,0.1838701199617389,0.19436511692351743,0.9872198750163019,0.005330579185034281,0.43442042364428646,0.4246765958046934,0.434242002895297,0.4434642944800261,0.43163855971805687,0.4380806653233591,0.24280174623454354,0.2380784137286606,0.24053927962694255,0.2366720318273598,0.2451827115531203,0.24065483659412532,0.17254783466432178,0.1630107844968401,0.1648036147016926,0.16872350051590207,0.17252609262726157,0.16832236540120366,0.4246765958046934,0.434242002895297,0.4434642944800261,0.43163855971805687,0.4380806653233591,0.43442042364428646,0.41291529963715734,0.42267625167680223,0.4320870739242515,0.4200195864925317,0.42659338761276333,0.4228583198687012,4.336132605870564e-05,7.667541503906249e-07,4.353394110997518e-05,4.398504892985026e-05,4.322230815887451e-05,4.326840241750081e-05,4.279692967732747e-05,8.479754130045573e-07,7.450580596923828e-07,7.45852788289388e-07,7.569789886474609e-07,7.37905502319336e-07
19,ls,0.025952045988887076,21,0.536856006631016,friedman_mse,20,2,0.10848084690059259,0.030530403276972325,0.8839765036073055,0.1897090042597246,-0.0011445115200717337,-0.002885819264859979,-3.5434799569467046e-05,0.0036104864844744844,-0.0034271395139677807,-0.0029846505064359263,0.3306929359369889,0.3433479691739482,0.3350510955932036,0.33736516035138875,0.32326798834114434,0.3339450298793348,0.20156572789988134,0.20007748311463416,0.19753709218755666,0.2093398910131737,0.20376124892326364,0.20245628862770193,-0.002885819264859979,-3.5434799569467046e-05,0.0036104864844744844,-0.0034271395139677807,-0.0029846505064359263,-0.0011445115200717337,-0.023387744019848666,-0.020479089344024093,-0.01675863474582573,-0.023940130440999408,-0.023488595661593115,-0.0216108388424582,3.0441621939341223e-05,5.430380503336589e-07,3.091543912887573e-05,3.0521452426910404e-05,3.0230184396107992e-05,3.0307074387868244e-05,3.0233959356943767e-05,5.706151326497396e-07,5.336602528889974e-07,5.515416463216146e-07,5.316734313964844e-07,5.276997884114583e-07
