,n_neighbors,weights,p,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
0,11,uniform,2.493213854513786,0.6876781467141324,0.6831279865869042,0.7158527595934829,0.6603045832295213,0.6938283377695178,0.6852770663912355,0.12342693739824602,0.12527746821480615,0.13182704733222123,0.11683525319126818,0.13214999122549523,0.12590333947240737,0.11779463812059722,0.114602747332911,0.12153779900922594,0.11362277806725937,0.12018084156071056,0.1175477608181408,0.6831279865869042,0.7158527595934829,0.6603045832295213,0.6938283377695178,0.6852770663912355,0.6876781467141324,0.6766501941491578,0.7100439574045934,0.6533602135510789,0.6875692918636136,0.6788432074418229,0.6812933728820533,1.4253854751586913e-06,0.0011750182310740153,1.6182661056518554e-06,1.3745824495951335e-06,1.3724962870279948e-06,1.3558069864908854e-06,1.405775547027588e-06,0.0011631417274475097,0.0011660524209340414,0.001165525515874227,0.00120706836382548,0.0011733031272888183
1,5,distance,5.945403789865167,0.6522353699613388,0.6561155768430676,0.6704479105314674,0.6687727818652517,0.659003248639798,0.6068373319271092,0.13455568632304438,0.12953111985161755,0.13206002108164214,0.13533511764896122,0.13309206619945138,0.13291480222094335,0.12615565597388922,0.12039131405099857,0.1179268225315714,0.12545972841905992,0.1292519812001015,0.12383710043512412,0.6561155768430676,0.6704479105314674,0.6687727818652517,0.659003248639798,0.6068373319271092,0.6522353699613388,0.6490855715996551,0.6637109001845808,0.6620015269800439,0.6520322758692316,0.5987999349648014,0.6451260419196625,1.3854503631591797e-06,0.0007106529871622722,1.6011794408162435e-06,1.3317664464314779e-06,1.3341506322224935e-06,1.3549129168192545e-06,1.305242379506429e-06,0.0007347166538238525,0.0007056220372517903,0.0007082835833231608,0.0006951904296875,0.000709452231725057
2,4,uniform,4.045558542619029,0.6371412480189305,0.5971977929425653,0.6663889650812007,0.6609867402959109,0.6337129758275586,0.6274197659474168,0.13929088311647803,0.13131978002040146,0.1307888121839763,0.13953883615513565,0.1324241350058892,0.13467248929637615,0.13265338622904813,0.12265870865044402,0.12154931846838282,0.13026969061781354,0.13104775883578837,0.12763577256029537,0.5971977929425653,0.6663889650812007,0.6609867402959109,0.6337129758275586,0.6274197659474168,0.6371412480189305,0.5889633355580861,0.6595689779959782,0.6540563159067302,0.6262249957763332,0.6198031342461714,0.6297233518966598,1.5531380971272786e-06,0.000734449863433838,2.0393729209899904e-06,1.371304194132487e-06,1.6887982686360676e-06,1.3526280721028645e-06,1.3135870297749838e-06,0.0007404160499572754,0.0007492311795552572,0.0007408396402994792,0.0007244078318277995,0.0007173546155293782
3,11,distance,4.525139415749964,0.6745762653092683,0.6920486538436491,0.7125302788532042,0.6460875483221695,0.6702695409441717,0.6519453045831466,0.12783385956545534,0.12069459366313325,0.13035409347527258,0.13104432617623668,0.13343680486607093,0.12867273554923375,0.1129146352601701,0.11131137219097957,0.12594878038880314,0.12078924430717755,0.12629524655433383,0.11945185574029282,0.6920486538436491,0.7125302788532042,0.6460875483221695,0.6702695409441717,0.6519453045831466,0.6745762653092683,0.6857532259835533,0.7066535554226052,0.6388525407921287,0.6635288842002707,0.6448300467552042,0.6679236506307523,1.3907353083292644e-06,0.0009414673646291098,1.6174713770548503e-06,1.3326605161031088e-06,1.352528731028239e-06,1.3036529223124186e-06,1.347362995147705e-06,0.000931474765141805,0.0009585662682851156,0.0009214202562967936,0.0009527786572774251,0.0009430968761444092
4,3,distance,9.495792996237004,0.593765835980124,0.5537920539911313,0.5898006980175152,0.6178045462679795,0.639535275811858,0.5678966058121362,0.14844532719643236,0.1428352073798415,0.1388467714134797,0.13921425662770745,0.14348022009762518,0.14256435654301725,0.13786162156303433,0.1367433630340436,0.1311392981571974,0.12690990549515238,0.1431188864059751,0.13515461493108055,0.5537920539911313,0.5898006980175152,0.6178045462679795,0.639535275811858,0.5678966058121362,0.593765835980124,0.5446702561170147,0.5814150223381458,0.6099913513024187,0.6321663206325433,0.5590631463057403,0.5854612193391725,1.7479459444681803e-06,0.0005667826334635417,3.3529599507649738e-06,1.3777613639831542e-06,1.3512372970581056e-06,1.3602773348490396e-06,1.2974937756856283e-06,0.000580663283665975,0.0005810125668843587,0.0005525418122609456,0.0005698704719543457,0.0005498250325520833
5,5,distance,7.254472207199892,0.6508432423254684,0.6293045425288228,0.6372253692316378,0.6734358713966473,0.6292770019448516,0.6849734265253824,0.13768738625587482,0.1312623310963547,0.13270048267363685,0.1332038766867831,0.12714819869880178,0.13240045508229026,0.13286423840458245,0.1306485182092101,0.11856345230789031,0.13020287975524603,0.11370333777075108,0.125196485289536,0.6293045425288228,0.6372253692316378,0.6734358713966473,0.6292770019448516,0.6849734265253824,0.6508432423254684,0.6217264411835859,0.6298091927934429,0.6667599437250284,0.6216983375893801,0.6785333602874004,0.6437054551157676,1.5420516331990561e-06,0.0006818799972534179,2.4184584617614748e-06,1.3445814450581869e-06,1.2979904810587565e-06,1.3560056686401367e-06,1.2932221094767252e-06,0.0006861964861551921,0.0006717729568481445,0.0006858968734741211,0.0006814833482106527,0.0006840503215789794
6,14,distance,6.004572759388407,0.6575732942136906,0.6918912044534694,0.6579170190449626,0.6229032030193022,0.6198169403236118,0.6953381042271065,0.12487074628335826,0.13179884203029635,0.13724959791256855,0.1429906094228579,0.12768716185222648,0.1329193915002615,0.11271720818622578,0.11565914139376911,0.13037302913063806,0.1367200047810886,0.11416557666462993,0.12192699203127029,0.6918912044534694,0.6579170190449626,0.6229032030193022,0.6198169403236118,0.6953381042271065,0.6575732942136906,0.6855925578664874,0.6509238405586586,0.6151942395375845,0.6120448845891711,0.6891099223714425,0.6505730889846688,1.4529029528299968e-06,0.0009509797096252442,1.8953283627827961e-06,1.3376275698343913e-06,1.3566017150878907e-06,1.316368579864502e-06,1.3585885365804036e-06,0.0009332176049550374,0.0009610021114349366,0.0009615874290466309,0.0009434632460276286,0.0009556281566619873
7,8,uniform,9.900726706000471,0.6598931840718498,0.6458898691807348,0.6909737171686524,0.6322984666736402,0.6878003415061578,0.6425035258300635,0.12897006096055666,0.12763099259578445,0.14301832823047855,0.1273762891044487,0.138216862691986,0.13304250671665088,0.12216874622314612,0.11660360845349815,0.12657072917703133,0.11192652821915487,0.12688476779278213,0.12083087597312252,0.6458898691807348,0.6909737171686524,0.6322984666736402,0.6878003415061578,0.6425035258300635,0.6598931840718498,0.6386508205098128,0.6846563144531905,0.6247815699105801,0.6814180656936772,0.6351952503785486,0.6529404041891619,1.435279846191406e-06,0.0007530464331309001,1.8317500750223795e-06,1.3537208239237467e-06,1.3004740079243977e-06,1.3488531112670898e-06,1.3416012128194173e-06,0.0007460999488830566,0.0007384316126505533,0.0007743823528289795,0.0007430811723073324,0.0007632370789845785
8,13,uniform,8.624744097328321,0.652125532066497,0.6464706897793827,0.6347236617468044,0.6690407889179972,0.6742174426343619,0.6361750772539392,0.13163625599152975,0.14362463368437653,0.12893172292694507,0.13436377531027938,0.13763708158105503,0.13523869389883716,0.12151837900454524,0.13151902058934425,0.1109906963573032,0.11935999791715148,0.1241317121419834,0.1215039612020655,0.6464706897793827,0.6347236617468044,0.6690407889179972,0.6742174426343619,0.6361750772539392,0.652125532066497,0.6392435147833906,0.6272563430772331,0.6622750128822493,0.6675574925689656,0.6287374297702037,0.6450139586164084,1.3927221298217775e-06,0.0008907074133555095,1.60445769627889e-06,1.3412038485209146e-06,1.3799468676249187e-06,1.2982885042826334e-06,1.33971373240153e-06,0.0009001652399698893,0.0008804190158843994,0.0008884056409200033,0.0008913699785868327,0.0008931771914164225
9,5,distance,8.312030515114532,0.6311255943650271,0.648243118322313,0.6417282809230124,0.5782191005787127,0.6352371683364111,0.6522003036646863,0.12903658371513294,0.14126163239637562,0.13851484150295754,0.1371141471213506,0.13797378143980096,0.13678019723512352,0.11907772674263518,0.12704009894793278,0.13846156711185945,0.12878573620643444,0.12465964031381056,0.12760495386453446,0.648243118322313,0.6417282809230124,0.5782191005787127,0.6352371683364111,0.6522003036646863,0.6311255943650271,0.6410521769592257,0.6344041571940109,0.5695966631118381,0.6277803472461845,0.6450902587651568,0.6235847206552831,1.3791322708129884e-06,0.0006724785963694254,1.591344674428304e-06,1.3399124145507813e-06,1.3056397438049317e-06,1.3549129168192545e-06,1.30385160446167e-06,0.0006633476416269938,0.0006656936804453531,0.0006800659497578938,0.0006796665986378988,0.0006736191113789876
10,15,uniform,2.0,0.6906190733169361,0.6884469831047983,0.6971112316294709,0.6809959365144078,0.6915567853956148,0.6949844299403889,0.12430445940261554,0.12877511074220174,0.1254291643131246,0.12639664368326473,0.12267620369243928,0.12551631636672916,0.11354453118322569,0.1215367326326326,0.11965886910288348,0.11242805453281017,0.11597718283469735,0.11662907405724984,0.6884469831047983,0.6971112316294709,0.6809959365144078,0.6915567853956148,0.6949844299403889,0.6906190733169361,0.682077926541353,0.6909192976934464,0.674474558725946,0.6852513023031912,0.6887490179459845,0.6842944206419842,1.3264020284016927e-06,4.7228336334228516e-05,1.5573700269063314e-06,1.282195250193278e-06,1.2698769569396972e-06,1.2822945912679036e-06,1.2402733167012533e-06,4.7818819681803385e-05,4.7547022501627607e-05,4.7402381896972655e-05,4.713058471679688e-05,4.624287287394206e-05
11,3,uniform,2.0022686518905317,0.6519483041797784,0.5816997804844297,0.6732129939503582,0.6334992272615936,0.6823920288803935,0.6889374903221175,0.1399159025995613,0.1303881940135084,0.13399758214191762,0.13339619266678332,0.12531659280223495,0.13260289284480112,0.13326928622410192,0.11822989383493754,0.12903323833818323,0.12233506541695222,0.11674907375295127,0.12392331151342524,0.5816997804844297,0.6732129939503582,0.6334992272615936,0.6823920288803935,0.6889374903221175,0.6519483041797784,0.5731484983137536,0.6665325100106722,0.6260068775633638,0.6758991913106571,0.6825784611634556,0.6448331076723803,1.4224847157796223e-06,0.0009977222283681232,1.5656153361002604e-06,1.3643503189086914e-06,1.438458760579427e-06,1.372198263804118e-06,1.3718008995056153e-06,0.0009973553816477459,0.0010062781969706217,0.0009924058119455974,0.000987396240234375,0.001005175511042277
12,15,uniform,9.999088799134741,0.6445590748372372,0.6729053653838346,0.6551811911396554,0.625752868961647,0.6289032144854567,0.6400527342155922,0.12868621830226284,0.13157366249270178,0.14700968539048107,0.14066122970777747,0.13797152848422067,0.1371804648754888,0.11447128647251177,0.12132323316512153,0.12391360612503352,0.13042250491887497,0.12265443119179473,0.12255701237466732,0.6729053653838346,0.6551811911396554,0.625752868961647,0.6289032144854567,0.6400527342155922,0.6445590748372372,0.66621859261485,0.6481320843145717,0.6181021610017488,0.6213169088190607,0.6326943574022823,0.6372928208305026,1.3817350069681802e-06,0.0009036146004994712,1.5848875045776367e-06,1.3336539268493652e-06,1.356204350789388e-06,1.2945135434468587e-06,1.339415709177653e-06,0.0009047599633534749,0.0008963314692179362,0.0008938455581665039,0.0009177561601003011,0.000905379851659139
