,loss,learning_rate,n_estimators,subsample,criterion,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,min_impurity_decrease,alpha,ccp_alpha,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
10,huber,0.4631041997829425,14,0.9872855807736067,mse,3,5,0.1773733669029276,0.006224844459244607,0.9853530818087415,0.10093855549397115,0.2071790182664756,0.18084195949138926,0.22933710912737293,0.20862711768909348,0.20566064711318754,0.2114282579113348,0.22465854252547093,0.2354765846801241,0.23390207632500684,0.23598640560715262,0.23584042137524003,0.2331728061025989,0.17250630439825476,0.1706761225452891,0.17498975445627896,0.17644082883441078,0.1800997883841721,0.17494255972368114,0.18084195949138926,0.22933710912737293,0.20862711768909348,0.20566064711318754,0.2114282579113348,0.2071790182664756,0.16409596888473965,0.21358250147750657,0.1924491371307785,0.18942202320408752,0.1953075408669327,0.190971434312809,3.6445498466491696e-05,5.814234415690103e-07,3.5943885644276935e-05,3.6941866079966225e-05,3.696511189142863e-05,3.721843163172404e-05,3.5158197085062664e-05,7.001558939615885e-07,5.948543548583985e-07,5.439917246500651e-07,5.273024241129557e-07,5.408128102620443e-07
11,quantile,0.001,500,1.0,mae,20,1,0.2,0.2,0.5,0.2,-0.05646764190652256,-0.05450074604025801,-0.0728992591689368,-0.03033700717049448,-0.06573927636207055,-0.05886192079085295,0.25125006288155766,0.271686949834815,0.250633691725077,0.2717946786864497,0.2584551685704098,0.2607641103396618,0.21552853659707788,0.2194721559181489,0.20464079467391397,0.2146024538754371,0.21240951589801507,0.2133306913925186,-0.05450074604025801,-0.0728992591689368,-0.03033700717049448,-0.06573927636207055,-0.05886192079085295,-0.05646764190652256,-0.07605783113818476,-0.09483246378567833,-0.051400114642463635,-0.08752610995039234,-0.0805081610795928,-0.07806493611926238,0.019314864118893944,1.8475850423177086e-06,0.019579188724358876,0.019388601879278818,0.019535664121309915,0.019452545841534934,0.018618320027987162,1.967748006184896e-06,1.7793973286946614e-06,1.6820430755615234e-06,1.7452239990234376e-06,2.0635128021240233e-06
12,quantile,0.10877869271020187,81,0.7050974878347268,mse,20,20,0.008232835201480706,0.19462114980506878,0.6170160311282251,0.19955142402245593,-0.23912951905947577,-0.19854216601735053,-0.23442859383695636,-0.23651414177413432,-0.30323463626152636,-0.22292805740741128,0.2563133920962761,0.26424919569027594,0.2836306876000289,0.28210501617010486,0.26421880649513146,0.27010341961036344,0.2326023903420989,0.24962669916538385,0.24875925638603913,0.2530996438335986,0.24165157630812018,0.24514791320704815,-0.19854216601735053,-0.23442859383695636,-0.23651414177413432,-0.30323463626152636,-0.22292805740741128,-0.23912951905947577,-0.2230438798030543,-0.25966393136002885,-0.2617921140080177,-0.3298765709040108,-0.2479282902675286,-0.26446095726852803,8.288451035817464e-05,7.270971934000652e-07,8.299857378005981e-05,8.275379737218221e-05,8.279283841451009e-05,8.268465598424275e-05,8.319268623987833e-05,6.902217864990234e-07,6.810824076334635e-07,7.243951161702474e-07,6.441275278727214e-07,8.956591288248698e-07
13,huber,0.5,500,0.5,friedman_mse,20,1,0.0,0.2,0.999,0.2,0.12503707977951556,0.13699902807658337,0.12709831180185494,0.13702372733888213,0.13918070515674053,0.08488362652351678,0.25227555797303547,0.2493669056994553,0.2450825952196205,0.2474921019982065,0.2454876982910677,0.2479409718362771,0.17293218803444577,0.1765052104296069,0.18229190244936472,0.1790353945740183,0.18910850539014454,0.17997464017551607,0.13699902807658337,0.12709831180185494,0.13702372733888213,0.13918070515674053,0.08488362652351678,0.12503707977951556,0.119356759485304,0.10925364355930345,0.11938196367289677,0.1215830364376278,0.06617596641837564,0.10715027391470153,0.0008761251171429953,1.67083740234375e-06,0.0008826842904090882,0.0008780369162559509,0.0008757691582043966,0.0008755308389663696,0.0008686043818791708,1.7682711283365886e-06,1.5560785929361979e-06,1.5966097513834635e-06,1.8187363942464192e-06,1.6144911448160807e-06
14,ls,0.3528710961756093,498,0.9565478486436445,friedman_mse,3,19,0.19385670127829308,0.18317556379077543,0.5624347517675654,0.17318733233861738,0.09758914470275235,0.09291882346327884,0.09955510454399474,0.09203391492871171,0.09675665184437798,0.10668122873339847,0.25053797853477944,0.2584516526908553,0.25182473173040393,0.24909087350614303,0.25298127282625754,0.25257730185768784,0.17742079710557793,0.18548654892369318,0.18131174099596645,0.18745121073289348,0.17830544957156289,0.1819951494659388,0.09291882346327884,0.09955510454399474,0.09203391492871171,0.09675665184437798,0.10668122873339847,0.09758914470275235,0.07437542632794547,0.08114737243927228,0.07347242767001427,0.07829171116657996,0.08841917548774403,0.0791412226183112,0.0010760101874669394,1.9176801045735676e-06,0.0010812528928120931,0.0010635717709859213,0.0010873234272003173,0.00108396182457606,0.0010639410217603048,1.95463498433431e-06,2.3166338602701823e-06,1.928408940633138e-06,1.8958250681559246e-06,1.4928976694742839e-06
15,quantile,0.4995752310571279,20,0.5500743407318774,mae,3,7,0.19805447865805653,0.004850134840758892,0.6140542900978048,0.1887457850798479,-0.23126012438029794,-0.2083283332197916,-0.25373973085430324,-0.26813933817547886,-0.2508498600804254,-0.17524335957149062,0.26934687554254927,0.26007577749279387,0.2699211363092053,0.2776703672443031,0.2696750940317848,0.26933785012412725,0.2400961064817622,0.24310070206244172,0.24305788847507068,0.2543606610660404,0.24065941182161624,0.24425495398138625,-0.2083283332197916,-0.25373973085430324,-0.26813933817547886,-0.2508498600804254,-0.17524335957149062,-0.23126012438029794,-0.23303010493808363,-0.2793698446026025,-0.2940638220904801,-0.27642089640234224,-0.19926877748436622,-0.2564306891035749,0.0003588426907857259,6.589889526367188e-07,0.0003590640425682068,0.0003696000576019287,0.0003574140866597493,0.00034828623135884604,0.0003598490357398987,7.275740305582682e-07,8.03073247273763e-07,5.805492401123047e-07,5.618731180826822e-07,6.218751271565755e-07
16,lad,0.15686879224990524,423,0.9966281350265465,mse,13,19,0.18728693690500342,0.005580343318818954,0.9909771507243167,0.18645436051695116,-0.05546947181652935,-0.0538709630451355,-0.05864106678091652,-0.06269618976114288,-0.04786060936443315,-0.05427853013101869,0.26397026047253275,0.2472131091802914,0.26667005523297427,0.2564112412544203,0.2690893956197622,0.2606708123519962,0.21764227443019482,0.20424000534838363,0.21724521798901736,0.2131831503661942,0.21388746199260708,0.2132396220252794,-0.0538709630451355,-0.05864106678091652,-0.06269618976114288,-0.04786060936443315,-0.05427853013101869,-0.05546947181652935,-0.07541517353328131,-0.08028279216655698,-0.08442081374263144,-0.06928195061208764,-0.07583107248463405,-0.07704636050783828,0.0009535429080327352,1.5797615051269532e-06,0.0009430420398712159,0.000960093637307485,0.0009623231490453084,0.0009432879090309144,0.0009589678049087524,1.6582012176513672e-06,1.2501080830891927e-06,1.7217795054117839e-06,1.6136964162190756e-06,1.6550223032633463e-06
17,huber,0.05805830094608843,53,0.5269042774284085,mae,18,19,0.16769217923961427,0.17630710373314928,0.5364178487813992,0.006626982029657415,-0.04406940747534423,-0.06404502999526374,-0.011753661834410734,-0.044025964361392944,-0.05121566760088503,-0.04930671358476868,0.26834988645243535,0.268347412769291,0.2552577267170662,0.25707667995165207,0.2554109407795772,0.26088852933400436,0.213120415784327,0.21240109724661213,0.20611606796906917,0.2107578032660291,0.20614192819631755,0.209707462492471,-0.06404502999526374,-0.011753661834410734,-0.044025964361392944,-0.05121566760088503,-0.04930671358476868,-0.04406940747534423,-0.08579722822344626,-0.03243687127565931,-0.06536891422908764,-0.07270559606972782,-0.07075761743999398,-0.06541324544758301,0.0007842230200767518,7.774035135904948e-07,0.0007845433553059896,0.0007821998000144959,0.0007838358481725057,0.0007852901021639506,0.0007852459947268168,8.555253346761068e-07,6.087621053059896e-07,7.367134094238281e-07,8.380413055419922e-07,8.479754130045573e-07
18,huber,0.09053582702447331,17,0.92503193985888,friedman_mse,2,19,0.1838701199617389,0.19436511692351743,0.9872198750163019,0.005330579185034281,0.39678276120231626,0.3889478831878207,0.4117196354239616,0.4025656978013531,0.397639399408926,0.38304119018952,0.20105196847747786,0.18483803711715807,0.19934993564130257,0.18979113476096718,0.19494858746609858,0.19399593269260085,0.16928519326338254,0.1553378617363721,0.1649075569037522,0.15784122205376072,0.17648239612601663,0.16477084601665687,0.3889478831878207,0.4117196354239616,0.4025656978013531,0.397639399408926,0.38304119018952,0.39678276120231626,0.3764561874437897,0.39969346102036285,0.39035239009030753,0.38532538372392955,0.3704287443330876,0.3844512333222954,4.434504111607869e-05,7.979869842529297e-07,4.495213429133097e-05,4.5490562915802004e-05,4.384905099868774e-05,4.360109567642212e-05,4.3832361698150634e-05,8.233388264973958e-07,7.752577463785807e-07,7.569789886474609e-07,8.666515350341796e-07,7.677078247070313e-07
19,ls,0.025952045988887076,21,0.536856006631016,friedman_mse,20,2,0.10848084690059259,0.030530403276972325,0.8839765036073055,0.1897090042597246,0.012976889900597222,0.007884061329643477,0.01765886172801623,0.01076680826813281,0.012368357816691766,0.016206360360501826,0.26565344549688935,0.2681440244417859,0.2653244403282831,0.27282136266927476,0.254216315431127,0.26523191767347204,0.18906587329263033,0.18793947153933513,0.18105006680580185,0.19748172168619485,0.18727904464505507,0.18856323559380345,0.007884061329643477,0.01765886172801623,0.01076680826813281,0.012368357816691766,0.016206360360501826,0.012976889900597222,-0.012397695508592044,-0.0024230695484126485,-0.009456016775789555,-0.007821726861672262,-0.0039052642999308773,-0.0072007545988794774,3.04181973139445e-05,5.490779876708984e-07,3.0506948630015055e-05,3.0472278594970704e-05,3.0238926410675048e-05,3.0500491460164387e-05,3.0372341473897298e-05,5.745887756347657e-07,5.404154459635417e-07,5.491574605305989e-07,5.431969960530599e-07,5.380312601725261e-07
20,lad,0.0924681477930997,439,0.6903196707841496,friedman_mse,7,17,0.0,0.18661091782794417,0.5,0.03564912154427884,0.7276374367298366,0.7298565323693087,0.7097139530962195,0.7402371382571492,0.7199726730973777,0.7384068868291285,0.12537304108938557,0.12633560256985332,0.11864865454024984,0.1244635869326009,0.11582229450886738,0.12212863592819141,0.12064480281634674,0.1254568646791946,0.11647470046609505,0.11701325846344093,0.11927561881090207,0.11977304904719588,0.7298565323693087,0.7097139530962195,0.7402371382571492,0.7199726730973777,0.7384068868291285,0.7276374367298366,0.7243340083291583,0.7037796557148817,0.7349268242181131,0.7142480940124859,0.7330591570879863,0.7220695478725251,0.0009607582489649455,2.1800994873046875e-06,0.0009626583258310954,0.0009647335608800252,0.0009622770547866821,0.0009598469734191894,0.0009542753299077352,2.1855036417643228e-06,2.1004676818847657e-06,2.290010452270508e-06,2.3575623830159506e-06,1.9669532775878906e-06
21,ls,0.22691656771475338,284,0.984234711325122,mse,5,7,0.14424933119873437,0.0006210911917419695,0.8078619731012449,0.017415351546835055,0.5633714287782849,0.5336982741804064,0.5359310156288668,0.5696163145986176,0.6011472248579557,0.5764643146255786,0.17004165323710171,0.16629970137884817,0.15903034994875476,0.15416841959686933,0.16437615025556554,0.16278325488342787,0.14865656114929685,0.14852247491247428,0.13913075313251697,0.13088901170016048,0.1461803126852756,0.14267582271594487,0.5336982741804064,0.5359310156288668,0.5696163145986176,0.6011472248579557,0.5764643146255786,0.5633714287782849,0.5241657005691029,0.5264440857950445,0.5608180109788279,0.5929935054342682,0.5678060041920299,0.5544454613938548,0.0006970818837483724,1.7711321512858073e-06,0.0007026046514511108,0.0007511446873346965,0.0006647291779518128,0.0006670386592547099,0.0006998922427495321,2.0444393157958983e-06,1.4328956604003906e-06,2.1429856618245443e-06,1.577138900756836e-06,1.6582012176513672e-06
22,lad,0.3683853414983044,210,0.5,mse,20,13,0.17328146436841388,0.0,0.9270388164883026,0.022415278390161598,0.622023842612721,0.6200310185786259,0.6058169254499379,0.6434824596423022,0.6261731810293276,0.6146156283634117,0.1381693135525708,0.14315809791312414,0.1400567241236347,0.14734913025850996,0.1364625147926229,0.1410391561280925,0.14244151076935058,0.14885627557356684,0.13878952965283595,0.1435459490148399,0.1456472994905491,0.14385611290022848,0.6200310185786259,0.6058169254499379,0.6434824596423022,0.6261731810293276,0.6146156283634117,0.622023842612721,0.6122633392309997,0.5977586683892893,0.6361941964663357,0.6185310654796716,0.606737242571863,0.6142969024276319,0.00028514393170674644,1.2732346852620443e-06,0.00028448710838953654,0.00028322676817576093,0.00028919229904810585,0.00028492858012517294,0.00028388490279515583,1.445611317952474e-06,1.427332560221354e-06,1.170635223388672e-06,1.1587142944335938e-06,1.1638800303141276e-06
23,huber,0.4020224589777691,439,0.6106831268692882,mse,20,20,0.011029981998000947,0.008443942116380242,0.7399257523280702,0.01836392318555356,0.5712791925001406,0.5670561058934626,0.6196377641776694,0.5259420890286549,0.5623797328323826,0.5813802705685338,0.1610822540097978,0.155804147400147,0.17237082833449135,0.16112725607877545,0.15345754554145732,0.1607684062729338,0.14302700213959219,0.13245077391983856,0.15773203836176236,0.1399898305728507,0.13629595473043443,0.14189911994489562,0.5670561058934626,0.6196377641776694,0.5259420890286549,0.5623797328323826,0.5813802705685338,0.5712791925001406,0.5582054641059353,0.6118620455577921,0.516250956266038,0.553433492276997,0.5728224566789638,0.5625148829771452,0.0008951515555381776,1.6907056172688804e-06,0.0009238581856091817,0.000863362451394399,0.0009234389662742615,0.0009013090531031291,0.0008637891213099162,1.510779062906901e-06,1.6884009043375652e-06,1.7499923706054687e-06,1.9570191701253257e-06,1.5473365783691407e-06
24,huber,0.36419645028146846,386,0.7372164947495596,mse,20,20,0.09573037917142369,0.0,0.7463621681384169,0.023326103921989805,0.46930154130197044,0.480901092781436,0.4860244563688644,0.4942322563065765,0.46708560914387653,0.4182642919090991,0.17715550019782034,0.18398997090335242,0.1698475431182679,0.17274740159764698,0.18964176459122542,0.17867643608166262,0.15320918703189984,0.1613195774084401,0.15634022383521454,0.15345884592820108,0.16639997008870733,0.15814556085849257,0.480901092781436,0.4860244563688644,0.4942322563065765,0.46708560914387653,0.4182642919090991,0.46930154130197044,0.4702891900785011,0.4755172902298974,0.48389288164844857,0.45619127747390464,0.4063719094609035,0.4584525097783311,0.0008806911110877992,1.5478134155273435e-06,0.0008950505654017131,0.0008754234512646993,0.0008706239859263103,0.0008849422136942546,0.0008774153391520182,1.3379255930582682e-06,1.466671625773112e-06,1.7972787221272786e-06,1.7690658569335937e-06,1.3681252797444661e-06
25,lad,0.11556921051009426,487,0.6302748834847163,friedman_mse,3,6,0.0,0.19740676302165847,0.5,0.03458406216819087,0.7561787198354266,0.7318247284712016,0.7593149245374021,0.747146615514011,0.7622035038379831,0.7804038268165354,0.12487170996864808,0.11386917699100546,0.1160037656564179,0.1143505353513324,0.11124275743136093,0.11606758907975297,0.11967996738549506,0.11111440481998411,0.10995074175468282,0.11400877628640196,0.10859641293147851,0.1126700606356085,0.7318247284712016,0.7593149245374021,0.747146615514011,0.7622035038379831,0.7804038268165354,0.7561787198354266,0.7263424401264902,0.7543946163507732,0.7419775514359328,0.7573422466762383,0.775914637586209,0.7511942984351286,0.0009920768737792967,2.499500910441081e-06,0.0009855413436889648,0.000988827645778656,0.000993419885635376,0.000996752083301544,0.0009958434104919433,2.0555655161539712e-06,3.2822291056315106e-06,2.3456414540608723e-06,2.293189366658529e-06,2.520879109700521e-06
26,huber,0.4393551283837504,480,0.6261281968839092,mse,11,14,0.0,0.003610921660106839,0.515652382517046,0.020596446028472035,0.31804797467797935,0.33372614176384763,0.3516353621139213,0.31632137745296496,0.3616291166752631,0.2269278753838999,0.20848431502606143,0.19432266972562418,0.2060972370988129,0.19356999390776328,0.2167146466412453,0.20383777247990142,0.18300234791005585,0.1754374187546372,0.1733726650484785,0.16312748699211793,0.19415180347934047,0.17781834443692596,0.33372614176384763,0.3516353621139213,0.31632137745296496,0.3616291166752631,0.2269278753838999,0.31804797467797935,0.32010555181694167,0.33838088910773234,0.30234498312491653,0.348578945295541,0.21112401593689278,0.3041068770564049,0.0010261179208755492,1.972516377766927e-06,0.0010398219029108683,0.00101468692223231,0.0010560492674509684,0.001007816195487976,0.0010122153162956237,2.53756841023763e-06,1.9260247548421224e-06,1.8604596455891928e-06,1.970926920572917e-06,1.5676021575927735e-06
27,ls,0.07944997892395292,10,0.8646256978162923,mse,20,20,0.08331940402512769,0.004268304697649341,0.9650048744779894,0.020484351742189075,0.3416383966048774,0.3394078777304318,0.3552398232428039,0.3350134616603808,0.33680315351928924,0.34172766687148126,0.21491788137220497,0.2135450460421194,0.20754270611902143,0.21401324160714813,0.21191531344040831,0.21238683771618044,0.15867605862878886,0.15866392750465627,0.1540948382880275,0.16413795110355334,0.16436382864336613,0.15998732083367845,0.3394078777304318,0.3552398232428039,0.3350134616603808,0.33680315351928924,0.34172766687148126,0.3416383966048774,0.32590343911504027,0.342059035983713,0.3214191883042046,0.32324546670878074,0.3282706515434707,0.32817955633104184,2.5814672311147055e-05,6.988843282063802e-07,3.031134605407715e-05,2.4684866269429524e-05,2.4137099583943684e-05,2.4391015370686848e-05,2.5549034277598062e-05,8.062521616617839e-07,6.858507792154947e-07,6.556510925292969e-07,7.021427154541015e-07,6.445248921712239e-07
