,d0,poly_degree,reg,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
0,7.056185425199153,-1,0.18844593809315946,0.7772215750136399,0.7458413659878322,0.8202924317369173,0.7814921727971897,0.7549699343940961,0.7835119701521636,0.10727042159515364,0.09895241108991235,0.104232271347457,0.10632609893109844,0.10472076041793638,0.10430039267631157,0.12297642103945888,0.10321994205991203,0.10880682335622013,0.11719202818749805,0.11603157078621881,0.11364535708586158,0.7458413659878322,0.8202924317369173,0.7814921727971897,0.7549699343940961,0.7835119701521636,0.7772215750136399,0.7406456187848578,0.8166186824708919,0.7770252325477285,0.7499608018774507,0.779086320478954,0.7726673312319765,0.00017803589502970378,8.130351702372233e-05,0.00016554872194925944,0.00017859886089960735,0.00017949302991231283,0.00018076231082280478,0.00018577655156453452,8.360226949055989e-05,8.288423220316569e-05,7.989247639973958e-05,8.004466692606608e-05,8.00939400990804e-05
1,1.5418696144354223,0,0.44446270248696107,0.6120647609518638,0.6169883939883198,0.6161503081314232,0.6128589772035404,0.606461457608872,0.6078646678271635,0.1452017318502634,0.1492015417137984,0.14858142606104374,0.1506633000820455,0.1395133037711905,0.14663226069566831,0.1449470937936793,0.1427689364922928,0.14233890829833457,0.13649792883520248,0.14279545549850212,0.14186966458360226,0.6169883939883198,0.6161503081314232,0.6128589772035404,0.606461457608872,0.6078646678271635,0.6120647609518638,0.6091585144787114,0.6083032956911798,0.6049446803150268,0.5984163766741301,0.5998482726209045,0.6041342279559905,0.00018067985773086547,8.166074752807616e-05,0.0001671298344930013,0.00018208126227060953,0.00018113285303115846,0.00018345346053441364,0.00018960187832514446,8.276542027791341e-05,8.361220359802246e-05,7.999539375305175e-05,8.099039395650228e-05,8.094032605489095e-05
2,0.6790231404936654,-1,0.23947828880487576,0.010180748785166106,0.00861501887315963,0.011887288732281953,0.011826899780585709,0.008628807190646182,0.009945729349157051,0.2640728443270849,0.2727369024246142,0.2554027889635021,0.26872603116863647,0.26748923015441795,0.2656855594076511,0.17857340217131418,0.19372180606110306,0.18872711222058572,0.20217154623697292,0.1813904264172295,0.18891685862144106,0.00861501887315963,0.011887288732281953,0.011826899780585709,0.008628807190646182,0.009945729349157051,0.010180748785166106,-0.011651795051068836,-0.008312630407773636,-0.00837425388659141,-0.011637724859970833,-0.010293880953756274,-0.010054057031832198,0.0001773398518562317,8.901015917460122e-05,0.00017508129278818766,0.0001797187328338623,0.00017752309640248616,0.00017824143171310425,0.00017613470554351808,9.115060170491536e-05,8.910179138183594e-05,8.523186047871908e-05,9.342749913533529e-05,8.613904317220052e-05
3,6.793266227767919,-1,0.482478680437501,0.7537688051250264,0.781524303159786,0.8122402961662971,0.7228899245305656,0.7373578642001206,0.7148316375683631,0.10274668365697547,0.1049949211374482,0.11094168825909326,0.11439655343798792,0.11846165770560234,0.11030830083942145,0.10492571668069388,0.10315517220890114,0.12402535055976725,0.12741491805400393,0.1313763387047096,0.11817949924161515,0.781524303159786,0.8122402961662971,0.7228899245305656,0.7373578642001206,0.7148316375683631,0.7537688051250264,0.7770580197490833,0.8084019376552163,0.7172249826129622,0.7319886893626444,0.709001960653236,0.7487351180066284,0.00018049657344818118,9.775996208190919e-05,0.00017054696877797444,0.00017791728178660074,0.00017846445242563884,0.00018704732259114583,0.0001885068416595459,9.092211723327637e-05,9.104649225870768e-05,9.103258450826009e-05,0.00010384440422058106,0.0001119542121887207
4,0.34056161748402214,1,0.41469367280791747,0.5712157092462291,0.5895384102158552,0.5633952293558581,0.563620333890787,0.5726916998909375,0.5668328728777079,0.15648644645708365,0.16418886572577576,0.15949226954008205,0.16474984750804916,0.17106258183825881,0.1631960022138499,0.12871289069832798,0.14069264934923686,0.14045537007161207,0.14030365683827709,0.14691671017598107,0.139416255426687,0.5895384102158552,0.5633952293558581,0.563620333890787,0.5726916998909375,0.5668328728777079,0.5712157092462291,0.5811473726052765,0.5544697485249728,0.5546994548561863,0.5639562661578732,0.5579776675532317,0.5624501019395082,0.00018431299924850464,9.965062141418458e-05,0.00017586767673492433,0.0001818163196245829,0.00018330862124760945,0.00019146660963694254,0.00018910576899846396,9.195407231648763e-05,9.146253267923991e-05,9.636203447977702e-05,0.00010813275973002116,0.00011034170786539714
5,1.43116801501368,0,0.3095721763202735,0.5658999087108854,0.5458078725532114,0.5603421516851523,0.5832427410473512,0.5631446525381711,0.576962125730541,0.16153257079630176,0.1575484383009391,0.158374545845719,0.15791421661404886,0.15452709098846096,0.15797937250909394,0.15375932437367246,0.15403043984010956,0.1415485806732645,0.14415260306008826,0.14309565834336804,0.14731732125810054,0.5458078725532114,0.5603421516851523,0.5832427410473512,0.5631446525381711,0.576962125730541,0.5658999087108854,0.536522854615628,0.5513542570006922,0.5747230015116922,0.5542140491829038,0.5683139920146406,0.5570256308651114,0.00018391619126001995,0.00010182738304138183,0.0001733588178952535,0.00018703112999598185,0.000182914137840271,0.00018858959277470906,0.00018768727779388427,9.228825569152832e-05,9.715994199117024e-05,0.00010126272837320964,0.00010869383811950683,0.00010973215103149414
6,9.173397802597101,0,0.46642583050433756,0.7385267382549839,0.7558016185237626,0.7372442970335302,0.7094622605809935,0.7308001018855975,0.759325413251036,0.10804140281621434,0.11230341171772863,0.12688785016557474,0.12101072576455095,0.11188221892380038,0.11602512187757381,0.1110820011910029,0.11493151743746184,0.13011613815293666,0.13391232733173075,0.1141088793677393,0.12083017269617428,0.7558016185237626,0.7372442970335302,0.7094622605809935,0.7308001018855975,0.759325413251036,0.7385267382549839,0.7508094880676897,0.7318728005503997,0.7035228178671467,0.7252968671711634,0.7544053194844473,0.7331814586281693,0.00017866361141204834,8.779176076253256e-05,0.0001762657364209493,0.0001809123158454895,0.00017869770526885987,0.00017966091632843018,0.00017778138319651286,9.071906407674154e-05,8.785168329874675e-05,8.511662483215332e-05,9.022752443949381e-05,8.504390716552734e-05
7,4.245350454160679,1,0.1400423705801287,0.8277255485186291,0.8371805482607881,0.8113245067754846,0.8199541838664683,0.839291190337331,0.8308773133530729,0.08728503111920603,0.08776484448421426,0.09149237732162525,0.08502045032148965,0.09164686129608225,0.08864191290852348,0.09703826298156724,0.10632443592989929,0.10871516657501015,0.10162223220649481,0.1016588378862709,0.10307178711584848,0.8371805482607881,0.8113245067754846,0.8199541838664683,0.839291190337331,0.8308773133530729,0.8277255485186291,0.8338520415812812,0.8074674268458523,0.8162735198228527,0.8360058313663735,0.8274199500826076,0.8242037539397934,0.00018467859427134198,9.486222267150878e-05,0.00017909129460652668,0.00018266767263412477,0.00018209099769592285,0.00018861919641494752,0.000190923810005188,9.22230879465739e-05,9.293119112650554e-05,9.955366452534994e-05,9.727835655212402e-05,9.232481320699056e-05
8,8.384733274985381,1,0.060766898028321616,0.7894230240798684,0.8094612826903482,0.7997467762443554,0.802654647638455,0.7659530632917889,0.769299350534395,0.09687229404551818,0.10312336513960328,0.10047875329669399,0.10270276325769291,0.10264669094193235,0.10116477333628815,0.10011387721531861,0.11062244198210475,0.10142722914846962,0.12122422461490545,0.12172054992533143,0.11102166457722598,0.8094612826903482,0.7997467762443554,0.802654647638455,0.7659530632917889,0.769299350534395,0.7894230240798684,0.8055661130008834,0.7956530135781412,0.7986203303840451,0.761168458112064,0.7645831532710436,0.7851182136692355,0.0001810829838116964,8.635059992472331e-05,0.00018081029256184896,0.00018367459376653035,0.00018159300088882446,0.00018037964900334677,0.00017895738283793132,8.924762407938639e-05,8.768717447916667e-05,8.815447489420573e-05,8.549650510152182e-05,8.116722106933594e-05
9,1.4031570733838845,1,0.42244115420463196,0.7108067810191285,0.6939513212523354,0.7335095662772226,0.676435358081763,0.7296795373555813,0.7204581221287403,0.12072779076155991,0.11535801114224413,0.1257590035347136,0.12172480307618884,0.1260236774785513,0.12191865719865155,0.12464986751597167,0.12346244722338055,0.13433805831758608,0.12428813108192328,0.12786893028299642,0.1269214868843716,0.6939513212523354,0.7335095662772226,0.676435358081763,0.7296795373555813,0.7204581221287403,0.7108067810191285,0.6876947894891804,0.7280617209540994,0.6698207487069439,0.7241533950187278,0.7147434670444897,0.7048948242426882,0.00018347783883412676,9.232735633850098e-05,0.00017930557330449423,0.0001812837521235148,0.00018202215433120726,0.00018613040447235107,0.00018864730993906656,9.063760439554851e-05,8.950312932332356e-05,9.637713432312012e-05,9.535511334737142e-05,8.976380030314128e-05
